id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
688b96e3,Juan Carlos,es ESP,GK,Girona,35-068,1988,10.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,1,Matches
5b93209a,José Carlos Lazo,es ESP,"MF,FW",Almería,27-041,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
5b93209a,José Carlos Lazo,es ESP,"MF,FW",Espanyol,27-041,1996,1.8,5,3,2,2,1,3,3,100.0,0,2,0,2,3,8,5,0,Matches
2dce876a,Carmona,es ESP,"MF,DF",Elche,21-059,2002,6.0,15,9,7,5,3,6,14,42.9,8,12,2,10,8,23,9,0,Matches
2dce876a,Carmona,es ESP,DF,Sevilla,21-059,2002,5.9,13,11,5,3,5,9,16,56.3,7,10,6,4,7,20,17,1,Matches
de39485a,Yannick Carrasco,be BEL,"DF,MF",Atlético Madrid,29-206,1993,15.6,23,11,12,10,1,14,32,43.8,18,16,1,15,10,33,13,0,Matches
4958bfb2,Dani Carvajal,es ESP,DF,Real Madrid,31-077,1992,16.1,29,16,13,11,5,15,26,57.7,11,18,5,13,13,42,38,0,Matches
dee86451,William Carvalho,pt POR,MF,Betis,30-356,1992,18.1,29,18,14,14,1,9,31,29.0,22,20,5,15,10,39,13,0,Matches
4d224fe8,Casemiro,br BRA,MF,Real Madrid,31-034,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
da76bab4,Valentín Castellanos,ar ARG,FW,Girona,24-177,1998,21.2,10,4,1,6,3,0,11,0.0,11,17,2,15,5,15,19,0,Matches
130a7a3f,Samu Castillejo,es ESP,FW,Valencia,28-070,1995,12.5,17,9,6,7,4,7,31,22.6,24,18,2,16,8,25,2,0,Matches
274ab13c,Catena,es ESP,DF,Rayo Vallecano,28-152,1994,24.0,17,11,13,4,0,9,19,47.4,10,23,19,4,12,29,110,1,Matches
527f063d,Edinson Cavani,uy URU,FW,Valencia,36-043,1987,10.7,3,1,2,0,1,1,7,14.3,6,7,2,5,1,4,5,0,Matches
c0617e2b,Dani Ceballos,es ESP,MF,Real Madrid,26-234,1996,9.1,24,16,7,8,9,15,36,41.7,21,15,2,13,16,40,5,0,Matches
ae852b7d,Álex Centelles,es ESP,DF,Almería,25-141,1997,2.5,3,2,3,0,0,1,2,50.0,1,2,0,2,1,4,7,0,Matches
5e1028e5,Franco Cervi,ar ARG,MF,Celta Vigo,28-307,1994,15.8,57,35,21,30,6,25,51,49.0,26,26,1,25,27,84,12,0,Matches
63c5e56b,Pep Chavarría,es ESP,"FW,DF",Rayo Vallecano,24-353,1998,1.1,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,5,0,Matches
873ce3a2,Pape Cheikh Diop,sn SEN,MF,Elche,25-233,1997,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
