id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
da974c7b,Kalidou Koulibaly,sn SEN,DF,eng Chelsea,31-264,1991,5.7,0,3,0,0.0,0.53,0.00,0.00,,10.0,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
4d1666ff,Jules Koundé,fr FRA,DF,es Barcelona,24-119,1998,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
79c0821a,Mateo Kovačić,hr CRO,MF,eng Chelsea,28-309,1994,4.9,1,4,1,25.0,0.82,0.20,0.25,1.00,19.8,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
9606f0b2,Adam Kronus,cz CZE,FW,cz Viktoria Plzeň,20-225,2002,0.0,0,2,0,0.0,60.00,0.00,0.00,,17.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
6ce1f46f,Toni Kroos,de GER,MF,es Real Madrid,33-066,1990,5.0,0,5,0,0.0,1.00,0.00,0.00,,28.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
817c6964,Rade Krunić,ba BIH,"MF,FW",it Milan,29-155,1993,5.1,1,3,2,66.7,0.58,0.39,0.33,0.50,10.8,0,0,0,0.8,0.8,0.25,+0.2,+0.2,Matches
47420f02,Dmytro Kryskiv,ua UKR,MF,ua Shakhtar,22-156,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
292a652a,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,31-361,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
df3cda47,Dejan Kulusevski,se SWE,"MF,DF",eng Tottenham,22-320,2000,2.2,0,3,0,0.0,1.35,0.00,0.00,,16.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
dea88efd,Khvicha Kvaratskhelia,ge GEO,FW,it Napoli,22-027,2001,5.0,2,24,7,29.2,4.81,1.40,0.04,0.14,19.9,0,1,2,3.7,2.2,0.09,-1.7,-1.2,Matches
c1b7847c,Konrad Laimer,at AUT,MF,de RB Leipzig,25-288,1997,1.9,0,2,0,0.0,1.05,0.00,0.00,,8.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
abe66106,Érik Lamela,ar ARG,"FW,MF",es Sevilla,31-007,1992,3.1,0,3,2,66.7,0.97,0.65,0.00,0.00,16.9,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
