id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
db4ed67b,Mahmoud Dahoud,de GER,MF,Dortmund,27-114,1996,9,337,37,12.9,3.7,4,65,1,5,15,6,2.11,10,3,+7,+1.87,+1.08,7.7,4.0,+3.7,+0.98,+0.50,Matches
d3d77413,Muhammed Damar,de GER,MF,Hoffenheim,19-016,2004,6,159,27,6.1,1.8,1,45,0,5,23,8,0.33,2,5,-3,-1.70,-1.40,2.9,2.4,+0.5,+0.28,+0.32,Matches
41bff4fa,Márton Dárdai,de GER,DF,Hertha BSC,21-072,2002,14,722,52,27.7,8.0,8,79,5,6,15,9,1.00,7,15,-8,-1.00,-0.23,9.4,13.0,-3.6,-0.45,0.00,Matches
3eb0f2df,Vladimír Darida,cz CZE,MF,Hertha BSC,32-260,1990,3,31,10,1.2,0.3,0,,0,3,10,7,0.67,1,1,0,0.00,+0.84,0.1,0.5,-0.4,-1.14,-0.70,Matches
d781d855,Alphonso Davies,ca CAN,DF,Bayern Munich,22-174,2000,26,2042,79,78.2,22.7,24,82,17,2,38,0,1.92,59,25,+34,+1.50,-0.40,47.9,25.0,+22.9,+1.01,-0.24,Matches
fe641c1a,Thomas Delaney,dk DEN,MF,Hoffenheim,31-234,1991,6,298,50,11.4,3.3,4,69,1,2,11,3,1.00,2,11,-9,-2.72,-2.64,2.2,6.3,-4.1,-1.23,-1.36,Matches
54b4dc4e,Kerem Demirbay,de GER,MF,Leverkusen,29-296,1993,23,1364,59,52.3,15.2,15,77,5,8,26,5,1.39,22,23,-1,-0.07,-1.00,23.8,20.5,+3.3,+0.22,-0.16,Matches
ed79b7d3,Ermedin Demirović,ba BIH,"FW,MF",Augsburg,25-031,1998,25,1924,77,73.7,21.4,25,77,12,0,,0,1.04,28,39,-11,-0.51,+0.14,23.3,32.6,-9.4,-0.44,+0.89,Matches
7bf9400b,Sepp van den Berg,nl NED,DF,Schalke 04,21-126,2001,4,322,81,12.3,3.6,4,81,3,0,,1,1.00,5,5,0,0.00,+1.18,4.2,3.8,+0.3,+0.10,+0.61,Matches
aeed5c06,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,23-292,1999,28,2286,82,87.6,25.4,28,82,14,0,,0,1.68,45,32,+13,+0.51,+0.79,39.4,30.6,+8.8,+0.35,+0.41,Matches
fc62f087,Abdou Diallo,sn SEN,"DF,MF",RB Leipzig,26-356,1996,6,442,74,16.9,4.9,5,87,4,1,6,9,2.67,11,4,+7,+1.43,+1.05,8.4,4.7,+3.7,+0.75,+0.11,Matches
d82a310a,Justin Diehl,de GER,"MF,FW",Köln,18-149,2004,2,17,9,0.7,0.2,0,,0,2,9,2,1.50,0,0,0,0.00,+0.24,1.2,0.0,+1.2,+6.25,+6.20,Matches
d2a40856,Tim-Justin Dietrich,de GER,MF,Werder Bremen,20-168,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
8779ddf8,Florian Dietz,de GER,FW,Köln,24-265,1998,11,395,36,15.1,4.4,4,62,0,7,21,0,1.27,9,10,-1,-0.23,+0.02,8.4,6.6,+1.9,+0.43,+0.40,Matches
cb83822a,Florian Dimmer,de GER,GK,M'Gladbach,18-100,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
95bb6ddc,Junior Dina Ebimbe,fr FRA,"DF,MF",Eint Frankfurt,22-155,2000,14,926,66,35.5,10.3,9,85,4,5,33,3,1.86,21,17,+4,+0.39,+0.39,19.9,10.5,+9.4,+0.91,+1.07,Matches
4ccd8957,Eren Dinkçi,de GER,"FW,MF",Werder Bremen,21-133,2001,15,212,14,8.1,2.4,0,,0,15,14,7,0.87,3,9,-6,-2.55,-2.43,2.7,4.9,-2.2,-0.95,-0.68,Matches
d01bbb6f,Ritsu Doan,jp JPN,"FW,MF",Freiburg,24-313,1998,29,2105,73,80.7,23.4,26,77,3,3,34,0,1.83,41,28,+13,+0.56,+1.45,35.1,29.8,+5.2,+0.22,+1.16,Matches
f67c9d29,Danilho Doekhi,nl NED,DF,Union Berlin,24-299,1998,20,1766,88,67.7,19.6,20,88,18,0,,4,1.95,30,19,+11,+0.56,+0.35,21.7,28.2,-6.5,-0.33,-0.58,Matches
cc83b74d,Kasper Dolberg,dk DEN,"FW,MF",Hoffenheim,25-201,1997,10,361,36,13.8,4.0,4,60,1,6,21,1,0.20,5,14,-9,-2.24,-2.16,5.0,7.5,-2.5,-0.63,-0.70,Matches
7f73bdf4,Niklas Dorsch,de GER,MF,Augsburg,25-100,1998,6,187,31,7.2,2.1,2,54,0,4,20,1,1.50,2,3,-1,-0.48,+0.08,1.8,3.3,-1.5,-0.73,-0.06,Matches
640134d6,Damion Downs,de GER,FW,Köln,18-293,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
