id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
79d60e74,1,45,0.5,0,0,1,5,0.0,0,2.0,-2.0,-3.17,0.4,1.0,-0.7,-0.94,0,0,0,0.0
7ae36711,7,180,2.0,1,0,6,8,0.57,1,3.0,-2.0,-0.75,3.3,2.4,0.9,0.69,0,0,0,0.0
7afbd2c3,30,1716,19.1,18,7,12,2,0.67,13,29.0,-16.0,0.06,18.3,27.4,-9.1,-0.07,0,0,0,0.0
7b075c75,28,2266,25.2,26,23,2,5,1.25,27,26.0,1.0,0.98,30.3,32.2,-1.9,0.38,0,0,0,0.0
7b5f516f,1,37,0.4,0,0,1,35,0.0,1,1.0,0.0,-0.45,0.4,0.6,-0.1,-0.75,37,1,0,0.4
7ba1f1ef,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
7cd520e8,35,2477,27.5,29,16,6,1,1.23,50,39.0,11.0,1.16,40.2,35.1,5.1,0.77,0,0,0,0.0
7d50454d,24,1445,16.1,16,9,8,6,0.79,14,31.0,-17.0,-0.28,16.7,25.1,-8.3,0.1,0,0,0,0.0
7eb97a8e,27,896,10.0,6,1,21,8,1.22,19,20.0,-1.0,0.26,17.1,16.8,0.3,0.31,0,0,0,0.0
7ec7738e,29,975,10.8,9,3,20,9,0.79,11,18.0,-7.0,0.35,13.7,21.6,-7.9,-0.22,0,0,0,0.0
7edfbb8a,31,2718,30.2,30,28,1,1,2.45,56,20.0,36.0,0.94,45.7,28.8,16.9,-0.32,0,0,0,0.0
7f267d66,33,2129,23.7,28,6,5,3,0.79,21,47.0,-26.0,-0.54,22.5,39.8,-17.3,-0.4,0,0,0,0.0
7f78ad23,34,2473,27.5,28,22,6,1,1.26,30,29.0,1.0,-0.34,34.3,24.6,9.7,0.35,0,0,0,0.0
7f9d956a,1,6,0.1,0,0,1,2,1.0,0,0.0,0.0,-0.45,0.0,0.0,0.0,-0.91,0,0,0,0.0
7fac99d4,36,2816,31.3,31,26,5,0,0.83,30,58.0,-28.0,0.0,33.3,48.9,-15.6,0.44,0,0,0,0.0
7fe90ccd,34,2345,26.1,29,14,5,1,1.38,43,36.0,7.0,-0.57,43.8,31.9,11.9,0.02,0,0,0,0.0
801831fe,8,148,1.6,2,0,6,22,2.25,2,2.0,0.0,-1.05,2.3,3.3,-1.0,-1.28,0,0,0,0.0
80556f08,29,982,10.9,9,2,20,7,1.69,22,21.0,1.0,-0.57,15.2,15.0,0.2,-0.25,0,0,0,0.0
80dbbd10,19,842,9.4,10,2,9,0,0.42,7,26.0,-19.0,-1.12,8.6,18.4,-9.7,-0.38,0,0,0,0.0
81255c03,37,3323,36.9,37,35,0,0,0.73,32,67.0,-35.0,-1.88,38.0,59.9,-22.0,-0.62,0,0,0,0.0
817c6964,28,1416,15.7,15,5,13,5,2.39,32,12.0,20.0,0.46,26.2,15.7,10.5,0.08,0,0,0,0.0
81a4c239,5,76,0.8,0,0,5,11,1.4,1,0.0,1.0,0.75,0.8,1.0,-0.2,-0.65,0,0,0,0.0
82328faf,0,0,0.0,0,0,0,34,1.0,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
82598b71,29,1410,15.7,13,6,16,6,0.79,15,29.0,-14.0,0.49,17.4,25.0,-7.6,0.46,0,0,0,0.0
82b1198a,31,2790,31.0,31,31,0,5,2.03,58,25.0,33.0,-0.36,44.1,25.6,18.5,-0.38,2790,31,31,31.0
82efe6fa,34,2889,32.1,32,32,2,1,1.62,50,39.0,11.0,-0.5,54.0,34.6,19.4,-0.64,0,0,0,0.0
84594618,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
848c17ed,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
8535e95c,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
854ee61a,38,1362,15.1,11,1,27,0,1.32,19,32.0,-13.0,-1.34,19.7,29.2,-9.5,-0.58,0,0,0,0.0
85a44ecc,31,2332,25.9,29,18,2,0,0.81,20,55.0,-35.0,-0.52,23.3,43.6,-20.3,-0.08,0,0,0,0.0
85f7d1be,28,1944,21.6,21,18,7,10,2.21,35,9.0,26.0,0.47,35.7,16.4,19.3,0.62,0,0,0,0.0
86383d0e,4,38,0.4,0,0,4,9,2.5,1,0.0,1.0,1.01,0.8,0.4,0.4,-0.14,0,0,0,0.0
8649e475,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
8650af85,36,3124,34.7,35,32,1,1,1.31,59,63.0,-4.0,-0.72,51.1,60.8,-9.6,0.06,0,0,0,0.0
86695068,23,1539,17.1,17,7,6,0,1.74,28,20.0,8.0,0.61,26.4,18.7,7.8,0.35,0,0,0,0.0
86878265,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
8697c095,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
875d65d1,1,9,0.1,0,0,1,3,3.0,0,0.0,0.0,-1.37,0.1,0.0,0.1,-0.19,0,0,0,0.0
8790f988,36,2146,23.8,25,9,11,0,1.33,44,42.0,2.0,0.37,36.6,42.8,-6.2,0.06,0,0,0,0.0
8794e251,32,2285,25.4,28,17,4,2,1.81,30,25.0,5.0,-0.99,34.4,26.2,8.2,-0.08,0,0,0,0.0
880fcdbb,1,11,0.1,0,0,1,34,3.0,0,0.0,0.0,-1.14,0.1,0.5,-0.5,-4.69,11,1,0,0.1
88895312,24,768,8.5,5,0,19,10,1.54,17,16.0,1.0,-0.05,10.2,12.3,-2.2,-0.37,0,0,0,0.0
88f53b75,1,19,0.2,0,0,1,4,0.0,0,0.0,0.0,0.29,0.6,0.3,0.2,1.27,0,0,0,0.0
896b5df2,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
89976232,11,526,5.8,6,2,5,21,0.91,3,5.0,-2.0,-0.56,6.1,6.8,-0.7,-0.45,0,0,0,0.0
89b2c8a9,30,1384,15.4,16,3,14,3,1.83,36,11.0,25.0,0.83,24.4,14.0,10.4,0.02,0,0,0,0.0
8aa135ca,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
8abd0c03,14,643,7.1,6,5,8,22,1.21,9,15.0,-6.0,-1.13,10.3,7.4,2.9,0.53,0,0,0,0.0
8abd174d,18,1236,13.7,13,10,5,17,0.78,14,29.0,-15.0,-0.27,15.7,28.6,-12.9,-0.01,0,0,0,0.0
8b609c34,35,2607,29.0,32,15,3,0,1.31,34,28.0,6.0,0.32,35.1,26.1,9.0,0.22,0,0,0,0.0
8b8a56ce,11,802,8.9,10,8,1,2,2.09,19,15.0,4.0,-0.72,12.9,12.3,0.6,-0.73,0,0,0,0.0
8b95acda,32,2745,30.5,31,26,1,0,1.13,42,47.0,-5.0,1.44,30.6,42.5,-12.0,0.59,0,0,0,0.0
8bc8829a,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
8c63fae5,27,2103,23.4,25,10,2,3,0.81,20,47.0,-27.0,0.07,17.7,36.0,-18.3,-0.07,0,0,0,0.0
8c65eb5f,22,629,7.0,6,2,16,15,1.5,13,10.0,3.0,0.43,11.4,7.7,3.7,0.68,0,0,0,0.0
8c90fd7a,27,1983,22.0,23,9,4,0,2.19,42,16.0,26.0,0.12,32.3,19.8,12.5,-0.24,0,0,0,0.0
8c964914,1,15,0.2,0,0,1,0,0.0,0,0.0,0.0,0.53,0.3,0.2,0.1,1.38,0,0,0,0.0
8cabdc1e,37,3322,36.9,37,36,0,0,1.35,64,63.0,1.0,2.78,54.9,64.3,-9.4,0.9,3322,37,37,36.9
8cb494c9,0,0,0.0,0,0,0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
8cc29864,14,870,9.7,8,7,6,12,1.21,14,19.0,-5.0,0.01,13.3,18.8,-5.5,-0.02,0,0,0,0.0
8da74c05,38,2574,28.6,26,16,12,0,1.39,45,36.0,9.0,0.63,35.6,35.0,0.6,-0.06,0,0,0,0.0
8daee720,1,23,0.3,0,0,1,1,3.0,0,0.0,0.0,-0.08,0.3,0.8,-0.5,-1.83,0,0,0,0.0
8dbb063f,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
8f866fe8,18,1140,12.7,15,5,3,0,0.94,15,19.0,-4.0,0.2,12.0,15.7,-3.7,0.33,0,0,0,0.0
8fef5412,8,247,2.7,2,1,6,17,4.29,4,6.0,-2.0,5.19,3.3,4.5,-1.3,7.14,0,0,0,0.0
902ba217,0,0,0.0,0,0,0,23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
90573602,0,0,0.0,0,0,0,18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
9085dd7c,1,16,0.2,0,0,1,2,3.0,0,0.0,0.0,0.9,0.8,0.0,0.8,5.16,0,0,0,0.0
90e1d9dc,1,45,0.5,0,0,1,4,3.0,1,0.0,1.0,2.32,0.5,0.5,0.0,0.11,0,0,0,0.0
919dd4b1,11,201,2.2,1,0,10,24,1.36,1,4.0,-3.0,-1.96,1.5,2.5,-1.0,-0.67,0,0,0,0.0
91d0fabf,19,1346,15.0,16,8,3,3,1.16,20,34.0,-14.0,-0.68,18.7,26.2,-7.5,0.09,0,0,0,0.0
921f6058,34,2672,29.7,30,25,4,1,1.59,54,40.0,14.0,0.11,51.8,34.5,17.3,0.59,0,0,0,0.0
92948398,23,833,9.3,8,1,15,14,1.39,14,21.0,-7.0,-0.3,9.5,22.1,-12.6,-1.07,0,0,0,0.0
92b4758e,17,1421,15.8,17,12,0,0,1.12,21,25.0,-4.0,-0.57,16.3,20.5,-4.3,-0.42,0,0,0,0.0
92d83c27,36,2564,28.5,31,15,5,1,1.11,25,42.0,-17.0,-1.23,27.8,39.1,-11.3,-0.78,0,0,0,0.0
93088fbb,0,0,0.0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
933d3b51,25,1735,19.3,21,13,4,4,1.32,24,19.0,5.0,0.26,23.1,17.2,5.9,0.1,0,0,0,0.0
938d8a55,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
93b891d1,12,307,3.5,1,1,11,11,2.34,6,6.0,0.0,-0.43,5.7,6.1000000000000005,-0.3,-2.99,0,0,0,0.0
9413b19f,7,619,6.9,7,6,0,25,2.29,16,6.0,10.0,0.39,13.7,6.4,7.3,0.48,619,7,7,6.9
947e036f,14,892,9.9,13,2,1,1,1.86,12,13.0,-1.0,-0.71,14.0,8.3,5.7,-0.17,0,0,0,0.0
94816803,24,1239,13.8,14,2,10,9,1.5,16,19.0,-3.0,-0.67,20.9,14.3,6.5,-0.06,0,0,0,0.0
94b2001f,22,1893,21.0,22,20,0,2,2.0,31,19.0,12.0,0.1,28.7,21.2,7.5,0.01,0,0,0,0.0
952a03fe,2,180,2.0,2,2,0,17,0.0,3,9.0,-6.0,-3.25,2.8,5.5,-2.7,-1.41,0,0,0,0.0
956a78ea,1,9,0.1,0,0,1,1,0.0,0,0.0,0.0,0.92,0.0,0.0,0.0,0.69,0,0,0,0.0
957e4c87,35,2819,31.3,33,17,2,0,0.94,36,54.0,-18.0,1.22,32.6,52.2,-19.6,0.09,0,0,0,0.0
958a601f,13,516,5.7,4,2,9,12,0.46,6,20.0,-14.0,-1.48,5.4,16.4,-11.0,-1.37,0,0,0,0.0
9591723b,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
9592289a,10,129,1.4,0,0,10,6,1.1,0,0.0,0.0,-0.14,2.8,1.5,1.3,0.65,0,0,0,0.0
95d9f4dd,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
95facda1,21,1523,16.9,16,14,5,0,0.52,16,32.0,-16.0,-0.09,18.3,27.5,-9.2,0.06,0,0,0,0.0
963a328b,30,1658,18.4,22,0,8,6,1.27,26,20.0,6.0,0.48,22.3,23.4,-1.2,-0.07,0,0,0,0.0
96640846,0,0,0.0,0,0,0,35,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
96960855,1,7,0.1,0,0,1,1,1.0,0,0.0,0.0,0.87,0.0,0.0,0.0,0.44,0,0,0,0.0
96e0490d,25,1507,16.7,18,9,7,9,2.04,34,21.0,13.0,-1.06,32.3,18.8,13.5,-0.55,0,0,0,0.0
970b8574,32,1430,15.9,13,6,19,6,2.19,39,16.0,23.0,0.14,37.8,15.6,22.2,0.48,0,0,0,0.0
97e8ea97,2,8,0.1,0,0,2,11,1.5,1,0.0,1.0,11.33,0.7,0.0,0.7,8.5,0,0,0,0.0
9823be92,33,2252,25.0,26,15,7,4,2.66,39,43.0,-4.0,0.46,35.7,37.8,-2.1999999999999997,0.55,0,0,0,0.0
983ff2c7,23,1571,17.5,20,11,3,12,1.87,26,21.0,5.0,0.14,25.2,15.3,9.9,0.1,0,0,0,0.0
98a84572,6,53,0.6,0,0,6,8,1.67,1,3.0,-2.0,-3.4,0.9,2.6,-1.7,-2.6,0,0,0,0.0
98d2c2c4,29,2369,26.3,28,18,1,5,1.38,34,35.0,-1.0,-1.58,40.6,31.5,9.0,-0.36,0,0,0,0.0
9907b1c8,28,1971,21.9,23,8,5,2,1.61,28,24.0,4.0,-0.56,34.8,23.5,11.3,-0.45,0,0,0,0.0
997fff07,24,1958,21.8,22,20,2,8,1.21,30,40.0,-10.0,0.16,26.6,37.2,-10.6,0.17,0,0,0,0.0
9bb1ad91,15,661,7.3,5,1,10,9,0.8,5,14.0,-9.0,-0.38,7.5,17.7,-10.2,-0.56,0,0,0,0.0
9d4c45d6,35,2622,29.1,32,14,3,0,1.2,36,40.0,-4.0,0.65,34.7,36.2,-1.5,0.65,0,0,0,0.0
9d5ab351,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
9d60028d,26,1325,14.7,16,6,10,6,1.08,12,25.0,-13.0,-0.15,14.8,25.0,-10.3,-0.09,0,0,0,0.0
9e1577aa,37,3153,35.0,37,25,0,0,1.65,56,49.0,7.0,-0.14,57.1,39.0,18.1,0.09,0,0,0,0.0
9ee1d39e,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
9ef42479,33,2115,23.5,23,9,10,0,0.76,25,48.0,-23.0,-0.15,24.0,46.6,-22.5,-0.07,0,0,0,0.0
9f1893b9,38,2888,32.1,33,16,5,0,1.68,61,50.0,11.0,-1.01,47.6,39.9,7.7,0.24,0,0,0,0.0
9f5a610b,10,855,9.5,9,9,1,27,0.7,10,14.0,-4.0,0.04,9.5,12.1,-2.7,0.3,855,10,9,9.5
9f84febe,36,2883,32.0,32,21,4,0,1.75,49,34.0,15.0,0.3,54.9,31.7,23.1,0.11,0,0,0,0.0
9f9b9269,10,620,6.9,7,4,3,22,0.3,9,16.0,-7.0,-0.6,7.5,13.4,-5.9,-0.36,0,0,0,0.0
9fa26bc2,27,2430,27.0,27,27,0,8,1.26,35,33.0,2.0,-0.2,35.2,27.2,8.0,0.13,2430,27,27,27.0
a0854ecf,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
a111cf41,33,2932,32.6,33,32,0,4,1.7,61,42.0,19.0,0.95,53.6,40.0,13.6,-0.23,2932,33,33,32.6
a2565f79,1,90,1.0,1,1,0,19,0.0,0,5.0,-5.0,-3.92,0.7,3.0,-2.3,-1.6,90,1,1,1.0
a26fb8aa,30,2126,23.6,23,17,7,4,1.6,43,27.0,16.0,0.61,39.6,26.0,13.6,0.32,0,0,0,0.0
a2d9f138,25,1078,12.0,10,5,15,7,1.48,23,22.0,1.0,0.2,18.0,22.5,-4.4,-0.13,0,0,0,0.0
a36084cd,0,0,0.0,0,0,0,14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
a378a02a,10,214,2.4,0,0,10,9,1.9,2,5.0,-3.0,-1.29,3.3,7.7,-4.4,-1.67,0,0,0,0.0
a39b9ef6,6,66,0.7,0,0,6,6,0.33,0,1.0,-1.0,-1.1,1.0,0.5,0.5,0.84,0,0,0,0.0
a40819d9,17,1025,11.4,13,8,4,18,2.18,15,11.0,4.0,-0.1,22.1,8.4,13.7,0.71,0,0,0,0.0
a40d1a92,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
a40d5a0c,11,287,3.2,1,0,10,4,0.91,3,6.0,-3.0,0.27,3.7,4.9,-1.1,0.43,0,0,0,0.0
a42aebea,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
a44d3a3c,15,347,3.9,2,0,13,9,3.5,6,7.0,-1.0,-0.82,3.9,5.2,-1.2,-1.31,0,0,0,0.0
a47d0a92,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
a4948e67,21,1068,11.9,10,8,11,5,0.95,12,20.0,-8.0,0.17,12.4,21.2,-8.8,-0.15,0,0,0,0.0
a4e85758,30,2242,24.9,23,22,7,8,1.77,41,30.0,11.0,0.67,39.8,26.2,13.5,0.1,0,0,0,0.0
a4e9d6eb,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
a4fe8cda,28,1401,15.6,15,3,13,9,1.14,20,27.0,-7.0,0.13,18.6,26.6,-8.0,0.08,0,0,0,0.0
a5296e55,35,2086,23.2,26,7,9,1,2.0,41,24.0,17.0,-1.02,32.7,21.3,11.4,-0.45,0,0,0,0.0
a5921b7c,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
a69cc629,19,754,8.4,7,2,12,13,0.89,6,11.0,-5.0,-0.19,7.3,10.7,-3.4,0.14,0,0,0,0.0
a69e4806,30,1613,17.9,20,2,10,1,2.03,42,12.0,30.0,1.03,28.6,13.6,15.1,0.33,0,0,0,0.0
a796492f,1,16,0.2,0,0,1,0,0.0,0,0.0,0.0,0.93,0.0,0.0,0.0,1.02,0,0,0,0.0
a820e429,14,749,8.3,8,2,6,2,1.57,11,11.0,0.0,-0.27,13.8,8.8,5.1,0.13,0,0,0,0.0
a8274176,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
a87ec807,0,0,0.0,0,0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
a8a874f1,31,2160,24.0,23,15,8,0,1.74,37,22.0,15.0,0.27,32.7,23.3,9.4,0.11,0,0,0,0.0
a8f21b9f,19,554,6.2,3,0,16,16,1.05,13,2.0,11.0,1.63,12.4,6.8,5.6,0.24,0,0,0,0.0
a9202def,15,1147,12.7,13,7,2,1,1.27,16,18.0,-2.0,1.55,16.1,17.5,-1.4,0.97,0,0,0,0.0
a96e5dc0,20,1399,15.5,15,12,5,5,1.25,30,25.0,5.0,0.63,26.6,24.7,1.9,0.68,0,0,0,0.0
a9aa0d1d,19,772,8.6,7,1,12,14,1.42,12,13.0,-1.0,-0.73,11.4,11.3,0.1,-0.58,0,0,0,0.0
a9eaccda,0,0,0.0,0,0,0,36,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
a9ed66e1,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
aa25ce92,6,274,3.0,3,1,3,17,0.83,3,3.0,0.0,0.97,2.5,4.3,-1.8,-0.02,0,0,0,0.0
aa5322d5,19,1466,16.3,17,12,2,18,0.95,14,23.0,-9.0,0.6,17.6,24.8,-7.2,0.23,0,0,0,0.0
aa54ec6f,15,1341,14.9,15,14,0,2,1.33,24,21.0,3.0,0.2,21.0,21.5,-0.5,-0.01,0,0,0,0.0
aae9d04a,32,2572,28.6,30,21,2,0,1.53,51,41.0,10.0,0.77,37.8,36.7,1.1,0.01,0,0,0,0.0
ab1ca213,22,1343,14.9,17,8,5,3,1.5,24,25.0,-1.0,-0.37,22.0,17.9,4.2,0.4,0,0,0,0.0
ab4449d6,36,3240,36.0,36,36,0,0,1.17,41,53.0,-12.0,-0.83,42.9,49.8,-6.9,0.21,3240,36,36,36.0
ac277993,20,680,7.6,6,2,14,17,0.75,3,13.0,-10.0,-0.5,5.6,17.2,-11.6,-0.76,0,0,0,0.0
ac33eb61,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
ac4003af,5,450,5.0,5,5,0,31,0.5,3,6.0,-3.0,-1.21,8.4,4.8,3.7,0.32,450,5,5,5.0
ac7e640b,31,2704,30.0,30,30,1,5,0.81,27,52.0,-25.0,0.42,27.2,56.2,-29.0,-0.17,0,0,0,0.0
acf7e795,20,1314,14.6,13,11,7,15,1.55,20,19.0,1.0,-0.1,20.3,16.4,3.9,0.01,0,0,0,0.0
ad263695,1,3,0.0,0,0,1,9,3.0,0,0.0,0.0,0.29,0.2,0.1,0.0,1.32,3,1,0,0.0
ad84294f,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
aded8e6f,9,256,2.8,3,0,6,20,3.17,3,6.0,-3.0,-2.92,2.7,5.1,-2.5,-3.43,0,0,0,0.0
ae4e2852,20,1168,13.0,13,9,7,7,1.65,18,13.0,5.0,-0.21,15.6,17.4,-1.8,-0.74,0,0,0,0.0
ae67e0c4,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
ae7058f9,11,490,5.4,4,4,7,11,1.09,3,13.0,-10.0,-1.62,3.9,9.3,-5.3,-0.55,0,0,0,0.0
ae94a6c5,11,68,0.8,0,0,11,21,2.27,4,0.0,4.0,4.97,1.8,0.5,1.3,1.07,0,0,0,0.0
ae9898c5,14,676,7.5,8,2,6,0,0.71,7,15.0,-8.0,0.15,9.4,12.9,-3.5,0.36,0,0,0,0.0
aeab3f28,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
afbf187b,14,989,11.0,11,8,3,4,0.57,8,25.0,-17.0,-0.95,9.7,17.3,-7.5,-0.34,0,0,0,0.0
b033f803,0,0,0.0,0,0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
b056e3da,6,540,6.0,6,6,0,30,2.17,14,10.0,4.0,-0.4,8.3,8.3,0.0,-0.74,540,6,6,6.0
b09e0873,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
b0f7e36c,14,863,9.6,11,3,3,0,1.79,15,11.0,4.0,-0.15,14.7,8.5,6.2,0.39,0,0,0,0.0
b1236c63,7,188,2.1,1,0,6,21,1.86,8,0.0,8.0,3.97,5.2,2.9,2.4,1.23,0,0,0,0.0
b1d7dba8,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
b1f0b916,1,8,0.1,0,0,1,28,0.0,0,0.0,0.0,0.05,0.1,0.2,-0.1,-0.28,8,1,0,0.1
b35a7399,15,1172,13.0,13,12,2,1,0.93,5,19.0,-14.0,-0.31,14.0,18.5,-4.5,0.15,0,0,0,0.0
b3af9be1,1,10,0.1,0,0,1,0,1.0,0,0.0,0.0,0.29,0.1,0.1,0.0,0.29,0,0,0,0.0
b49a4e1d,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
b4a98bb4,0,0,0.0,0,0,0,23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
b5c3ff9f,18,1255,13.9,14,10,4,14,0.61,9,34.0,-25.0,-0.96,9.0,27.3,-18.3,-0.87,0,0,0,0.0
b64073a0,1,90,1.0,1,1,0,2,0.0,0,3.0,-3.0,-1.86,0.3,1.9,-1.5,-0.8,0,0,0,0.0
b6964eb6,27,2091,23.2,23,21,4,3,1.59,35,28.0,7.0,-0.31,35.7,21.1,14.6,-0.2,0,0,0,0.0
b6a1cdf9,12,227,2.5,1,0,11,19,0.17,4,6.0,-2.0,-1.02,3.7,3.9,-0.2,-0.12,0,0,0,0.0
b6b2b820,8,311,3.5,2,0,6,0,0.63,2,5.0,-3.0,0.03,2.8,4.7,-1.9,0.04,0,0,0,0.0
b6dff3a0,0,0,0.0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
b70bde8f,20,921,10.3,11,4,9,9,3.69,12,13.0,-1.0,0.22,10.4,13.2,-2.9,-0.56,0,0,0,0.0
b79858d5,12,607,6.7,6,2,6,2,0.83,4,6.0,-2.0,0.7,9.9,8.3,1.6,0.82,0,0,0,0.0
b7a5bc86,9,587,6.5,6,4,3,1,0.78,11,13.0,-2.0,0.68,9.6,10.5,-0.8,0.38,0,0,0,0.0
b804c280,1,7,0.1,0,0,1,1,0.0,0,0.0,0.0,1.19,0.2,0.4,-0.2,-2.02,0,0,0,0.0
b85bf253,18,651,7.2,7,2,11,11,1.28,10,15.0,-5.0,-1.05,9.0,12.6,-3.6,-0.66,0,0,0,0.0
b96b595c,30,2536,28.2,29,27,1,0,1.67,59,48.0,11.0,-0.42,38.1,35.9,2.1,-0.48,0,0,0,0.0
ba3d3bea,32,1707,19.0,19,1,13,2,1.69,40,29.0,11.0,0.16,26.9,21.3,5.6,0.19,0,0,0,0.0
ba492306,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
bb376bed,32,2526,28.1,30,16,2,0,1.28,46,45.0,1.0,-0.47,34.9,34.4,0.5,-0.07,0,0,0,0.0
bbafc0c4,19,691,7.7,5,2,14,10,1.21,12,12.0,0.0,-0.16,9.6,11.0,-1.4,-0.55,0,0,0,0.0
bcc81786,32,2646,29.4,31,26,1,1,1.0,36,56.0,-20.0,0.48,32.4,48.0,-15.6,0.48,0,0,0,0.0
bdc74a8f,0,0,0.0,0,0,0,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
be2706c0,29,1976,22.0,22,14,7,7,1.55,26,21.0,5.0,0.23,29.7,22.4,7.3,0.17,0,0,0,0.0
be6c1ccc,2,54,0.6,0,0,2,0,0.5,0,2.0,-2.0,-2.58,0.2,1.4,-1.3,-1.49,0,0,0,0.0
bee704fc,34,2926,32.5,34,29,0,2,1.56,46,41.0,5.0,-0.39,50.0,32.9,17.1,0.11,0,0,0,0.0
bf309d24,4,170,1.9,2,1,2,25,2.25,1,1.0,0.0,-0.44,2.2,1.5,0.7,-0.36,0,0,0,0.0
