id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
a4e85758,21,1168,13,13,9,8,11,10,19,-9,13.8,15.7,-1.9,0,0,0,0
a4fe8cda,11,196,2,0,0,11,2,2,6,-4,2.9,3.5,-0.6,0,0,0,0
a5055b1b,2,19,0,0,0,2,1,0,2,-2,0.1,0.7,-0.6,0,0,0,0
a5296e55,36,2523,28,32,3,4,0,63,30,33,46.6,31.7,14.9,0,0,0,0
a5f458d9,18,899,10,8,4,10,11,5,28,-23,7.8,21.3,-13.6,0,0,0,0
a69cc629,6,95,1,0,0,6,29,1,2,-1,0.7,2.6,-1.8,0,0,0,0
a69e4806,32,1965,21,23,9,9,0,45,20,25,41.4,23.2,18.2,0,0,0,0
a69eb5fd,1,2,0,0,0,1,3,0,0,0,0.1,0.0,0.1,0,0,0,0
a8a874f1,34,2883,32,32,28,2,0,53,47,6,48.2,48.6,-0.4,0,0,0,0
a8f21b9f,21,773,8,6,4,15,11,13,16,-3,14.3,13.6,0.8,0,0,0,0
a96e5dc0,26,1490,16,18,7,8,8,26,26,0,24.8,26.4,-1.7,0,0,0,0
a9aa0d1d,25,675,7,4,0,21,8,16,12,4,14.2,8.6,5.6,0,0,0,0
a9eaccda,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,0,0
aa620b6c,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
aaa897dd,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
aae9d04a,34,2891,32,33,28,1,0,34,38,-4,37.4,40.1,-2.7,0,0,0,0
ab1ca213,21,1316,14,15,10,6,2,18,18,0,17.9,19.3,-1.4,0,0,0,0
ab4449d6,28,2520,28,28,28,0,2,41,46,-5,41.0,45.9,-4.9,2520,28,28,28
abd42166,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
ac4003af,15,1261,14,13,13,2,23,35,21,14,27.3,14.4,12.8,1261,15,13,14
ac7e640b,6,111,1,1,0,5,21,6,3,3,3.7,2.1,1.6,0,0,0,0
ad84294f,1,13,0,0,0,1,4,0,0,0,0.1,0.5,-0.4,0,0,0,0
aded8e6f,3,66,0,1,0,2,15,0,2,-2,0.5,1.8,-1.3,0,0,0,0
ae4e2852,1,24,0,0,0,1,1,2,0,2,1.2,0.4,0.8,0,0,0,0
ae5b04fe,13,801,8,8,5,5,16,8,18,-10,8.9,14.1,-5.2,0,0,0,0
