id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
d0643f8f,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
d0d8dd44,34,2830,31,32,30,2,3,2,61,32,29,55.3,36.1,19.3,0,0,0,0
d0dbca9f,12,1005,11,11,10,1,7,1,11,13,-2,14.9,8.6,6.3,0,0,0,0
d183e9d6,28,2259,25,26,22,2,9,1,26,44,-18,29.1,33.6,-4.4,0,0,0,0
d1b49282,24,1865,20,21,17,3,8,1,30,35,-5,26.4,28.0,-1.6,0,0,0,0
d2fd20d6,1,1,0,0,0,1,5,1,0,0,0,0.1,0.0,0.1,0,0,0,0
d34d8ed2,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
d37b0350,2,45,0,1,0,1,0,0,0,0,0,0.4,0.4,0.0,0,0,0,0
d3b888e3,11,469,5,4,3,7,13,1,10,10,0,5.2,10.1,-4.9,0,0,0,0
d3d758d8,17,1107,12,13,5,4,2,1,19,22,-3,15.6,16.1,-0.4,0,0,0,0
d3de9af0,28,2026,22,25,12,3,0,2,59,29,30,46.0,23.1,22.9,0,0,0,0
d4535821,15,942,10,10,7,5,9,2,26,12,14,17.5,14.0,3.4,0,0,0,0
d4890c25,1,6,0,0,0,1,13,3,1,0,1,0.0,0.0,0.0,6,1,0,0
d4931a5a,15,571,6,6,3,9,16,1,17,10,7,12.7,8.9,3.8,0,0,0,0
d4c9725f,33,2817,31,32,29,1,1,1,58,38,20,55.7,37.0,18.7,0,0,0,0
d5575935,3,33,0,0,0,3,13,2,1,0,1,0.5,0.7,-0.2,0,0,0,0
d6416327,0,0,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0,0,0,0
d6a889ea,4,256,2,3,2,1,9,1,7,2,5,5.6,3.9,1.7,0,0,0,0
d6e53a3a,29,2450,27,26,25,3,6,2,54,31,23,49.9,33.9,15.9,0,0,0,0
d705ba44,36,3008,33,34,30,2,0,0,38,60,-22,39.5,52.8,-13.2,0,0,0,0
d711d04f,34,1685,18,18,5,16,2,1,29,35,-6,29.4,28.0,1.4,0,0,0,0
d7918b13,4,196,2,2,1,2,13,1,1,3,-2,1.5,3.7,-2.1,0,0,0,0
d7d32194,13,335,3,3,0,10,19,2,4,8,-4,7.8,5.3,2.6,0,0,0,0
d7e33228,0,0,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0,0,0,0
d80b1835,1,90,1,1,1,0,1,0,1,3,-2,1.2,1.7,-0.6,0,0,0,0
d85c238b,34,2114,23,26,7,8,2,1,22,32,-10,29.7,35.4,-5.7,0,0,0,0
d89b0ebb,3,26,0,0,0,3,14,0,0,2,-2,0.1,1.1,-1.0,0,0,0,0
d8dfae8a,3,16,0,0,0,3,5,1,0,1,-1,0.3,0.2,0.1,0,0,0,0
d95073fd,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
d9624b51,15,835,9,8,6,7,23,1,6,15,-9,12.3,12.9,-0.5,0,0,0,0
d97f2e8d,29,1854,20,21,15,8,1,1,22,28,-6,23.4,28.3,-5.0,0,0,0,0
d995ed27,29,1338,14,13,4,16,7,1,29,14,15,25.4,14.6,10.9,0,0,0,0
da13074e,13,798,8,9,2,4,3,0,11,25,-14,8.7,19.4,-10.7,0,0,0,0
da5a981b,16,853,9,9,5,7,7,0,5,17,-12,10.5,14.8,-4.3,0,0,0,0
da974c7b,25,2105,23,24,22,1,2,1,41,34,7,41.8,30.4,11.4,0,0,0,0
db092d3b,31,2485,27,28,22,3,4,1,50,33,17,48.5,31.6,17.0,0,0,0,0
dc1c2fce,29,1823,20,21,8,8,7,1,28,36,-8,24.6,30.3,-5.8,0,0,0,0
dc3a9a0d,19,828,9,9,3,10,15,1,12,12,0,11.3,14.1,-2.8,0,0,0,0
dc3fa3b5,15,902,10,10,3,5,3,1,13,14,-1,14.5,11.6,2.9,0,0,0,0
dc61b402,1,12,0,0,0,1,13,3,0,0,0,0.1,0.0,0.1,0,0,0,0
dd06d56c,6,454,5,5,5,1,31,0,8,11,-3,4.8,9.3,-4.4,454,6,5,5
dd0daf32,22,1530,17,16,6,6,2,1,32,24,8,31.5,21.7,9.8,0,0,0,0
dd29f81d,12,629,7,6,3,6,11,0,10,20,-10,7.9,17.0,-9.1,0,0,0,0
dd52d069,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
de045b15,34,2898,32,33,28,1,3,0,24,62,-38,33.7,58.1,-24.4,0,0,0,0
dea698d9,33,2917,32,33,31,0,0,2,66,36,30,60.1,38.1,22.0,0,0,0,0
deb748c9,31,2548,28,28,25,3,3,0,29,55,-26,34.3,51.6,-17.4,0,0,0,0
defb905a,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
df301450,24,942,10,9,4,15,10,0,5,21,-16,10.9,16.9,-6.0,0,0,0,0
df3cda47,36,2930,32,33,23,3,0,1,51,51,0,42.0,53.9,-11.9,0,0,0,0
df525574,19,1063,11,11,6,8,13,1,15,18,-3,13.4,17.2,-3.8,0,0,0,0
df85d472,24,770,8,5,3,19,2,1,13,12,1,16.9,13.2,3.7,0,0,0,0
dfd56738,1,25,0,0,0,1,18,3,0,0,0,0.1,0.0,0.0,0,0,0,0
e01ca8f4,5,181,2,1,0,4,20,0,6,6,0,6.1,3.8,2.3,0,0,0,0
e0314d87,22,1867,20,22,17,0,14,3,39,36,3,31.0,27.5,3.4000000000000004,0,0,0,0
e0921a4f,33,2155,23,25,7,8,2,2,51,22,29,45.1,24.8,20.4,0,0,0,0
e14ec482,37,2681,29,32,15,5,1,1,40,51,-11,46.1,41.0,5.1,0,0,0,0
e1b0a70d,7,624,6,7,6,0,31,2,14,5,9,12.2,9.6,2.6,624,7,7,6
e1cbb531,14,752,8,9,3,5,5,2,18,9,9,15.5,7.7,7.8,0,0,0,0
e23f56c1,30,2014,22,24,12,6,2,1,32,43,-11,32.5,45.7,-13.2,0,0,0,0
e26bd2f4,28,2003,22,24,17,4,5,0,23,53,-30,30.2,49.6,-19.4,0,0,0,0
e288d4b3,14,997,11,12,5,2,5,1,21,15,6,20.0,14.9,5.2,0,0,0,0
e32d7ce1,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
e33f36d5,26,2225,24,26,22,0,10,1,29,31,-2,29.5,31.0,-1.5,0,0,0,0
e358587b,1,90,1,1,1,0,14,1,3,2,1,1.6,1.6,-0.1,90,2,2,1
e3756e72,1,18,0,0,0,1,15,3,0,1,-1,0.4,0.1,0.4,0,0,0,0
e3cceee6,6,418,4,5,4,1,19,2,13,4,9,8.9,5.7,3.2,0,0,0,0
e40d028b,9,810,9,9,9,0,29,2,19,10,9,19.1,8.8,10.3,810,9,9,9
e468c053,31,2270,25,27,13,4,1,1,34,33,1,32.2,38.1,-5.9,0,0,0,0
e58cbfd5,2,105,1,1,0,1,11,0,0,3,-3,0.8,2.1,-1.2,0,0,0,0
e599253a,35,2417,26,30,16,5,2,1,66,35,31,56.2,28.3,27.9,0,0,0,0
e5bf73f3,25,1544,17,15,10,10,12,2,26,27,-1,27.0,24.4,2.7,0,0,0,0
e63e122d,1,76,0,1,0,0,0,1,1,1,0,1.5,0.1,1.4,0,0,0,0
e726e11e,12,420,4,4,0,8,2,2,14,1,13,12.6,4.1,8.5,0,0,0,0
e74f0e59,29,2243,24,28,19,1,5,1,28,47,-19,26.9,39.0,-12.1,0,0,0,0
e774f02a,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
e7ee38c3,17,1524,16,17,16,0,6,1,31,24,7,20.6,26.9,-6.3,1524,17,17,16
e83f8ebb,1,15,0,0,0,1,2,0,0,0,0,0.2,0.0,0.2,0,0,0,0
e85fb9b8,4,202,2,3,1,1,4,2,4,1,3,3.6,2.1,1.6,0,0,0,0
e8c930bb,22,1585,17,20,10,2,15,1,19,26,-7,21.3,23.4,-2.1,0,0,0,0
e947ee4a,23,1458,16,17,6,6,12,0,18,26,-8,19.7,29.5,-9.8,0,0,0,0
e94d79e3,27,2356,26,27,25,0,5,1,35,26,9,36.4,31.1,5.3,0,0,0,0
ea06dd97,16,1278,14,16,6,0,2,1,16,23,-7,14.1,24.0,-9.8,0,0,0,0
ea164f99,16,920,10,12,3,4,8,1,18,12,6,12.3,16.6,-4.3,0,0,0,0
ea468ea8,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
eb0a17d4,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0
eb2fe5b6,34,1260,14,10,1,24,1,1,40,17,23,36.5,14.0,22.4,0,0,0,0
ec1f737d,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,0,0
eccbe56a,29,1633,18,19,3,10,4,1,37,24,13,27.3,30.9,-3.6,0,0,0,0
ed5886d2,29,1700,18,17,13,12,8,1,28,24,4,29.5,26.2,3.4,0,0,0,0
ed65da8c,1,15,0,0,0,1,3,0,0,0,0,0.1,0.9,-0.8,0,0,0,0
eda40760,32,2732,30,30,30,2,5,2,64,37,27,61.7,35.9,25.8,0,0,0,0
ee251371,13,684,7,6,3,7,3,2,20,9,11,16.0,9.0,7.0,0,0,0,0
ee4f2f3b,28,2275,25,26,15,2,6,1,28,43,-15,36.5,33.3,3.2,0,0,0,0
ee833569,26,2340,26,26,26,0,0,0,20,44,-24,32.0,47.3,-15.3,2340,26,26,26
ee93c1a9,29,1571,17,19,5,10,6,2,27,24,3,33.5,22.6,10.9,0,0,0,0
ef5b337e,16,878,9,10,2,6,13,3,14,8,6,15.5,10.3,5.2,0,0,0,0
ef619b0b,24,1051,11,11,1,13,8,2,27,12,15,22.8,11.5,11.3,0,0,0,0
ef94dc2f,22,1293,14,17,3,5,9,0,17,22,-5,20.3,18.6,1.7,0,0,0,0
efdeaff3,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
f058ed1f,5,450,5,5,5,0,27,1,7,4,3,5.3,6.8,-1.4,450,5,5,5
f0f7f62f,33,2884,32,33,32,0,5,2,81,42,39,70.1,37.5,32.6,2884,33,33,32
f1cfc209,32,2702,30,31,25,1,2,1,41,43,-2,37.7,44.1,-6.4,0,0,0,0
f1d5e1f9,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
f1f1f238,32,2733,30,31,28,1,4,1,37,41,-4,42.0,43.3,-1.3,0,0,0,0
f239e6dd,1,1,0,0,0,1,3,1,0,2,-2,0.0,0.6,-0.6,0,0,0,0
f26e3c59,20,768,8,5,3,15,17,3,6,16,-10,9.1,17.099999999999998,-7.9,0,0,0,0
f2ecdd60,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
f32df091,1,1,0,0,0,1,8,3,0,0,0,0.0,0.0,0.0,0,0,0,0
f45df035,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
f45f9427,31,2484,27,29,20,2,5,1,37,35,2,37.9,34.5,3.4,0,0,0,0
f4ec4fd0,14,599,6,6,1,8,4,1,5,13,-8,7.6,9.2,-1.6,0,0,0,0
f503ea63,32,2385,26,27,21,5,1,1,37,40,-3,34.9,33.2,1.7,0,0,0,0
f554e29b,16,1440,16,16,16,0,3,0,13,21,-8,16.3,22.8,-6.5,1440,16,16,16
f5ba8903,3,30,0,0,0,3,14,1,0,0,0,0.6,0.2,0.4,0,0,0,0
f61c7c4e,21,1409,15,19,1,2,0,1,19,12,7,20.7,17.5,3.2,0,0,0,0
f6a06749,1,19,0,0,0,1,37,0,0,0,0,0.5,0.2,0.3,19,1,0,0
f6be787c,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
f6f6b6e8,3,197,2,2,2,1,14,0,1,9,-8,2.4,4.5,-2.2,0,0,0,0
f7036e1c,35,2452,27,29,9,6,0,2,55,28,27,47.8,28.2,19.6,0,0,0,0
f7223718,21,1670,18,19,12,2,11,2,39,20,19,34.7,24.4,10.2,0,0,0,0
f794b426,0,0,0,0,0,0,34,1,3,2,1,0.0,0.0,0.0,0,0,0,0
f7e2af2c,7,368,4,5,2,2,6,1,5,7,-2,3.4,4.5,-1.2,0,0,0,0
f85768c1,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
f8b19c58,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
f8d41a8c,1,1,0,0,0,1,11,3,0,0,0,0.0,0.0,0.0,0,0,0,0
f8f0744b,1,7,0,0,0,1,12,0,0,1,-1,0.0,0.0,0.0,0,0,0,0
f91e81c9,33,2789,31,32,24,1,0,1,27,32,-5,33.7,38.3,-4.7,0,0,0,0
f93ed0df,34,2997,33,34,33,0,2,0,43,76,-33,48.0,74.1,-26.1,2997,34,34,33
faa1b07d,5,303,3,3,1,2,19,1,5,4,1,3.0,4.3,-1.3,0,0,0,0
fac3c647,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
fb2c533b,25,1750,19,19,11,6,13,0,12,42,-30,17.3,33.4,-16.1,0,0,0,0
fb77bfef,17,1438,15,16,14,1,12,2,15,41,-26,16.3,28.5,-12.2,0,0,0,0
fba81826,18,930,10,9,5,9,12,0,9,9,0,10.6,13.3,-2.7,0,0,0,0
fc4f85b1,23,1628,18,18,12,5,13,2,30,15,15,27.3,21.1,6.3,0,0,0,0
fe012aca,34,2513,27,28,14,6,1,1,47,44,3,37.4,41.7,-4.3,0,0,0,0
fe0b8f0e,10,230,2,2,1,8,9,1,4,6,-2,1.8,4.8,-3.0,0,0,0,0
fe471a89,6,531,5,5,5,1,20,0,4,16,-12,6.5,14.0,-7.5,531,6,5,5
fe479e17,2,41,0,0,0,2,13,2,1,0,1,0.1,0.4,-0.3,0,0,0,0
fe6a7685,21,1838,20,21,20,0,2,0,17,35,-18,22.1,36.2,-14.1,0,0,0,0
fed5f993,30,2638,29,30,26,0,3,1,39,48,-9,41.7,45.7,-4.0,0,0,0,0
ff4296df,3,127,1,1,0,2,10,0,1,1,0,0.6,1.1,-0.4,0,0,0,0
ff764de3,24,1085,12,9,3,15,12,1,16,26,-10,15.7,27.4,-11.7,0,0,0,0
ff800ed8,35,2648,29,30,20,5,2,1,37,37,0,39.0,36.8,2.2,0,0,0,0
