id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
197640fd,Timothy Castagne,be BEL,"DF,FW",eng Leicester City,25,1995,5.0,384,11,80,164,141,15,384,5,2,40.0,3,60.0,256,953,455,9,10,1,4,2,269,44,Matches
37d0048f,André Castro,pt POR,MF,pt Braga,33,1988,6.1,338,15,70,195,82,12,338,6,4,66.7,2,33.3,198,1037,458,10,11,3,8,4,202,13,Matches
ba3d3bea,Danilo Cataldi,it ITA,MF,it Lazio,26,1994,3.2,264,10,65,171,31,1,264,4,4,100.0,0,0.0,144,524,209,0,0,0,1,3,175,3,Matches
c92c24f0,Maximiliano Caufriez,be BEL,DF,ru Spartak Moscow,24,1997,3.9,145,30,84,53,8,1,145,1,0,0.0,1,100.0,59,206,115,1,0,0,1,0,67,1,Matches
52b8ea30,Jurgen Çelhaka,al ALB,MF,pl Legia Warsaw,20,2000,0.2,9,0,3,6,0,0,9,0,0,,0,,6,6,3,0,0,0,0,0,4,0,Matches
393a257c,Ondřej Čelůstka,cz CZE,DF,cz Sparta Prague,32,1989,3.1,157,14,82,69,6,0,157,0,0,,0,,90,596,252,2,2,0,1,0,86,0,Matches
10fe831e,Murilo Cerqueira,br BRA,DF,ru Loko Moscow,24,1997,2.1,108,18,67,40,3,2,108,1,1,100.0,0,0.0,61,387,210,1,1,0,1,0,61,0,Matches
b3b7f5a6,Timothy Chandler,us USA,DF,de Eint Frankfurt,31,1990,3.8,215,4,46,102,68,8,215,3,1,33.3,2,66.7,119,463,244,6,4,0,3,0,135,24,Matches
b34c63a5,Rayan Cherki,fr FRA,"FW,MF",fr Lyon,17,2003,3.2,210,0,16,84,115,19,210,20,9,45.0,11,55.0,148,1089,552,18,11,9,12,4,154,25,Matches
240c8ab6,Daniel Chesters,eng ENG,MF,eng West Ham,19,2002,0.0,3,0,0,3,0,0,3,0,0,,0,,2,5,2,0,0,0,0,0,1,0,Matches
262e5a82,Chiquinho,pt POR,"MF,FW",pt Braga,26,1995,1.5,88,1,12,47,31,6,88,4,1,25.0,3,75.0,55,376,232,8,9,2,2,1,63,5,Matches
bec8a4ba,Dmitri Chistyakov,ru RUS,DF,ru Zenit,27,1994,2.0,145,23,99,45,2,2,145,0,0,,0,,93,304,113,1,0,0,0,0,98,0,Matches
7d2d3329,Hamza Choudhury,eng ENG,MF,eng Leicester City,23,1997,0.3,13,0,6,6,1,0,13,0,0,,0,,4,13,2,0,0,0,0,0,10,0,Matches
cdafb19d,Alexandru Cicâldău,ro ROU,MF,tr Galatasaray,24,1997,5.5,228,10,44,118,67,8,228,6,1,16.7,5,83.3,120,392,138,3,2,2,7,5,130,10,Matches
7cd78926,Cicinho,bg BUL,DF,bg Ludogorets,32,1988,3.8,253,22,87,119,47,1,253,8,4,50.0,4,50.0,133,655,304,9,7,1,14,5,134,12,Matches
e4ba67f2,Giorgio Cittadini,it ITA,DF,it Atalanta,19,2002,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
5fcb90ac,Eldar Ćivić,ba BIH,DF,hu Ferencváros,25,1996,3.8,231,16,88,88,59,1,231,13,5,38.5,8,61.5,99,490,245,12,6,0,6,0,112,16,Matches
8d46713e,Claudinho,br BRA,MF,ru Zenit,24,1997,1.7,147,0,35,74,40,1,147,1,1,100.0,0,0.0,101,393,138,1,1,0,3,2,109,5,Matches
48df060a,Serafim Cojocari,md MDA,MF,md Sheriff Tiraspol,20,2001,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
5ef3d210,Francisco Conceição,pt POR,MF,pt Porto,18,2002,0.0,1,0,0,0,1,0,1,1,0,0.0,1,100.0,1,1,0,0,0,0,0,0,1,0,Matches
0331786b,Dion Cools,my MAS,"DF,MF",dk Midtjylland,25,1996,0.4,24,1,5,12,7,2,24,2,1,50.0,1,50.0,9,19,12,0,0,0,0,0,10,5,Matches
