id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,recov
35862524,11,7,5,6,0,4,9,5,9,2,7,9,20,8,0,26
35bec436,2,2,1,0,1,0,0,0,1,0,1,1,3,3,0,3
35dd6d80,47,37,34,9,4,33,49,16,9,3,6,21,68,46,0,47
3626daea,7,5,2,5,0,2,7,5,7,1,6,6,13,10,0,41
36a3ff67,2,1,0,2,0,1,4,3,2,0,2,2,4,0,0,10
36d320ec,2,1,1,1,0,0,1,1,2,2,0,0,2,4,1,3
36f288ba,3,3,3,0,0,2,6,4,4,4,0,1,4,7,0,7
3708e9fa,9,8,1,7,1,5,17,12,4,1,3,8,17,1,0,40
375622c5,7,4,5,2,0,2,7,5,1,0,1,2,9,0,0,20
3799e138,15,13,5,7,3,10,24,14,5,0,5,13,28,11,0,58
37f606f0,4,3,0,3,1,2,7,5,2,0,2,4,8,2,0,12
3811e046,2,1,0,2,0,0,1,1,3,0,3,1,3,1,0,9
3904e745,5,3,1,3,1,2,3,1,4,0,4,7,12,19,0,31
390eb94b,2,2,1,1,0,2,2,0,1,0,1,0,2,0,1,3
3935e52e,7,5,5,2,0,5,10,5,5,0,5,2,9,6,1,20
394c5d32,3,2,1,2,0,1,5,4,5,2,3,8,11,6,0,25
3959661b,2,1,1,1,0,1,2,1,3,0,3,0,2,1,0,5
3a8b9635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4
3ad17caa,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,5
3ad56bf8,3,3,3,0,0,2,5,3,2,1,1,3,6,15,0,8
3b333ac3,15,11,10,3,2,8,16,8,8,3,5,10,25,15,0,35
3b57f7f8,3,3,2,1,0,1,8,7,5,0,5,19,22,12,1,42
3b99b9e1,1,1,0,1,0,0,0,0,1,1,0,1,2,2,0,3
3c285843,0,0,0,0,0,0,1,1,0,0,0,1,1,6,1,7
3cd9e95a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10
3cefcaef,6,4,4,1,1,5,9,4,2,0,2,6,12,11,0,28
3cfc870f,3,1,1,0,2,1,2,1,3,0,3,4,7,0,0,17
3d0fd3d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3d13d9e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d227f54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d68d631,1,0,0,1,0,0,0,0,1,0,1,1,2,1,0,6
3d7b7d68,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5
3da610eb,8,3,5,2,1,2,6,4,4,0,4,5,13,1,0,21
3db34c8e,8,7,2,3,3,2,9,7,2,0,2,1,9,7,0,14
3dfc70ed,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
3e092724,4,4,1,3,0,1,2,1,1,0,1,2,6,0,0,23
3e587547,4,2,3,1,0,4,7,3,1,0,1,1,5,2,0,3
3ead85f9,12,10,7,4,1,4,7,3,4,1,3,6,18,41,0,40
3eb0f2df,0,0,0,0,0,0,2,2,1,1,0,2,2,3,0,6
3ecc11d8,11,8,7,4,0,6,8,2,4,3,1,7,18,22,0,31
3ef0fa48,2,2,1,0,1,1,6,5,7,1,6,6,8,4,0,31
3effaa34,7,2,0,5,2,1,7,6,3,0,3,2,9,8,0,31
3f2d59fe,19,14,14,5,0,8,20,12,7,0,7,16,35,47,0,49
3f30b506,4,3,2,2,0,3,4,1,4,2,2,8,12,11,0,15
3f359b33,4,4,2,2,0,2,3,1,6,5,1,4,8,26,0,21
3faa1780,4,4,1,3,0,3,6,3,4,0,4,2,6,0,0,8
3fc45c73,3,2,2,1,0,3,4,1,2,0,2,3,6,5,0,25
404a2746,4,2,2,2,0,2,2,0,2,1,1,3,7,24,0,15
40f0ed6c,5,3,2,2,1,2,6,4,2,0,2,2,7,3,0,5
410c2fbc,2,0,2,0,0,0,0,0,13,13,0,2,4,30,0,10
4114f306,6,5,3,3,0,2,6,4,1,0,1,0,6,1,0,17
414f7c7d,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
41582151,14,10,9,4,1,9,15,6,8,2,6,11,25,15,0,24
418befe0,10,7,7,3,0,5,6,1,3,0,3,4,14,8,0,5
41afd8cf,12,6,9,3,0,3,9,6,5,3,2,12,24,9,0,32
42276181,2,2,0,1,1,1,3,2,2,0,2,1,3,1,0,9
423e3d0b,3,1,0,3,0,0,3,3,1,1,0,2,5,2,0,8
4285332d,8,6,6,2,0,3,10,7,5,4,1,13,21,49,0,25
42a6cc47,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
42dcf26d,6,3,4,1,1,2,6,4,3,2,1,6,12,13,0,17
42ec696a,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
42fe6b05,4,4,1,3,0,2,3,1,2,0,2,1,5,1,0,10
4315f30d,3,2,2,1,0,1,6,5,2,2,0,5,8,6,0,21
4326c2a9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43309491,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
435f829f,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2
4383b0da,2,1,0,1,1,0,0,0,0,0,0,1,3,0,0,5
438ae11e,11,7,5,4,2,6,9,3,4,1,3,5,16,5,0,23
43cd8b69,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,10
43d249bd,7,4,3,4,0,3,5,2,4,1,3,3,10,4,0,33
441950f5,4,2,2,2,0,1,5,4,3,1,2,2,6,3,0,11
4431aed2,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,20
4442fbcd,20,16,5,13,2,9,21,12,10,1,9,13,33,11,0,34
44865466,7,4,5,2,0,4,7,3,3,0,3,13,20,11,0,29
448a3608,1,0,0,0,1,0,1,1,0,0,0,0,1,3,0,2
44f050bc,3,1,2,1,0,1,2,1,1,0,1,3,6,16,1,3
450ad405,8,6,3,4,1,3,5,2,6,1,5,4,12,14,1,37
45db685d,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,3
46152b69,9,2,2,7,0,2,6,4,4,1,3,5,14,2,0,18
46a8347f,3,1,1,2,0,2,3,1,0,0,0,3,6,8,0,9
46d50339,11,9,9,2,0,9,11,2,7,1,6,5,16,20,1,17
47064058,1,1,1,0,0,1,1,0,0,0,0,0,1,3,0,12
4737cebe,2,2,1,1,0,1,1,0,2,0,2,1,3,2,0,21
474cf8e0,1,1,1,0,0,0,1,1,1,1,0,1,2,0,0,2
4760b2f2,3,2,3,0,0,3,5,2,9,7,2,12,15,43,1,23
47a34c4f,11,8,5,5,1,5,13,8,13,2,11,15,26,15,1,70
4806ec67,1,0,1,0,0,1,1,0,0,0,0,1,2,1,0,4
4841ba80,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6
488350bf,3,3,1,2,0,1,2,1,2,0,2,0,3,1,0,10
48add958,6,4,1,4,1,1,5,4,1,0,1,4,10,0,0,17
491d3ad0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,4
493924a7,16,13,9,6,1,4,9,5,7,3,4,9,25,26,0,29
