,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
509,ab4449d6,0,0,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0,0,0,0
510,ab4b3e35,8,681,7,8,4,0,0,1,11,10,1,8.9,12.7,-3.8,0,0,0,0
511,ab6928f2,5,410,4,5,4,0,0,2,6,8,-2,4.7,9.8,-5.1,0,0,0,0
512,ab7263c1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
513,abe66106,2,105,1,1,0,1,0,0,2,2,0,2.1,2.6,-0.5,0,0,0,0
514,ac861941,7,614,6,7,6,0,0,2,15,8,7,10.5,12.0,-1.4,0,0,0,0
515,ad1d334f,6,540,6,6,6,0,0,0,2,17,-15,5.4,14.2,-8.8,0,0,0,0
516,ad28ee23,1,6,0,0,0,1,1,3,0,0,0,0.0,0.1,-0.1,0,0,0,0
517,ad6295d4,2,109,1,1,1,1,3,1,3,3,0,1.9,2.8,-0.9,0,0,0,0
518,ad6df2d5,8,634,7,7,6,1,0,1,11,9,2,11.5,9.1,2.5,0,0,0,0
519,ade993b9,5,322,3,3,2,2,1,0,2,5,-3,2.5,3.9,-1.4,0,0,0,0
520,adfbe1f5,1,1,0,0,0,1,2,3,0,0,0,0.0,0.2,-0.2,0,0,0,0
521,adfc9123,9,736,8,9,7,0,0,2,14,5,9,10.2,8.3,1.9,0,0,0,0
522,ae4e2852,6,393,4,6,3,0,1,1,5,6,-1,8.0,7.3,0.6,0,0,0,0
523,ae8ec371,4,248,2,3,1,1,1,1,1,3,-2,2.2,3.9,-1.7,0,0,0,0
524,aef6e670,3,198,2,2,2,1,5,1,5,3,2,5.0,4.0,1.0,0,0,0,0
525,af00baef,5,395,4,5,3,0,1,1,1,12,-11,2.5,12.3,-9.9,0,0,0,0
526,af245161,6,540,6,6,6,0,2,1,9,9,0,5.6,10.0,-4.4,0,0,0,0
527,af45e954,8,530,5,6,2,2,0,1,11,7,4,8.4,7.1,1.3,0,0,0,0
528,af7e69d1,6,354,3,4,2,2,0,1,1,11,-10,1.4,10.5,-9.1,0,0,0,0
529,afa0d4e0,6,457,5,5,4,1,2,1,10,6,4,11.3,7.9,3.4,0,0,0,0
530,b0616e3d,10,900,10,10,10,0,0,1,15,15,0,16.1,13.9,2.2,0,0,0,0
531,b10ac4c1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
532,b15780e3,6,540,6,6,6,0,0,1,5,18,-13,4.7,10.5,-5.7,0,0,0,0
533,b182a240,5,430,4,5,3,0,0,1,8,10,-2,6.5,6.7,-0.2,0,0,0,0
534,b19db005,3,143,1,2,0,1,2,2,6,0,6,2.1,1.1,1.0,0,0,0,0
535,b1f4086c,4,321,3,4,2,0,0,0,1,9,-8,2.7,7.0,-4.3,0,0,0,0
536,b20ce5eb,5,450,5,5,5,0,0,1,3,13,-10,3.8,12.2,-8.4,0,0,0,0
537,b217ef29,6,465,5,5,5,1,0,2,14,3,11,14.2,2.6,11.6,0,0,0,0
538,b2484b77,3,88,1,1,0,2,1,2,1,1,0,0.5,0.6,-0.1,0,0,0,0
539,b2d0ec1b,5,315,3,4,1,1,4,1,7,8,-1,6.4,5.6,0.8,0,0,0,0
540,b33e0095,1,1,0,0,0,1,5,1,0,0,0,0.0,0.5,-0.5,0,0,0,0
541,b39a793e,8,703,7,8,4,0,0,1,11,10,1,9.8,12.6,-2.8,0,0,0,0
542,b400bde0,8,495,5,5,2,3,1,2,14,4,10,9.8,5.2,4.6,0,0,0,0
543,b4354a56,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
544,b561db50,5,308,3,3,2,2,1,0,0,8,-8,2.4,6.2,-3.9,0,0,0,0
545,b6170459,6,510,5,6,4,0,0,1,2,17,-15,3.5,15.4,-11.9,0,0,0,0
546,b66315ae,9,618,6,7,5,2,0,1,12,10,2,10.8,7.8,3.0,0,0,0,0
547,b682dcf6,5,450,5,5,5,0,0,0,6,11,-5,8.5,8.8,-0.3,0,0,0,0
548,b6964eb6,8,720,8,8,8,0,0,2,13,5,8,18.0,8.2,9.8,0,0,0,0
549,b6b2b820,4,75,0,0,0,4,2,2,2,3,-1,1.6,1.1,0.5,0,0,0,0
550,b6e50615,2,180,2,2,2,0,5,0,2,5,-3,2.1,4.5,-2.5,0,0,0,0
551,b742cc0d,4,350,3,4,3,0,1,0,5,6,-1,7.6,5.3,2.3,0,0,0,0
552,b7e7937d,3,270,3,3,3,0,3,0,3,9,-6,3.4,5.6,-2.3,0,0,0,0
553,b825a650,6,415,4,4,3,2,0,1,8,7,1,8.1,5.2,2.9,0,0,0,0
554,b853e0ad,8,720,8,8,7,0,0,1,11,11,0,9.9,13.7,-3.8,0,0,0,0
555,b8c1de25,6,309,3,3,1,3,4,1,10,7,3,7.7,4.2,3.5,0,0,0,0
556,b9052bad,2,29,0,0,0,2,3,0,1,2,-1,0.6,0.7,-0.1,0,0,0,0
557,b9fbae28,6,498,5,6,4,0,0,1,10,6,4,10.8,4.5,6.3,0,0,0,0
558,ba06950a,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
559,ba23a904,6,540,6,6,5,0,1,1,12,8,4,8.9,11.0,-2.1,0,0,0,0
560,ba6e52b0,2,180,2,2,2,0,2,2,4,2,2,2.5,2.3,0.2,0,0,0,0
561,bb7337cc,9,401,4,4,2,5,1,2,6,3,3,6.7,3.0,3.8,0,0,0,0
562,bbcc9c00,1,5,0,0,0,1,0,1,0,0,0,0.0,0.1,-0.1,0,0,0,0
563,bbddc31f,3,211,2,2,1,1,0,0,3,4,-1,1.3,5.0,-3.7,0,0,0,0
564,bc1f61c9,6,540,6,6,6,0,0,1,3,16,-13,4.1,16.1,-12.0,0,0,0,0
565,bcb2ccd8,6,540,6,6,6,0,0,1,10,11,-1,9.6,7.7,2.0,0,0,0,0
566,bcf5058a,3,270,3,3,3,0,0,0,0,5,-5,2.7,4.7,-1.9,0,0,0,0
567,bd4f5f94,2,180,2,2,2,0,3,0,2,5,-3,1.9,2.8,-0.9,0,0,0,0
568,bdf7b97d,5,207,2,2,1,3,1,1,3,1,2,4.3,2.6,1.7,0,0,0,0
569,bdf8165d,6,540,6,6,6,0,0,1,2,14,-12,2.4,14.8,-12.4,0,0,0,0
570,be927d03,4,337,3,4,3,0,3,1,8,2,6,9.9,4.7,5.1,0,0,0,0
571,bf075f6b,6,288,3,3,0,3,0,0,1,11,-10,2.2,10.1,-8.0,0,0,0,0
572,bf309d24,5,370,4,4,4,1,1,1,6,7,-1,7.2,5.8,1.4,0,0,0,0
573,bf97c188,8,693,7,8,6,0,1,1,10,13,-3,10.5,12.1,-1.6,0,0,0,0
574,c0617e2b,4,82,0,0,0,4,3,3,1,0,1,2.9,0.5,2.4,0,0,0,0
575,c0cddebe,9,494,5,5,4,4,0,1,9,6,3,9.1,8.6,0.6,0,0,0,0
576,c0e27d1a,4,327,3,4,3,0,1,1,8,5,3,8.8,3.7,5.1,0,0,0,0
577,c14bc029,6,540,6,6,6,0,0,1,5,4,1,11.3,6.9,4.4,0,0,0,0
578,c1b7847c,1,11,0,0,0,1,5,3,0,0,0,0.1,0.1,0.0,0,0,0,0
