id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
f582d5c1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
f5c4fd91,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
f620b04f,6,244,2,3,0,3,0,3,3,0,2.0,4.4,-2.4,0,0,0,0
f63cda26,8,549,6,8,1,0,0,15,8,7,13.4,7.5,5.9,0,0,0,0
f6798fc3,4,360,4,4,4,0,2,3,12,-9,3.6,8.4,-4.9,360,4,4,4
f6a06749,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
f6a90edd,8,645,7,7,6,1,0,8,10,-2,7.6,14.5,-6.9,0,0,0,0
f6ac68c1,3,270,3,3,3,0,1,1,4,-3,5.2,4.6,0.7,0,0,0,0
f7036e1c,7,520,5,6,4,1,0,8,6,2,7.5,7.8,-0.4,0,0,0,0
f76e6b4e,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,0,0
f7750aa0,7,523,5,6,4,1,0,8,7,1,6.5,13.0,-6.4,0,0,0,0
f874dd44,2,180,2,2,2,0,1,4,5,-1,3.0,4.6,-1.6,0,0,0,0
f8ce97ca,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
f9acca3a,5,137,1,1,0,4,2,0,3,-3,1.6,4.1,-2.4,0,0,0,0
f9bd541e,6,266,3,2,1,4,0,4,8,-4,3.9,7.2,-3.3,0,0,0,0
fa031b34,6,365,4,4,2,2,0,5,3,2,6.1,4.3,1.8,0,0,0,0
fa661778,4,176,2,2,1,2,2,1,2,-1,2.3,3.4,-1.1,0,0,0,0
fb495bb8,6,481,5,6,3,0,0,4,13,-9,8.1,9.4,-1.2,0,0,0,0
fc4e7637,7,596,6,7,4,0,0,11,5,6,11.8,9.9,1.9,0,0,0,0
fc62f087,5,227,2,2,2,3,1,3,7,-4,3.5,3.6,-0.1,0,0,0,0
fcb27134,6,483,5,6,2,0,1,11,6,5,9.9,5.0,4.8,0,0,0,0
fcb38f57,3,270,3,3,3,0,0,4,2,2,4.5,2.1,2.4,270,3,3,3
fcea4f04,3,187,2,3,0,0,0,4,4,0,1.2,4.1,-2.9,0,0,0,0
fd08a24b,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
fd4d5f81,6,359,4,5,0,1,0,3,10,-7,5.9,8.1,-2.3,0,0,0,0
fd51b456,3,186,2,2,1,1,3,3,4,-1,2.3,2.1,0.2,0,0,0,0
fe641c1a,4,230,2,3,1,1,2,1,5,-4,1.5,4.2,-2.8,0,0,0,0
feb5d972,1,90,1,1,1,0,6,0,1,-1,0.5,1.5,-1.0,0,0,0,0
