id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
0d3aa112,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
0d48a5bb,0,0,0.0,0,0,0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
0d82903c,7,552,6.1,7,5,0,0,2.29,10,6.0,4.0,2.26,11.2,7.1,4.1,1.41,0,0,0,0.0
0d85a4e8,0,0,0.0,0,0,0,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
0d9b2d31,2,157,1.7,2,1,0,0,0.0,0,4.0,-4.0,-1.59,1.4,3.1,-1.7,-0.6,0,0,0,0.0
0db169ae,6,331,3.7,4,0,2,0,0.67,2,6.0,-4.0,-1.52,2.3,6.1,-3.7,-0.68,0,0,0,0.0
0e5b695f,1,1,0.0,0,0,1,0,3.0,0,0.0,0.0,-1.23,0.0,0.0,0.0,-4.9,0,0,0,0.0
0e6bc38c,4,52,0.6,0,0,4,2,2.0,4,1.0,3.0,2.96,1.5,0.8,0.7,-0.65,0,0,0,0.0
0e96a5e1,5,417,4.6,5,2,0,1,1.8,5,8.0,-3.0,0.82,4.8,7.0,-2.2,0.05,0,0,0,0.0
0eb83e1a,6,314,3.5,3,2,3,0,1.17,4,9.0,-5.0,-1.83,1.9,7.4,-5.5,-0.6,0,0,0,0.0
0ef89a37,4,111,1.2,0,0,4,2,0.75,0,3.0,-3.0,-1.59,0.4,3.5,-3.0,-2.44,0,0,0,0.0
0f41e2ee,2,180,2.0,2,2,0,8,1.6,2,5.0,-3.0,-1.5,2.0,5.4,-3.4,-0.94,0,0,0,0.0
0f697e02,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
0fa11d7d,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
101da2b5,8,353,3.9,2,2,6,4,1.75,6,9.0,-3.0,-2.67,8.8,6.9,2.0,-0.96,0,0,0,0.0
10549b49,5,304,3.4,3,2,2,0,0.8,6,8.0,-2.0,-1.35,5.8,6.4,-0.6,-1.12,0,0,0,0.0
108fe016,5,256,2.8,2,1,3,1,1.22,1,9.0,-8.0,-2.18,4.0,4.7,-0.8,0.54,0,0,0,0.0
10b26721,0,0,0.0,0,0,0,3,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
118b60ce,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
119b9a8e,9,791,8.8,9,6,0,1,1.89,18,9.0,9.0,-0.1,17.9,6.8,11.1,0.25,0,0,0,0.0
11b9265b,7,311,3.5,3,0,4,0,1.57,9,8.0,1.0,-0.06,6.4,5.3,1.1,0.36,0,0,0,0.0
11c7fa75,3,270,3.0,3,3,0,2,1.6,4,6.0,-2.0,0.33,3.1,4.6,-1.5,-0.02,270,3,3,3.0
11d8aff0,1,90,1.0,1,1,0,5,3.0,5,0.0,5.0,5.8,3.8,0.9,2.9,2.98,90,1,1,1.0
1265a93a,6,506,5.6,5,5,1,1,2.17,12,8.0,4.0,-0.77,10.6,7.4,3.3,-0.31,0,0,0,0.0
129af0db,7,517,5.7,6,2,1,0,1.86,8,8.0,0.0,-0.44,10.5,7.0,3.5,0.97,0,0,0,0.0
12dcbdcc,8,386,4.3,2,2,6,0,1.25,9,13.0,-4.0,-1.2,5.3,8.5,-3.2,-1.46,0,0,0,0.0
13203c45,6,361,4.0,4,1,2,0,0.83,3,6.0,-3.0,0.26,2.4,7.4,-4.9,-0.56,0,0,0,0.0
1338e42b,9,713,7.9,8,3,1,1,1.67,13,13.0,0.0,1.44,10.8,16.7,-5.9,1.1,0,0,0,0.0
