id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
49dbab27,74,39,19,2,7,6,1,9,6,3,0,0,0,0
4a478107,22,15,0,4,2,1,0,2,1,0,0,1,0,0
4a633cfe,4,3,0,0,0,0,1,1,1,0,0,0,0,0
4ac7608e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4accb7e0,19,18,0,0,0,1,0,1,1,0,0,0,0,0
4acd733a,22,18,1,1,0,2,0,4,3,0,0,0,1,0
4b511457,30,26,0,0,2,1,1,2,2,0,0,0,0,0
4bd414c1,10,10,0,0,0,0,0,0,0,0,0,0,0,0
4c2e9442,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4c3a6744,35,22,5,2,2,2,2,3,1,0,0,1,1,0
4c5b14d2,21,16,2,1,1,1,0,1,1,0,0,0,0,0
4cee5954,24,16,6,1,0,1,0,0,0,0,0,0,0,0
4d1666ff,22,21,0,0,1,0,0,4,4,0,0,0,0,0
4d224fe8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4dbd0916,25,20,2,1,1,0,1,4,2,0,0,1,0,1
4e219ad2,30,25,3,1,1,0,0,3,2,0,1,0,0,0
4f255115,31,25,0,0,3,2,1,6,6,0,0,0,0,0
506daeac,2,2,0,0,0,0,0,0,0,0,0,0,0,0
5132b92c,8,4,3,0,0,1,0,0,0,0,0,0,0,0
518f2234,49,36,0,5,5,3,0,4,2,0,0,1,1,0
51a3c4c8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
527f063d,20,15,1,0,4,0,0,2,2,0,0,0,0,0
532e1e4f,31,26,0,0,3,2,0,1,0,0,0,0,1,0
540ec57b,36,28,0,1,6,1,0,2,2,0,0,0,0,0
5487adcd,4,2,0,0,2,0,0,0,0,0,0,0,0,0
5496cc91,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54bcdeb0,48,37,1,5,0,4,1,7,6,0,1,0,0,0
55126f3b,39,37,0,0,2,0,0,3,3,0,0,0,0,0
555f3a0b,11,8,0,0,2,1,0,1,0,0,0,1,0,0
55634fb8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
56545648,5,2,3,0,0,0,0,0,0,0,0,0,0,0
57be54ec,3,3,0,0,0,0,0,0,0,0,0,0,0,0
5853ac44,8,7,0,0,0,1,0,0,0,0,0,0,0,0
58a9a4d9,50,40,2,0,3,3,2,4,3,0,0,1,0,0
58ad9383,6,5,1,0,0,0,0,0,0,0,0,0,0,0
58afe001,23,8,12,1,1,0,1,3,2,1,0,0,0,0
592f3158,35,30,0,0,1,2,2,1,1,0,0,0,0,0
59b7d823,30,24,4,1,0,1,0,3,2,1,0,0,0,0
5a626448,79,56,18,1,3,1,0,6,5,1,0,0,0,0
5ab0ea87,38,36,0,0,0,2,0,3,3,0,0,0,0,0
5acc4a10,29,23,1,0,2,2,1,2,1,0,0,1,0,0
5ae499d0,52,43,1,4,2,1,1,0,0,0,0,0,0,0
5b28b2f6,5,3,1,0,0,1,0,0,0,0,0,0,0,0
5b93209a,6,4,0,0,1,1,0,1,1,0,0,0,0,0
5c4dc0ff,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5c7845f6,8,6,1,0,0,0,1,2,2,0,0,0,0,0
5c96b017,38,19,15,1,2,1,0,3,2,1,0,0,0,0
5ca20b7a,7,5,0,0,0,1,1,1,1,0,0,0,0,0
5ccc9672,34,29,0,4,0,1,0,4,4,0,0,0,0,0
5ce0b5ba,13,12,0,0,0,1,0,1,1,0,0,0,0,0
5cec2487,4,4,0,0,0,0,0,0,0,0,0,0,0,0
5d133e96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5db04597,42,29,6,1,1,5,0,5,3,0,0,1,1,0
5dcf3e90,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5dfc6ad5,14,13,0,0,1,0,0,2,2,0,0,0,0,0
5e1028e5,40,27,7,1,2,3,0,3,2,0,0,1,0,0
5e95c000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5eebbfdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f21b94c,3,2,0,0,0,1,0,0,0,0,0,0,0,0
5fa714d5,6,3,2,0,0,1,0,2,1,0,0,0,1,0
6025fab1,64,57,4,1,1,1,0,9,6,2,0,0,1,0
60359288,9,8,0,1,0,0,0,2,2,0,0,0,0,0
608f2092,16,14,2,0,0,0,0,0,0,0,0,0,0,0
6091cf45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60abea75,14,12,0,2,0,0,0,2,1,0,1,0,0,0
625c144a,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6265208f,42,24,0,2,5,11,0,6,3,0,0,1,2,0
629081bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636eae97,38,26,2,4,0,6,0,5,5,0,0,0,0,0
63b0ca6b,14,8,0,1,3,1,1,3,2,0,0,1,0,0
