id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
ea42c03f,Agustín Rogel,uy URU,DF,Hertha BSC,25-182,1997,12.3,580,69,327,240,16,8,580,0,0,,0,,250,1063,546,1,1,0,8,0,298,2,Matches
1f2c7b55,Merlin Röhl,de GER,MF,Freiburg,20-286,2002,0.1,6,0,1,5,0,0,6,1,0,0.0,0,0.0,5,18,12,1,0,0,0,0,4,0,Matches
90c1f9a4,Tom Rothe,de GER,DF,Dortmund,18-170,2004,0.3,22,3,8,7,7,1,22,1,1,100.0,0,0.0,12,26,14,0,0,0,0,0,10,2,Matches
13203c45,Jérôme Roussillon,fr FRA,"MF,DF",Wolfsburg,30-101,1993,0.2,11,0,0,4,7,0,11,1,0,0.0,1,100.0,7,21,5,0,0,0,2,2,7,2,Matches
13203c45,Jérôme Roussillon,fr FRA,DF,Union Berlin,30-101,1993,4.9,277,13,68,117,96,5,277,15,4,26.7,9,60.0,123,680,297,9,6,1,5,3,129,19,Matches
80f36c88,Sebastian Rudy,de GER,MF,Hoffenheim,33-048,1990,6.3,386,19,99,208,81,4,386,3,0,0.0,3,100.0,185,716,350,5,2,0,10,5,215,4,Matches
c64c01fc,Georginio Rutter,fr FRA,FW,Hoffenheim,20-362,2002,11.2,338,9,27,98,219,67,338,71,34,47.9,34,47.9,235,1541,723,32,11,24,46,25,260,75,Matches
009a4f60,Julian Ryerson,no NOR,DF,Union Berlin,25-151,1997,11.5,627,29,176,246,215,12,627,38,18,47.4,15,39.5,292,1652,690,20,16,4,11,14,293,32,Matches
009a4f60,Julian Ryerson,no NOR,DF,Dortmund,25-151,1997,10.3,764,29,212,357,203,7,764,32,13,40.6,13,40.6,402,2058,1074,37,20,3,11,14,464,44,Matches
a70b8345,Frederik Rønnow,dk DEN,GK,Union Berlin,30-256,1992,23.0,1073,728,1060,13,0,0,1073,0,0,,0,,690,3803,2455,0,0,0,0,0,575,0,Matches
e280527c,Marcel Sabitzer,at AUT,MF,Bayern Munich,29-031,1994,7.0,548,10,88,323,141,9,548,3,1,33.3,2,66.7,312,1283,572,7,8,0,6,3,368,19,Matches
e1830c52,Dikeni Salifou,tg TOG,MF,Werder Bremen,19-313,2003,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
bf075f6b,Roland Sallai,hu HUN,"MF,FW",Freiburg,25-330,1997,8.3,328,6,39,145,146,28,328,17,8,47.1,7,41.2,208,1039,398,15,5,1,15,7,240,52,Matches
08593525,Diadie Samassékou,ml MLI,"MF,FW",Hoffenheim,27-096,1996,0.4,23,1,5,15,3,0,23,1,1,100.0,0,0.0,9,39,13,0,0,0,0,0,13,1,Matches
2b114be3,Leroy Sané,de GER,"MF,FW",Bayern Munich,27-096,1996,19.2,1230,9,102,557,601,89,1230,120,70,58.3,45,37.5,828,5164,2138,62,57,25,51,53,1012,169,Matches
6a52a6c6,Sidi Sané,de GER,FW,Schalke 04,19-361,2003,0.3,10,1,1,4,5,0,10,1,0,0.0,0,0.0,5,15,12,0,0,0,1,0,6,0,Matches
236f02cd,Joe Scally,us USA,DF,M'Gladbach,20-107,2002,23.8,1311,80,441,622,256,20,1311,28,11,39.3,13,46.4,658,3145,1474,28,23,1,22,14,758,56,Matches
52afb588,Kevin Schade,de GER,"FW,MF",Freiburg,21-141,2001,2.0,100,3,12,37,52,13,100,12,3,25.0,8,66.7,48,319,129,7,3,5,8,6,68,20,Matches
049751d7,András Schäfer,hu HUN,MF,Union Berlin,24-004,1999,8.4,336,12,80,159,108,13,336,29,7,24.1,14,48.3,169,963,404,14,11,4,19,12,180,17,Matches
93cba339,Derry Scherhant,de GER,FW,Hertha BSC,20-158,2002,2.1,59,2,10,26,26,6,59,10,4,40.0,6,60.0,33,144,44,3,0,4,6,6,39,10,Matches
5d4f7d61,Patrik Schick,cz CZE,FW,Leverkusen,27-083,1996,10.5,358,8,22,168,172,48,358,16,7,43.8,8,50.0,195,697,234,8,9,3,28,13,298,68,Matches
bd527260,Kingsley Schindler,gh GHA,"DF,MF",Köln,29-279,1993,10.1,562,29,136,254,177,16,562,20,6,30.0,11,55.0,271,1226,456,12,10,1,23,13,303,56,Matches
8f056768,Xaver Schlager,at AUT,MF,RB Leipzig,25-201,1997,16.3,1060,35,270,656,155,3,1060,22,12,54.5,7,31.8,661,3245,1765,21,21,1,20,12,718,11,Matches
f6bdc830,Keven Schlotterbeck,de GER,DF,Freiburg,25-354,1997,0.2,11,2,8,3,0,0,11,0,0,,0,,2,3,3,0,0,0,0,0,2,0,Matches
f6bdc830,Keven Schlotterbeck,de GER,DF,Bochum,25-354,1997,6.6,362,69,190,151,21,12,362,1,0,0.0,1,100.0,141,582,328,0,0,0,2,3,147,2,Matches
34e12499,Nico Schlotterbeck,de GER,DF,Dortmund,23-137,1999,24.7,2143,200,982,1076,108,22,2143,18,11,61.1,3,16.7,1317,6437,4022,39,39,1,14,7,1490,13,Matches
088ca1bd,Jonathan Schmid,fr FRA,DF,Freiburg,32-299,1990,0.4,19,1,3,8,8,2,19,1,1,100.0,0,0.0,5,22,12,1,0,1,1,0,11,5,Matches
220ace7e,Romano Schmid,at AUT,MF,Werder Bremen,23-080,2000,13.2,786,15,116,408,272,22,786,39,13,33.3,22,56.4,441,2158,1150,27,26,7,36,16,536,61,Matches
7d31f1cb,Kenneth Schmidt,de GER,DF,Freiburg,20-318,2002,0.7,62,2,17,39,7,0,62,2,2,100.0,0,0.0,32,205,132,2,2,0,1,0,46,0,Matches
b9ae8560,Niklas Schmidt,de GER,MF,Werder Bremen,25-047,1998,10.9,654,16,101,405,164,18,654,40,28,70.0,10,25.0,400,2212,1016,24,21,4,15,11,450,42,Matches
ad00b1a8,Benno Schmitz,de GER,DF,Köln,28-151,1994,22.7,1492,68,407,665,428,20,1492,9,2,22.2,7,77.8,653,2779,1553,40,33,3,21,6,779,116,Matches
87436846,Marvin Schwäbe,de GER,GK,Köln,27-357,1995,28.0,1215,843,1199,18,0,0,1215,0,0,,0,,781,3703,2224,0,1,1,1,0,762,0,Matches
0d55d942,Alexander Schwolow,de GER,GK,Schalke 04,30-319,1992,17.6,716,589,712,3,1,1,716,0,0,,0,,378,1783,917,0,0,0,0,0,335,0,Matches
8872ed17,Paul Seguin,de GER,MF,Union Berlin,28-019,1995,7.4,398,7,81,174,144,11,398,14,7,50.0,6,42.9,207,976,435,13,10,1,8,6,239,28,Matches
1238a3f9,Davie Selke,de GER,FW,Hertha BSC,28-087,1995,3.1,108,7,14,49,47,12,107,4,1,25.0,3,75.0,54,260,137,3,4,2,8,4,82,22,Matches
1238a3f9,Davie Selke,de GER,FW,Köln,28-087,1995,6.2,171,12,19,75,78,34,171,3,1,33.3,2,66.7,66,288,136,5,2,0,6,6,138,25,Matches
b3325a30,Suat Serdar,de GER,MF,Hertha BSC,26-006,1997,20.0,853,29,170,501,199,31,853,65,30,46.2,28,43.1,411,2338,1053,29,21,3,32,30,421,44,Matches
313254a3,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,20-336,2002,21.2,1246,63,324,663,267,18,1246,25,10,40.0,14,56.0,611,2956,1459,19,23,2,21,15,652,44,Matches
3effaa34,André Silva,pt POR,FW,RB Leipzig,27-162,1995,18.1,688,7,36,269,395,118,688,57,20,35.1,28,49.1,457,2259,947,33,19,22,62,40,534,138,Matches
fcb27134,Mohamed Simakan,fr FRA,DF,RB Leipzig,22-349,2000,11.4,991,67,350,514,134,18,991,20,5,25.0,13,65.0,617,2943,1701,19,18,1,13,4,696,46,Matches
7ec723b7,Eduardo Simões,pt POR,DF,Hoffenheim,21-046,2002,1.0,81,4,25,53,4,1,81,2,1,50.0,0,0.0,56,228,133,4,1,0,1,0,51,0,Matches
73000a79,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,27-287,1995,3.8,260,13,81,119,61,7,260,6,3,50.0,3,50.0,129,606,300,8,6,1,4,7,161,17,Matches
0d8a37c2,Tobias Sippel,de GER,GK,M'Gladbach,35-026,1988,5.7,272,229,272,0,0,0,272,0,0,,0,,141,635,441,0,0,0,0,0,147,0,Matches
c6cf860f,Hugo Siquet,be BEL,DF,Freiburg,20-282,2002,0.2,11,2,4,7,0,0,11,0,0,,0,,3,8,0,0,0,0,1,1,5,0,Matches
65857fdf,Tim Skarke,de GER,"DF,MF",Union Berlin,26-222,1996,0.6,50,1,4,15,31,5,50,2,1,50.0,1,50.0,33,159,49,3,0,1,3,4,34,10,Matches
65857fdf,Tim Skarke,de GER,"FW,MF",Schalke 04,26-222,1996,3.9,161,4,19,62,81,6,161,8,2,25.0,6,75.0,75,377,122,2,8,1,13,3,82,20,Matches
c2211709,Ellyes Skhiri,tn TUN,MF,Köln,27-342,1995,25.7,1634,94,488,937,226,42,1634,24,18,75.0,6,25.0,857,5264,2701,41,28,6,21,14,975,42,Matches
ff98492b,Robert Skov,dk DEN,DF,Hoffenheim,26-332,1996,13.7,831,28,193,342,307,35,829,26,7,26.9,15,57.7,424,2287,1130,41,24,11,19,11,446,89,Matches
c967f6b8,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,22-243,2000,5.2,432,72,234,188,12,4,432,2,2,100.0,0,0.0,231,1099,609,0,3,0,3,1,254,1,Matches
c05f2f8c,Danilo Soares,br BRA,DF,Bochum,31-170,1991,17.2,1110,74,409,583,132,2,1110,20,8,40.0,10,50.0,445,1940,780,14,16,1,15,10,459,22,Matches
4f627629,Nikola Soldo,hr CRO,DF,Köln,22-082,2001,6.6,421,47,230,182,13,7,421,3,0,0.0,3,100.0,236,1193,722,3,2,0,1,0,261,0,Matches
420c18a1,Yann Sommer,ch SUI,GK,Bayern Munich,34-121,1988,13.0,548,426,542,6,0,0,548,2,2,100.0,0,0.0,375,1547,812,0,0,0,0,1,358,0,Matches
420c18a1,Yann Sommer,ch SUI,GK,M'Gladbach,34-121,1988,10.0,638,444,636,2,0,0,638,0,0,,0,,420,1803,981,0,0,0,0,0,405,0,Matches
af0d79a9,Borna Sosa,hr CRO,DF,Stuttgart,25-086,1998,17.0,1248,41,316,462,483,19,1248,26,13,50.0,11,42.3,664,3620,1814,47,42,7,16,14,752,115,Matches
4c6facae,Djibril Sow,ch SUI,MF,Eint Frankfurt,26-070,1997,24.7,1574,44,310,1043,235,23,1574,19,11,57.9,4,21.1,958,4364,2095,32,30,4,19,14,1065,26,Matches
0f59a7bf,Anton Stach,de GER,MF,Mainz 05,24-153,1998,19.4,993,30,158,543,314,46,993,42,20,47.6,17,40.5,456,2462,1231,31,23,7,40,13,545,67,Matches
861e0116,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,29-136,1993,10.6,517,38,169,269,81,3,517,11,7,63.6,2,18.2,222,1051,479,9,6,0,11,3,248,13,Matches
1fffae99,Jens Stage,dk DEN,MF,Werder Bremen,26-160,1996,15.6,649,28,143,333,179,44,649,12,7,58.3,3,25.0,289,1268,587,18,16,5,20,5,372,47,Matches
7ed08d5c,Josip Stanišić,hr CRO,DF,Bayern Munich,23-015,2000,5.2,549,18,141,317,95,4,549,7,4,57.1,1,14.3,347,1608,906,10,14,1,4,3,396,31,Matches
aad48be9,Niklas Stark,de GER,DF,Werder Bremen,28-003,1995,17.3,1226,122,616,584,34,9,1226,2,2,100.0,0,0.0,693,3800,1993,8,5,0,6,4,748,3,Matches
99f7e9aa,Pascal Stenzel,de GER,DF,Stuttgart,27-028,1996,3.6,253,14,89,114,52,2,253,4,0,0.0,3,75.0,107,404,218,3,5,2,5,0,129,5,Matches
3b1ed320,Angelo Stiller,de GER,MF,Hoffenheim,22-013,2001,7.4,439,14,99,226,118,11,439,7,3,42.9,3,42.9,216,913,353,4,7,0,15,11,250,16,Matches
7cd6badb,Lars Stindl,de GER,"FW,MF",M'Gladbach,34-234,1988,16.1,769,18,105,440,226,34,769,19,7,36.8,9,47.4,421,1678,754,20,18,2,26,25,582,67,Matches
e5649a78,Kevin Stöger,at AUT,MF,Bochum,29-233,1993,24.3,1619,28,240,935,458,32,1616,44,18,40.9,18,40.9,772,3685,1677,34,26,3,33,30,974,83,Matches
e33c06cf,Niklas Süle,de GER,DF,Dortmund,27-226,1995,17.8,1494,126,596,753,154,27,1494,8,7,87.5,1,12.5,945,4461,2459,24,28,1,7,7,1108,49,Matches
