id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
4bcf39f6,37,2766,30.7,30,20,7,1,1.08,33,36.0,-3.0,1.55,39.5,45.1,-5.6,0.36,0,0,0,0.0
4bd00a50,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
4c370d81,38,2988,33.2,34,14,4,0,2.61,75,26.0,49.0,0.85,62.2,31.9,30.3,0.74,0,0,0,0.0
4c5b714f,25,1824,20.3,18,15,7,6,1.32,27,30.0,-3.0,0.36,29.9,23.4,6.5,0.55,0,0,0,0.0
4d034881,24,1452,16.1,18,8,6,2,2.08,44,18.0,26.0,-0.26,39.5,16.2,23.2,-0.05,0,0,0,0.0
4d90ce8c,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
4e015693,1,9,0.1,0,0,1,6,3.0,0,1.0,-1.0,-10.82,0.4,0.1,0.2,1.43,0,0,0,0.0
4e9a0555,32,2437,27.1,29,17,3,0,1.41,27,33.0,-6.0,-0.13,35.3,36.0,-0.6,0.13,0,0,0,0.0
4f187520,0,0,0.0,0,0,0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
4f974391,31,2727,30.3,31,28,0,0,0.97,41,51.0,-10.0,0.06,38.7,49.6,-10.9,0.2,0,0,0,0.0
4fb9c88f,6,126,1.4,1,0,5,10,2.67,4,1.0,3.0,0.8,2.6,0.5,2.1,0.7,0,0,0,0.0
4fdf1fd9,17,1447,16.1,15,14,2,4,0.65,20,32.0,-12.0,-0.11,21.7,32.9,-11.2,-0.14,0,0,0,0.0
507c7bdf,14,1186,13.2,14,7,0,0,2.29,28,6.0,22.0,1.35,20.8,11.6,9.2,0.08,0,0,0,0.0
50b51fac,6,117,1.3,1,0,5,12,1.67,3,2.0,1.0,1.15,1.8,3.2,-1.3,-0.66,0,0,0,0.0
515ebe8d,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
51a19d04,2,159,1.8,1,1,1,18,0.0,1,6.0,-5.0,-1.62,3.2,3.6,-0.4,0.59,159,2,1,1.8
51b41c5c,15,1001,11.1,12,6,3,4,0.93,15,20.0,-5.0,-0.19,18.7,14.0,4.7,0.5,0,0,0,0.0
51cf8561,19,1276,14.2,13,11,6,5,1.95,34,13.0,21.0,-0.45,34.2,15.9,18.3,-0.28,0,0,0,0.0
52105203,16,1266,14.1,14,13,2,15,1.13,10,14.0,-4.0,0.34,14.8,19.8,-5.0,0.32,0,0,0,0.0
52611641,29,1512,16.8,17,8,12,4,1.48,23,23.0,0.0,-0.38,19.5,24.9,-5.5,-0.19,0,0,0,0.0
5271c8f1,19,1492,16.6,18,12,1,8,2.32,49,13.0,36.0,0.72,40.1,13.7,26.4,0.22,0,0,0,0.0
531a4aa8,11,779,8.7,10,4,1,10,0.91,9,20.0,-11.0,-1.34,11.2,14.3,-3.0,-0.57,0,0,0,0.0
5343eb4e,8,212,2.4,2,1,6,9,0.5,1,7.0,-6.0,-2.15,1.8,5.6,-3.9,-0.9,0,0,0,0.0
53af52f3,38,3420,38.0,38,38,0,0,1.63,67,41.0,26.0,0.0,62.2,45.5,16.7,0.0,3420,38,38,38.0
53cad200,36,3229,35.9,36,35,0,2,1.75,67,53.0,14.0,-0.08,63.1,37.3,25.8,-1.55,0,0,0,0.0
548e5d9f,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
54b6eed9,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
54d9b72d,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
