id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
15f3ec41,15,962,10,11,3,4,7,24,8,16,18.8,8.2,10.6,0,0,0,0
16264a81,8,660,7,8,4,0,11,13,6,7,10.1,7.2,2.9,0,0,0,0
165cf989,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,0,0
169fd162,30,1816,20,20,4,10,1,19,22,-3,17.4,33.4,-16.0,0,0,0,0
172e52d8,37,3321,36,37,36,0,0,46,56,-10,44.1,48.0,-4.0,0,0,0,0
17695062,33,1921,21,21,10,12,2,28,28,0,30.5,29.0,1.5,0,0,0,0
1770bd68,18,852,9,7,4,11,13,6,16,-10,8.3,16.1,-7.8,0,0,0,0
17734ea0,1,7,0,0,0,1,2,1,0,1,1.0,0.0,1.0,0,0,0,0
178ae8f8,35,2364,26,27,10,8,1,58,19,39,57.3,23.5,33.8,0,0,0,0
17d45fb2,7,334,3,4,0,3,9,4,9,-5,4.3,8.8,-4.5,0,0,0,0
182a8b9d,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,0,0
185321d3,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
18b896d6,34,3035,33,34,33,0,1,68,27,41,57.1,28.1,29.0,0,0,0,0
1900032e,10,567,6,6,5,4,15,12,16,-4,11.0,13.2,-2.2,0,0,0,0
192d4c3d,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,0
1961b2aa,14,619,6,7,2,7,7,10,19,-9,7.6,12.7,-5.1,0,0,0,0
197640fd,27,2127,23,22,20,5,2,42,30,12,31.8,34.3,-2.6,0,0,0,0
19a12bed,19,1623,18,18,15,1,0,10,37,-27,16.9,28.5,-11.6,0,0,0,0
19a9cb70,1,9,0,0,0,1,3,0,0,0,0.5,0.3,0.2,0,0,0,0
19e50035,4,360,4,4,4,0,1,5,12,-7,3.9,10.1,-6.2,360,4,4,4
19f4d211,1,5,0,0,0,1,8,0,0,0,0.0,0.2,-0.1,0,0,0,0
1a4ef233,28,2123,23,23,22,5,6,35,40,-5,26.0,36.3,-10.3,0,0,0,0
1ae30132,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,0,0
1b280c66,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
