id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
ca618d23,Lucas Höler,de GER,"FW,MF",Freiburg,28-244,1994,15,6,637,7.1,3,0,3,3,0,0,0,0,1.6,1.6,0.7,2.3,7,15,50,0.42,0.00,0.42,0.42,0.42,0.22,0.11,0.33,0.22,0.33,Matches
2979c05a,Gerrit Holtmann,ph PHI,FW,Bochum,27-351,1995,17,8,832,9.2,1,1,2,1,0,0,0,0,2.1,2.1,0.8,2.8,34,8,73,0.11,0.11,0.22,0.11,0.22,0.22,0.08,0.31,0.22,0.31,Matches
2b83fa49,Jannes Horn,de GER,"DF,FW",Bochum,26-033,1997,2,1,59,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
ad3389d5,Lukáš Hrádecký,fi FIN,GK,Leverkusen,33-107,1989,22,22,1979,22.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
94302c52,Timo Hübers,de GER,DF,Köln,26-234,1996,19,18,1659,18.4,1,0,1,1,0,0,5,0,0.6,0.6,0.1,0.7,7,46,0,0.05,0.00,0.05,0.05,0.05,0.04,0.01,0.04,0.04,0.04,Matches
15f3ec41,Callum Hudson-Odoi,eng ENG,"FW,MF",Leverkusen,22-124,2000,13,7,597,6.6,0,1,1,0,0,0,0,0,0.2,0.2,0.8,0.9,29,30,42,0.00,0.15,0.15,0.00,0.15,0.03,0.11,0.14,0.03,0.14,Matches
05d548d8,Mats Hummels,de GER,DF,Dortmund,34-085,1988,19,15,1255,13.9,0,0,0,0,0,0,4,0,1.4,1.4,0.6,2.0,11,64,5,0.00,0.00,0.00,0.00,0.00,0.10,0.04,0.14,0.10,0.14,Matches
b116c6e3,Denis Huseinbasic,de GER,"MF,FW",Köln,21-251,2001,15,7,650,7.2,3,1,4,3,0,0,2,0,2.0,2.0,0.3,2.3,9,25,37,0.42,0.14,0.55,0.42,0.55,0.29,0.04,0.34,0.29,0.34,Matches
054849d2,Iago,br BRA,"DF,MF",Augsburg,25-353,1997,16,14,1188,13.2,0,1,1,0,0,0,4,1,0.4,0.4,0.9,1.3,17,44,40,0.00,0.08,0.08,0.00,0.08,0.03,0.07,0.10,0.03,0.10,Matches
f5c4fd91,Arijon Ibrahimović,de GER,MF,Bayern Munich,17-090,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,0,0,2,0.00,0.00,0.00,0.00,0.00,3.31,0.37,3.68,3.31,3.68,Matches
271b8617,Marcus Ingvartsen,dk DEN,"FW,MF",Mainz 05,27-066,1996,17,10,822,9.1,8,0,8,4,4,4,1,0,5.7,2.5,0.2,2.7,9,18,62,0.88,0.00,0.88,0.44,0.44,0.62,0.02,0.64,0.27,0.30,Matches
97d545ae,Ko Itakura,jp JPN,DF,M'Gladbach,26-043,1997,14,13,1135,12.6,0,2,2,0,0,0,0,1,0.4,0.4,0.2,0.6,12,36,1,0.00,0.16,0.16,0.00,0.16,0.03,0.02,0.04,0.03,0.04,Matches
204dded0,Hiroki Ito,jp JPN,DF,Stuttgart,23-303,1999,21,20,1751,19.5,0,1,1,0,0,0,4,0,0.6,0.6,1.7,2.3,19,108,14,0.00,0.05,0.05,0.00,0.05,0.03,0.09,0.12,0.03,0.12,Matches
8bf58a80,Andreas Ivan,ro ROU,MF,Schalke 04,28-060,1995,1,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
34b0387f,Lee Jae-sung,kr KOR,MF,Mainz 05,30-213,1992,23,17,1335,14.8,7,3,10,7,0,0,2,0,3.1,3.1,1.9,4.9,22,52,72,0.47,0.20,0.67,0.47,0.67,0.21,0.13,0.33,0.21,0.33,Matches
a93b6f4e,Paul Jaeckel,de GER,DF,Union Berlin,24-232,1998,12,9,890,9.9,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,5,24,4,0.10,0.00,0.10,0.10,0.10,0.01,0.00,0.01,0.01,0.01,Matches
a8ee54ad,Kristijan Jakić,hr CRO,"DF,MF",Eint Frankfurt,25-301,1997,20,14,1244,13.8,1,0,1,1,0,0,2,0,0.7,0.7,0.7,1.4,13,49,17,0.07,0.00,0.07,0.07,0.07,0.05,0.05,0.10,0.05,0.10,Matches
fa4cabd1,Jan Jakob Olschowsky,de GER,GK,M'Gladbach,21-113,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
689c9cf4,Saidy Janko,gm GAM,DF,Bochum,27-140,1995,15,9,806,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,19,23,24,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
34b54da7,Tony Jantschke,de GER,"DF,MF",M'Gladbach,32-338,1990,6,1,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
3eeb80e0,Fredrik Jensen,fi FIN,"FW,MF",Augsburg,25-183,1997,17,7,789,8.8,2,1,3,2,0,0,1,0,1.6,1.6,1.4,3.0,2,23,44,0.23,0.11,0.34,0.23,0.34,0.18,0.16,0.34,0.18,0.34,Matches
ee644761,Moritz Jenz,de GER,DF,Schalke 04,23-315,1999,6,6,540,6.0,0,0,0,0,0,0,2,0,0.7,0.7,0.0,0.7,1,7,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
f36c432f,Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,33-129,1989,10,4,443,4.9,1,2,3,1,0,0,0,0,1.2,1.2,0.8,2.0,7,22,24,0.20,0.41,0.61,0.20,0.61,0.25,0.17,0.42,0.25,0.42,Matches
de838f86,Anthony Jung,de GER,"DF,FW",Werder Bremen,31-128,1991,23,22,1780,19.8,2,4,6,2,0,0,1,0,1.2,1.2,1.2,2.4,17,46,73,0.10,0.20,0.30,0.10,0.30,0.06,0.06,0.12,0.06,0.12,Matches
0a084b35,Josip Juranović,hr CRO,DF,Union Berlin,27-207,1995,3,3,270,3.0,0,1,1,0,0,0,0,0,0.6,0.6,0.1,0.8,4,9,12,0.00,0.33,0.33,0.00,0.33,0.21,0.04,0.25,0.21,0.25,Matches
2d61d13a,Ozan Kabak,tr TUR,DF,Hoffenheim,22-351,2000,21,21,1766,19.6,2,2,4,2,0,0,9,1,1.2,1.2,1.3,2.5,17,60,13,0.10,0.10,0.20,0.10,0.20,0.06,0.07,0.13,0.06,0.13,Matches
79c90e45,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,30-320,1992,19,10,1057,11.7,1,0,1,1,0,0,1,0,0.7,0.7,1.0,1.7,22,34,75,0.09,0.00,0.09,0.09,0.09,0.06,0.09,0.15,0.06,0.15,Matches
94c18565,Florian Kainz,at AUT,"FW,MF",Köln,30-138,1992,22,21,1609,17.9,5,6,11,3,2,2,4,1,4.2,2.7,5.9,8.5,47,106,113,0.28,0.34,0.62,0.17,0.50,0.25,0.34,0.59,0.16,0.50,Matches
15f24fe7,Sasa Kalajdzic,at AUT,FW,Stuttgart,25-247,1997,3,3,233,2.6,0,3,3,0,0,0,1,0,0.5,0.5,0.6,1.1,0,4,13,0.00,1.16,1.16,0.00,1.16,0.19,0.24,0.44,0.19,0.44,Matches
091c86e2,Felix Kalu Nmecha,de GER,MF,Wolfsburg,22-152,2000,19,9,953,10.6,2,3,5,2,0,0,3,0,1.9,1.9,1.1,3.1,6,35,34,0.19,0.28,0.47,0.19,0.47,0.18,0.11,0.29,0.18,0.29,Matches
15b287da,Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,26-218,1996,21,18,1547,17.2,7,4,11,5,2,2,2,0,5.4,3.8,2.0,5.8,30,97,62,0.41,0.23,0.64,0.29,0.52,0.32,0.11,0.43,0.22,0.34,Matches
202b3b68,Jakub Kamiński,pl POL,"FW,MF",Wolfsburg,20-279,2002,20,15,1255,13.9,1,2,3,1,0,0,0,0,2.2,2.1,1.8,3.9,26,50,99,0.07,0.14,0.22,0.07,0.22,0.16,0.13,0.29,0.15,0.28,Matches
463503e2,Marcin Kamiński,pl POL,DF,Schalke 04,31-055,1992,2,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
b825a650,Kevin Kampl,si SVN,MF,RB Leipzig,32-153,1990,19,10,805,8.9,0,1,1,0,0,0,5,0,0.1,0.1,0.5,0.6,11,49,6,0.00,0.11,0.11,0.00,0.11,0.02,0.05,0.07,0.02,0.07,Matches
b4c816a9,Wilfried Kanga,ci CIV,FW,Hertha BSC,25-018,1998,17,13,1173,13.0,2,0,2,2,0,0,2,0,3.0,3.0,1.2,4.3,8,10,63,0.15,0.00,0.15,0.15,0.15,0.23,0.09,0.33,0.23,0.33,Matches
8f0f2230,Kenan Karaman,tr TUR,FW,Schalke 04,29-006,1994,12,4,409,4.5,0,0,0,0,0,0,2,0,1.6,1.6,0.1,1.7,5,8,22,0.00,0.00,0.00,0.00,0.00,0.35,0.03,0.38,0.35,0.38,Matches
5762be5c,Atakan Karazor,de GER,MF,Stuttgart,26-149,1996,20,13,1194,13.3,0,1,1,0,0,0,8,0,0.2,0.2,0.6,0.8,5,45,6,0.00,0.08,0.08,0.00,0.08,0.01,0.05,0.06,0.01,0.06,Matches
778ccc44,Thomas Kastanaras,gr GRE,"FW,DF",Stuttgart,20-061,2003,4,1,72,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,1,2,6,0.00,0.00,0.00,0.00,0.00,0.32,0.08,0.40,0.32,0.40,Matches
de4cac2d,Silas Katompa,cd COD,"FW,DF",Stuttgart,24-156,1998,20,18,1443,16.0,3,2,5,2,1,1,3,0,4.8,4.0,1.2,5.2,53,30,114,0.19,0.12,0.31,0.12,0.25,0.30,0.07,0.37,0.25,0.32,Matches
d2c580ce,Yannik Keitel,de GER,MF,Freiburg,23-024,2000,16,5,445,4.9,0,2,2,0,0,0,3,0,0.0,0.0,0.1,0.1,9,20,12,0.00,0.40,0.40,0.00,0.40,0.00,0.02,0.02,0.00,0.02,Matches
815c314f,Marc-Oliver Kempf,de GER,DF,Hertha BSC,28-042,1995,23,23,2004,22.3,0,0,0,0,0,0,4,0,0.8,0.8,0.2,1.0,8,63,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
099e666f,Jonjoe Kenny,eng ENG,DF,Hertha BSC,25-361,1997,20,18,1598,17.8,0,1,1,0,0,0,2,0,0.3,0.3,1.1,1.3,23,73,44,0.00,0.06,0.06,0.00,0.06,0.01,0.06,0.08,0.01,0.08,Matches
59e4b92e,Rani Khedira,de GER,MF,Union Berlin,29-043,1994,22,22,1920,21.3,0,0,0,0,0,0,6,0,0.7,0.7,0.3,1.1,8,47,15,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
