id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
bbf5c11b,Rafa Mir,es ESP,FW,Sevilla,25-272,1997,16,814,51,36.2,9.0,10,70,4,6,19,9,0.94,10,15,-5,-0.55,-0.18,12.0,13.8,-1.8,-0.20,+0.26,Matches
ead61f73,Juan Miranda,es ESP,DF,Betis,23-057,2000,9,538,60,23.9,6.0,5,87,3,4,26,16,1.67,7,5,+2,+0.33,+0.07,10.3,6.5,+3.9,+0.64,+0.61,Matches
e6777e6b,Stefan Mitrović,rs SRB,DF,Getafe,32-299,1990,14,1041,74,46.3,11.6,11,88,10,3,26,11,1.14,9,14,-5,-0.43,-0.13,6.6,13.5,-6.9,-0.59,-0.57,Matches
6025fab1,Luka Modrić,hr CRO,MF,Real Madrid,37-189,1985,23,1334,58,59.3,14.8,15,76,3,8,24,0,2.35,35,13,+22,+1.48,+0.60,27.9,14.8,+13.2,+0.89,-0.73,Matches
608f2092,Johan Mojica,co COL,DF,Villarreal,30-208,1992,13,568,44,25.2,6.3,5,89,4,8,15,9,1.08,6,12,-6,-0.95,-1.54,6.3,11.0,-4.7,-0.75,-1.23,Matches
608f2092,Johan Mojica,co COL,"DF,MF",Elche,30-208,1992,3,270,90,12.0,3.0,3,90,3,0,,0,0.33,1,5,-4,-1.33,-0.15,2.1,5.6,-3.5,-1.15,-0.07,Matches
23610943,Nahuel Molina,ar ARG,DF,Atlético Madrid,24-345,1998,20,1734,87,77.1,19.3,20,87,17,0,,1,1.90,28,14,+14,+0.73,-0.32,27.3,20.8,+6.4,+0.33,-0.45,Matches
9939e168,Jon Moncayola,es ESP,"MF,DF",Osasuna,24-308,1998,25,1639,66,72.8,18.2,17,86,11,8,23,0,1.36,11,21,-10,-0.55,-1.73,17.1,20.9,-3.8,-0.21,-0.55,Matches
8ac501f5,Monchu,es ESP,MF,Valladolid,23-185,1999,21,1206,57,53.6,13.4,14,75,7,7,22,3,1.00,7,17,-10,-0.75,-0.23,11.5,19.8,-8.3,-0.62,+0.17,Matches
42593c71,Eric Monjonell,es ESP,DF,Girona,21-091,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
28e957d7,César Montes,mx MEX,DF,Espanyol,26-021,1997,8,585,73,26.0,6.5,7,83,6,1,7,0,1.38,8,11,-3,-0.46,-0.19,8.1,7.7,+0.4,+0.06,+0.22,Matches
374d5158,Gonzalo Montiel,ar ARG,DF,Sevilla,26-075,1997,16,955,60,42.4,10.6,11,75,5,5,27,5,1.06,9,20,-11,-1.04,-1.04,12.5,18.8,-6.2,-0.59,-0.39,Matches
5cec2487,Martín Montoya,es ESP,DF,Betis,31-337,1991,3,183,61,8.1,2.0,3,61,0,0,,19,1.33,1,2,-1,-0.49,-0.84,1.9,1.9,0.0,-0.02,-0.22,Matches
129af0db,Álvaro Morata,es ESP,FW,Atlético Madrid,30-145,1992,25,1322,53,58.8,14.7,16,68,2,9,26,0,1.92,26,6,+20,+1.36,+1.36,21.4,12.6,+8.8,+0.60,+0.40,Matches
b7d7f3bf,Jon Morcillo,es ESP,"FW,MF",Athletic Club,24-183,1998,10,76,8,3.4,0.8,0,,0,10,8,9,2.20,1,1,0,0.00,-0.25,1.1,0.7,+0.4,+0.55,+0.12,Matches
11b9265b,Alberto Moreno,es ESP,DF,Villarreal,30-255,1992,14,845,60,37.6,9.4,10,77,2,4,20,3,1.79,8,9,-1,-0.11,-0.49,13.1,9.7,+3.4,+0.36,+0.30,Matches
f2099034,Alberto Moreno,es ESP,MF,Atlético Madrid,20-332,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
16e9d0ea,Álex Moreno,es ESP,DF,Betis,29-282,1993,15,1350,90,60.0,15.0,15,90,15,0,,1,1.80,19,13,+6,+0.40,+0.30,18.9,17.7,+1.2,+0.08,-0.25,Matches
a21417e2,Diego Moreno,es ESP,DF,Osasuna,21-269,2001,7,531,76,23.6,5.9,6,84,3,1,28,3,1.29,6,7,-1,-0.17,-0.12,4.9,7.7,-2.8,-0.47,-0.54,Matches
60232207,Diego Moreno,es ESP,DF,Valladolid,21-058,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
