id,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
b05e2dbd,269,221,47,6,0,0,19,41,0,0,0,0,199,1,10
b088363d,21,20,1,1,0,0,0,0,0,0,0,0,18,0,0
b0b902c8,173,129,42,1,0,1,23,41,0,0,0,0,103,2,5
b182a240,223,201,21,4,1,2,22,4,13,2,8,0,167,1,2
b19db005,68,60,7,0,1,0,5,0,7,0,3,1,48,1,1
b1f4086c,407,337,70,3,0,2,40,54,13,5,7,0,307,0,11
b217ef29,63,60,3,3,0,0,0,0,0,0,0,0,56,0,0
b2336681,146,137,9,3,0,1,1,6,0,0,0,0,121,0,1
b2bd0f6c,126,110,15,2,2,0,12,3,10,3,3,0,98,1,2
b34c63a5,9,9,0,0,0,0,1,0,0,0,0,0,8,0,0
b35db3f6,71,63,7,0,0,0,1,0,0,0,0,0,52,1,2
b3e4a674,129,99,29,3,0,0,1,26,0,0,0,0,98,1,3
b400bde0,230,221,7,2,3,0,8,5,0,0,0,0,178,2,12
b5f7d10b,168,147,21,1,1,1,4,20,0,0,0,0,139,0,3
b66315ae,193,184,9,0,1,1,0,0,1,0,0,0,167,0,1
b698cfc6,43,42,1,1,0,0,0,0,0,0,0,0,37,0,0
b70bde8f,127,114,12,7,1,2,9,0,5,2,0,0,97,1,1
b74277a0,146,135,11,1,0,0,3,10,0,0,0,0,122,0,2
b7481dc0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
b7ca5c51,306,285,20,20,0,4,0,0,0,0,0,0,267,1,0
b825a650,257,245,12,11,0,1,2,1,0,0,0,0,238,0,2
b9fbae28,201,199,2,2,0,0,6,0,0,0,0,0,177,0,4
ba23a904,195,191,4,2,0,1,1,2,0,0,0,0,175,0,1
bac46a10,343,334,8,6,1,6,2,2,0,0,0,0,284,1,2
bb6c6331,13,10,3,0,0,0,4,0,2,1,1,0,8,0,1
bc647827,40,40,0,0,0,0,0,0,0,0,0,0,32,0,2
bcb2ccd8,368,279,87,20,0,0,0,0,0,0,0,0,294,2,0
bd142efb,383,376,6,5,0,4,2,1,0,0,0,0,347,1,3
bd20f4eb,10,9,1,0,0,0,1,1,0,0,0,0,7,0,1
bd6351cd,521,465,55,4,2,1,17,51,0,0,0,0,450,1,6
beb391dd,243,207,36,3,1,0,22,28,5,2,1,0,175,0,6
bee0bab1,225,222,3,0,0,2,27,3,0,0,0,0,157,0,8
