id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
f4d60499,0,4,2,0.0,0.0,21.1,0.0,0,0,0.5,0.5,-0.5,-0.5
98d2c2c4,1,20,6,0.05,0.17,21.4,0.0,0,0,1.4,1.4,-0.4,-0.4
c235e803,0,1,0,0.0,0.0,5.8,0.0,0,0,0.1,0.1,-0.1,-0.1
8f866fe8,6,44,20,0.14,0.3,19.3,3.0,0,0,3.9,3.9,2.1,2.1
3b387cc7,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1d00a56c,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
ce30bfc8,2,8,4,0.25,0.5,17.7,0.0,0,0,0.9,0.9,1.1,1.1
173061c0,0,8,1,0.0,0.0,18.4,0.0,0,0,0.5,0.5,-0.5,-0.5
a796492f,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
dd403465,0,12,3,0.0,0.0,23.7,0.0,0,0,0.5,0.5,-0.5,-0.5
53e494ec,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
71dc23da,0,8,4,0.0,0.0,18.6,0.0,0,0,0.6,0.6,-0.6,-0.6
c5adc293,0,3,1,0.0,0.0,28.2,2.0,0,0,0.1,0.1,-0.1,-0.1
2b7c18ae,0,1,0,0.0,0.0,19.3,0.0,0,0,0.0,0.0,0.0,0.0
16ceb862,11,61,22,0.15,0.41,11.9,2.0,2,2,9.8,8.3,1.2,0.7
fc4f85b1,0,7,0,0.0,0.0,11.2,0.0,0,0,0.4,0.4,-0.4,-0.4
4b029b31,0,5,1,0.0,0.0,15.3,0.0,0,0,0.3,0.3,-0.3,-0.3
4b029b31,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
ff37d2ef,1,19,8,0.05,0.13,15.8,0.0,0,0,1.7,1.7,-0.7,-0.7
2374aaca,7,69,19,0.06,0.21,16.3,0.0,3,3,10.1,7.7,-3.1,-3.7
2d970560,1,15,4,0.07,0.25,13.2,0.0,0,0,1.7,1.7,-0.7,-0.7
2d970560,0,4,1,0.0,0.0,17.6,0.0,0,0,0.2,0.2,-0.2,-0.2
6cc97b6a,0,24,2,0.0,0.0,19.8,0.0,0,0,1.1,1.1,-1.1,-1.1
f1f1f238,0,6,2,0.0,0.0,14.0,0.0,0,0,0.3,0.3,-0.3,-0.3
b79858d5,1,9,1,0.11,1.0,17.6,0.0,0,0,1.3,1.3,-0.3,-0.3
f9758dae,6,38,13,0.16,0.46,15.0,0.0,0,0,5.6,5.6,0.4,0.4
0be276c6,0,9,2,0.0,0.0,13.6,0.0,0,0,0.6,0.6,-0.6,-0.6
fa449bba,0,7,2,0.0,0.0,16.7,0.0,0,0,0.3,0.3,-0.3,-0.3
74419746,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
c8d7131c,1,11,2,0.09,0.5,22.9,0.0,0,0,0.5,0.5,0.5,0.5
65fd099c,0,13,2,0.0,0.0,21.6,0.0,0,0,0.5,0.5,-0.5,-0.5
3b333ac3,0,17,2,0.0,0.0,12.9,0.0,0,0,1.4,1.4,-1.4,-1.4
