id,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1ef6f38d,61,50,10,8,0,0,3,0,2,0,1,0,48,1,0
1f44ac21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1f9328da,95,95,0,0,0,0,2,0,0,0,0,0,76,0,3
1fa665d0,18,18,0,0,0,0,0,0,0,0,0,0,15,0,0
1fb1c435,135,129,6,0,1,2,2,1,0,0,0,0,108,0,2
1fbbfbde,412,397,11,10,0,5,0,1,0,0,0,0,336,4,3
20030c06,218,206,11,11,0,1,0,0,0,0,0,0,174,1,0
20094685,442,422,18,13,0,2,10,2,3,2,1,0,390,2,5
2054d037,109,100,7,0,0,1,5,2,1,0,0,0,68,2,7
2077ae86,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
20b9f052,65,51,14,3,0,0,0,0,0,0,0,0,54,0,0
20c1ef47,16,16,0,0,0,0,0,0,0,0,0,0,13,0,0
20e73fac,322,298,19,4,2,4,30,2,13,4,4,0,254,5,9
2146785a,267,221,46,6,0,0,19,39,1,0,0,0,216,0,7
21519148,237,210,23,6,1,1,8,7,0,0,0,0,169,4,6
21a4bd09,135,112,23,2,1,0,8,21,0,0,0,0,88,0,8
2224380e,17,16,1,0,0,0,2,0,0,0,0,0,8,0,1
2233ef48,116,80,36,1,0,0,7,35,0,0,0,0,64,0,5
2249e65b,33,33,0,0,0,0,0,0,0,0,0,0,30,0,0
22517bbe,245,187,57,5,1,2,10,52,0,0,0,0,169,1,11
22721b88,185,160,24,0,0,1,6,24,0,0,0,0,145,1,4
228f73ae,37,34,2,0,1,0,2,1,1,1,0,0,30,1,1
22db7a5e,107,66,41,10,0,0,0,0,0,0,0,0,68,0,1
23135233,106,90,16,0,0,0,4,15,1,1,0,0,83,0,1
23c5db70,78,78,0,0,0,0,1,0,0,0,0,0,63,0,0
24228180,197,190,7,1,3,2,4,0,0,0,0,0,116,0,8
2434f24a,195,128,66,18,0,1,0,0,0,0,0,0,125,1,0
243f4a0b,198,193,4,4,0,4,0,0,0,0,0,0,171,1,2
244a31b9,213,204,9,8,0,3,0,1,0,0,0,0,175,0,3
245d9bfc,100,87,11,0,0,1,3,1,0,0,0,0,75,2,3
24b98f95,16,13,3,0,0,0,2,3,0,0,0,0,15,0,0
24c1439d,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
24d9435b,285,221,64,4,0,3,4,60,0,0,0,0,213,0,6
24f59bb2,158,136,21,0,0,2,4,21,0,0,0,0,127,1,7
2535e885,156,148,5,5,0,3,0,0,0,0,0,0,106,3,5
254147d4,109,104,4,1,1,1,0,3,0,0,0,0,84,1,1
2557c196,55,46,9,1,0,0,1,0,0,0,0,0,40,0,3
2580854e,59,53,6,2,0,0,6,2,2,2,0,0,46,0,0
258aff54,98,87,10,0,0,0,0,0,0,0,0,0,69,1,2
258b0d9b,191,165,25,6,0,3,5,19,0,0,0,0,156,1,3
25b74470,26,22,4,0,0,0,1,4,0,0,0,0,20,0,3
25e8594b,305,290,15,11,2,12,1,2,2,0,0,0,275,0,3
2628fd2b,110,71,39,9,0,1,0,0,0,0,0,0,87,0,0
26383ea5,64,45,18,5,0,0,0,0,0,0,0,0,52,1,0
2648e18f,243,218,21,8,3,1,18,1,12,4,7,0,188,4,7
26b3d752,243,204,38,4,0,1,36,26,8,0,8,0,173,1,8
26ce2263,261,251,8,4,0,3,7,1,3,0,3,0,211,2,6
271b8617,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
273c483b,120,119,1,0,1,0,6,0,1,1,0,0,99,0,2
27669186,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
27af684a,53,53,0,0,0,0,1,0,0,0,0,0,38,0,1
27f54333,44,43,1,0,0,0,4,0,0,0,0,0,25,0,2
27fc233a,59,45,12,2,0,0,1,10,0,0,0,0,47,2,0
27ff9bdb,140,137,2,1,2,5,2,1,0,0,0,0,105,1,11
