id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
d7553721,2,9,5,0.22,0.4,19.0,0.0,0,0,1.3,1.3,0.7,0.7
e1cbb531,0,2,1,0.0,0.0,26.0,0.0,0,0,0.1,0.1,-0.1,-0.1
c8ad0857,0,4,0,0.0,0.0,9.5,0.0,0,0,0.4,0.4,-0.4,-0.4
975eda74,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
9321b8ed,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
816bdfdd,1,9,4,0.11,0.25,19.5,0.0,0,0,0.8,0.8,0.2,0.2
9a34c46d,0,1,1,0.0,0.0,28.2,0.0,0,0,0.0,0.0,0.0,0.0
7c2965bb,0,3,1,0.0,0.0,18.5,1.0,0,0,0.2,0.2,-0.2,-0.2
20b9f052,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2a8c9f98,0,2,1,0.0,0.0,26.9,1.0,0,0,0.1,0.1,-0.1,-0.1
fc4cf6a7,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
a69e4806,1,9,1,0.11,1.0,15.2,0.0,0,0,1.1,1.1,-0.1,-0.1
25126342,0,1,0,0.0,0.0,10.3,0.0,0,0,0.1,0.1,-0.1,-0.1
c0e27d1a,1,6,3,0.17,0.33,17.3,1.0,0,0,0.6,0.6,0.4,0.4
0cd0e21b,0,1,0,0.0,0.0,12.7,0.0,0,0,0.1,0.1,-0.1,-0.1
852184c3,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
fcb8b607,0,2,0,0.0,0.0,23.2,0.0,0,0,0.1,0.1,-0.1,-0.1
a63a995f,0,2,0,0.0,0.0,17.8,0.0,0,0,0.1,0.1,-0.1,-0.1
7f63620c,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
d4133fa1,1,2,1,0.5,1.0,25.3,0.0,0,0,0.1,0.1,0.9,0.9
6c330f30,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
3768a876,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
ed6ea4d9,1,24,4,0.04,0.25,22.6,1.0,0,0,1.0,1.0,0.0,0.0
7be09c86,0,4,1,0.0,0.0,17.4,0.0,0,0,0.2,0.2,-0.2,-0.2
ee38d9c5,2,14,5,0.14,0.4,19.2,2.0,0,0,1.9,1.9,0.1,0.1
bf128850,0,1,1,0.0,0.0,31.9,0.0,0,0,0.0,0.0,0.0,0.0
bf34eebd,1,7,2,0.14,0.5,16.2,0.0,0,0,1.1,1.1,-0.1,-0.1
526541e5,0,3,1,0.0,0.0,18.4,0.0,0,0,0.2,0.2,-0.2,-0.2
