id,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks
3cd7820a,828,23,11,1,14,4,11,0,0,0,0,1,7
3d214e5f,770,435,107,0,0,0,0,0,0,0,0,2,0
3d738df0,5,1,0,0,0,0,1,0,0,0,0,0,0
3dd738a1,1445,277,34,4,16,64,242,1,0,1,0,6,27
3e092724,835,96,39,3,10,70,3,52,16,31,0,2,15
3eaf8817,123,5,1,0,1,1,0,0,0,0,0,0,5
3ef0fa48,656,3,0,1,3,35,3,0,0,0,0,5,30
3f034750,372,213,47,0,4,0,0,0,0,0,0,0,0
3f3a2cba,23,2,2,0,2,0,0,0,0,0,0,0,0
40221fa7,380,75,3,0,7,10,72,0,0,0,0,3,9
40774c6b,184,9,0,3,1,3,1,0,0,0,0,0,8
42276181,754,45,1,3,3,16,3,0,0,0,0,3,28
42dcf26d,365,8,7,0,0,0,1,0,0,0,0,0,1
42eaa028,403,17,3,5,5,8,10,1,0,0,0,4,13
42fd9c7f,1312,115,11,7,16,68,20,47,9,6,1,8,28
433dc9a2,619,61,7,1,0,12,54,0,0,0,0,1,3
436a9dd0,1044,12,9,8,1,6,2,1,0,1,0,4,5
43b78598,130,21,0,1,0,2,0,0,0,0,0,2,3
43e7a164,1562,81,56,1,36,15,5,0,0,0,0,7,9
4534a352,1951,34,30,0,19,2,4,0,0,0,0,1,9
462475ed,880,24,1,5,10,17,2,0,0,0,0,2,16
46359159,1150,229,11,3,21,69,215,3,0,1,0,2,26
46750e9c,355,18,4,0,1,35,0,7,2,3,0,0,15
468fdbad,1632,61,56,4,18,3,5,0,0,0,0,2,19
46907171,127,4,1,1,0,7,3,0,0,0,0,1,6
469d3d84,7,0,0,0,0,1,0,0,0,0,0,0,0
46a7b605,2,0,0,0,0,0,0,0,0,0,0,0,0
46faabfa,380,46,2,2,2,7,8,1,0,1,0,0,9
4788cb6b,2,0,0,0,0,0,0,0,0,0,0,0,0
47af88b8,711,26,22,0,3,1,3,0,0,0,0,1,3
47c609d5,316,12,0,0,2,4,0,0,0,0,0,2,5
48b28bfd,404,8,8,1,2,6,0,0,0,0,0,0,11
49070d66,1373,80,60,5,12,4,20,0,0,0,0,1,18
49136c42,830,117,40,0,25,24,74,0,0,0,0,3,13
4914ed4a,227,103,6,0,0,7,97,0,0,0,0,2,12
4937a9f7,281,6,5,0,2,0,1,0,0,0,0,0,1
49712367,120,4,4,0,0,1,0,0,0,0,0,0,1
4a987ffa,99,10,1,0,0,3,1,0,0,0,0,0,3
4ade359f,1,0,0,0,0,0,0,0,0,0,0,0,0
4b77bb89,224,5,0,2,2,19,5,0,0,0,0,1,6
4b96c347,1243,128,27,4,8,69,5,43,15,19,0,5,27
4bf69118,1050,173,21,3,4,40,152,0,0,0,0,0,14
4c3a6744,528,132,35,5,9,161,14,83,33,39,0,5,17
4c4ffacc,4,1,1,0,0,0,0,0,0,0,0,0,0
4c5b714f,635,115,16,2,7,23,97,2,0,1,0,5,7
