id,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks
49ea92be,448,13,1,2,3,44,10,2,0,0,0,4,26
4a478107,753,41,3,4,5,71,28,3,0,1,0,5,60
4a537185,175,21,0,1,1,2,1,4,1,0,0,0,6
4a895384,856,35,34,0,10,8,1,0,0,0,0,8,12
4accb7e0,612,24,13,1,4,14,4,3,1,1,0,1,16
4acd733a,302,102,3,0,1,26,99,0,0,0,0,0,9
4b5e7e90,240,6,6,0,4,0,0,0,0,0,0,0,1
4b803b3c,264,32,4,2,3,8,28,0,0,0,0,5,8
4c2e9442,609,80,0,2,10,12,4,0,0,0,0,5,19
4c5b14d2,878,95,18,0,6,92,35,40,11,8,8,3,20
4cee5954,407,76,6,1,1,42,69,1,0,1,0,4,11
4d224fe8,1568,63,58,1,41,8,5,0,0,0,0,10,15
4db76f57,760,103,22,2,9,17,81,0,0,0,0,3,18
4dbd0916,945,71,16,6,13,73,5,49,14,27,0,4,23
4f28a6ff,1114,31,31,3,17,0,0,0,0,0,0,2,10
4ffb647d,219,7,7,0,1,0,0,0,0,0,0,0,3
51c30111,279,7,6,0,8,4,0,1,0,1,0,2,1
51e3954c,801,62,13,0,3,8,49,0,0,0,0,0,18
525f9bf4,41,3,1,0,0,3,0,0,0,0,0,0,0
529f49ab,1308,64,25,8,14,27,18,17,9,8,0,9,14
54073b28,643,17,16,1,10,9,0,0,0,0,0,2,15
545e2f01,661,25,22,0,11,1,3,0,0,0,0,2,10
549c6ba7,31,7,0,0,0,2,0,0,0,0,0,0,0
55126f3b,1892,179,72,14,18,118,12,87,33,40,0,10,27
5512b1a9,102,45,12,0,2,0,0,0,0,0,0,0,1
555f3a0b,1551,65,60,4,47,1,5,0,0,0,0,9,11
581c5276,254,134,54,0,0,0,0,0,0,0,0,4,0
5890cef1,247,71,13,0,6,50,49,9,3,1,0,2,6
58afe001,743,23,15,2,36,24,3,2,0,1,1,10,16
59b7d823,92,26,3,0,0,12,21,2,2,0,0,0,3
59d53e8a,836,158,13,0,4,66,145,0,0,0,0,3,42
59d93937,181,6,1,1,1,8,5,0,0,0,0,1,4
5a626448,1415,122,65,2,25,113,4,52,29,14,1,9,24
5ab0ea87,2301,100,95,5,12,2,5,0,0,0,0,4,23
5ae499d0,1053,23,21,1,20,7,2,0,0,0,0,2,19
5b1bf5e3,254,23,9,1,0,42,4,10,4,4,0,0,9
5c4dc0ff,83,9,0,2,1,0,0,0,0,0,0,0,3
5c7845f6,1182,21,20,0,17,2,1,0,0,0,0,4,18
5ca20b7a,950,287,22,0,2,73,265,0,0,0,0,7,43
5ce0b5ba,1174,88,79,7,7,19,5,4,1,3,0,5,19
5ceba7fc,510,23,0,1,5,31,1,0,0,0,0,4,19
5d311e8d,1136,77,61,0,16,5,16,0,0,0,0,8,11
5dcf3e90,122,67,12,0,0,0,0,0,0,0,0,2,0
