id,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
75751c99,825,474,348,131,0,1,0,0,0,0,0,0,421,3,1
75bd85ea,1738,1421,311,148,4,34,127,12,113,40,40,0,1428,6,19
79135368,190,152,38,16,0,7,32,1,20,8,7,0,115,0,4
79300479,1632,1431,187,90,19,4,113,11,83,39,24,0,1311,14,25
7958dc65,193,185,8,3,1,0,6,1,3,1,0,0,144,0,12
7a538238,291,227,63,1,0,3,17,62,0,0,0,0,216,1,10
7b456af7,929,626,300,66,0,1,0,0,0,0,0,0,668,3,1
7b5ab7f2,245,228,16,3,1,1,33,5,8,5,1,0,163,1,16
7c2965bb,49,44,4,0,0,0,5,0,4,2,1,0,40,1,1
7c363088,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
7c388b20,747,721,21,8,5,6,39,3,8,1,4,0,521,5,18
7c4243d4,898,828,61,25,3,15,56,11,21,4,13,0,716,9,14
7dcf86f6,1311,1217,86,7,9,18,26,15,5,2,0,0,991,8,49
7f203b54,130,116,11,10,0,3,1,1,0,0,0,0,76,3,0
7f4c7c9f,1273,1019,250,13,0,20,74,237,0,0,0,0,982,4,29
808d48f3,835,707,123,10,1,3,29,113,0,0,0,0,671,5,16
