id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
5eecec3d,736.0,84.0,272.0,453.0,16.0,4.0,736.0,3.0,3.0,0.0,504.0,2783.0,1587.0,4.0,6.0,0.0,3.0,0.0,588.0,1.0
339fe0e8,24.0,20.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,30.0,27.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
ef2e5e1a,29.0,0.0,3.0,24.0,2.0,0.0,29.0,1.0,1.0,0.0,19.0,63.0,28.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0
a6154613,168.0,7.0,16.0,83.0,70.0,19.0,168.0,5.0,1.0,4.0,74.0,227.0,69.0,2.0,3.0,1.0,12.0,2.0,137.0,30.0
1e1378e1,40.0,1.0,3.0,25.0,12.0,1.0,40.0,3.0,2.0,1.0,12.0,64.0,23.0,0.0,1.0,0.0,1.0,0.0,17.0,2.0
a793f5a8,4.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
e33c06cf,520.0,41.0,205.0,286.0,31.0,8.0,520.0,10.0,9.0,1.0,319.0,1748.0,1134.0,19.0,9.0,1.0,2.0,1.0,380.0,3.0
d94653be,126.0,7.0,30.0,47.0,50.0,5.0,126.0,4.0,2.0,2.0,86.0,473.0,210.0,7.0,5.0,2.0,8.0,1.0,81.0,16.0
73affbb6,83.0,3.0,10.0,51.0,25.0,3.0,83.0,5.0,1.0,4.0,45.0,199.0,95.0,2.0,2.0,0.0,7.0,7.0,57.0,14.0
4e219ad2,171.0,0.0,10.0,66.0,97.0,8.0,171.0,10.0,7.0,3.0,120.0,567.0,261.0,7.0,11.0,2.0,9.0,3.0,142.0,22.0
bd20f4eb,218.0,15.0,59.0,92.0,69.0,7.0,218.0,8.0,5.0,3.0,88.0,512.0,256.0,7.0,4.0,2.0,5.0,6.0,128.0,16.0
