,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
257,7aac47fe,4,158,1,0,0,4,4,0,2,6,-4,2.0,4.5,-2.5,0,0,0,0
258,7bf9400b,4,322,3,4,3,0,0,1,5,5,0,4.2,3.8,0.3,0,0,0,0
259,7c56da38,18,1418,15,15,12,3,0,1,33,22,11,30.9,16.9,14.1,0,0,0,0
260,7ca196eb,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
261,7cd6badb,18,1177,13,14,1,4,2,1,23,23,0,18.0,20.1,-2.1,0,0,0,0
262,7d31f1cb,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
263,7d3e7da6,3,270,3,3,3,0,19,3,15,2,13,7.6,3.3,4.4,0,0,0,0
264,7d450ed3,21,1300,14,15,9,6,2,1,28,17,11,26.2,16.7,9.5,0,0,0,0
265,7e12a98d,9,663,7,7,6,2,7,1,9,13,-4,9.0,10.6,-1.6,0,0,0,0
266,7e82a78f,9,410,4,4,1,5,3,0,3,13,-10,5.9,8.5,-2.7,0,0,0,0
267,7ec723b7,4,88,1,1,0,3,7,1,1,3,-2,1.7,1.3,0.4,0,0,0,0
268,7ed08d5c,10,435,4,3,1,7,11,2,11,6,5,10.3,4.4,5.9,0,0,0,0
269,7f609bfc,1,18,0,1,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
270,7f73bdf4,6,187,2,2,0,4,1,1,2,3,-1,1.8,3.1,-1.3,0,0,0,0
271,7fa4e703,14,503,5,4,0,10,5,1,15,9,6,11.1,7.3,3.8,0,0,0,0
272,7ffce688,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
273,809940aa,18,1014,11,12,2,6,0,0,9,22,-13,11.2,16.4,-5.2,0,0,0,0
274,80f252f6,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
275,80f36c88,15,541,6,4,0,11,7,1,8,9,-1,7.8,6.8,1.0,0,0,0,0
276,815c314f,23,2004,22,23,20,0,0,0,28,43,-15,25.7,35.8,-10.1,0,0,0,0
277,826e8b63,5,362,4,5,1,0,0,1,6,7,-1,4.4,5.1,-0.6,0,0,0,0
278,829aa60c,14,285,3,1,0,13,8,2,12,4,8,6.7,2.6,4.1,0,0,0,0
279,834d0be5,15,266,3,2,1,13,7,1,4,7,-3,4.6,2.6,2.0,0,0,0,0
280,83b9c48f,4,146,1,2,0,2,1,0,0,5,-5,1.0,5.1,-4.1,0,0,0,0
281,83e0eeb4,0,0,0,0,0,0,16,0,0,0,0,0.0,0.0,0.0,0,0,0,0
282,83e1f40e,16,664,7,6,0,10,4,0,10,13,-3,12.1,9.7,2.4,0,0,0,0
283,857a5abe,19,1410,15,15,12,4,2,1,27,20,7,21.0,22.3,-1.3,0,0,0,0
284,8593f88c,22,1945,21,22,21,0,0,1,33,29,4,32.9,27.7,5.2,0,0,0,0
285,861e0116,13,712,7,7,3,6,2,1,8,17,-9,6.7,14.7,-8.0,0,0,0,0
286,863ff1ee,23,1331,14,16,6,7,0,0,11,28,-17,15.4,18.9,-3.5,0,0,0,0
287,864163f3,15,913,10,12,0,3,2,2,15,16,-1,17.9,13.3,4.6,0,0,0,0
288,86574238,22,1920,21,22,13,0,0,1,34,36,-2,30.9,31.5,-0.6,0,0,0,0
289,86adbcc7,11,350,3,5,0,6,5,1,4,3,1,2.9,3.4,-0.5,0,0,0,0
290,86c75897,20,1576,17,18,15,2,2,1,25,42,-17,18.4,33.8,-15.4,0,0,0,0
291,86e119e0,23,1998,22,23,17,0,0,1,39,29,10,30.0,30.9,-0.9,0,0,0,0
292,87436846,24,2160,24,24,24,0,0,1,32,38,-6,30.7,28.0,2.8,0,0,0,0
293,8778c910,12,1080,12,12,12,0,0,2,36,11,25,27.6,11.4,16.2,0,0,0,0
294,8779ddf8,11,395,4,4,0,7,0,1,9,10,-1,8.4,6.6,1.9,0,0,0,0
295,877bc844,24,1807,20,21,9,3,0,0,22,46,-24,20.9,34.0,-13.1,0,0,0,0
296,8872ed17,16,515,5,3,1,13,4,1,9,9,0,9.0,6.5,2.5,0,0,0,0
297,88d4144a,12,553,6,4,3,8,9,1,7,10,-3,8.7,10.6,-1.9,0,0,0,0
298,88e357ef,23,1205,13,14,4,9,0,2,42,11,31,30.7,12.7,18.0,0,0,0,0
299,8a6ab963,1,90,1,1,1,0,10,0,1,2,-1,2.5,0.4,2.1,0,0,0,0
300,8b6e0db2,3,94,1,1,0,2,0,0,0,1,-1,2.1,1.3,0.8,0,0,0,0
301,8bf58a80,1,46,0,0,0,1,2,0,1,2,-1,0.7,0.8,-0.1,0,0,0,0
302,8ce30c57,3,142,1,2,0,1,2,2,1,0,1,1.3,1.8,-0.5,0,0,0,0
303,8e235926,22,1613,17,21,1,1,0,1,29,20,9,29.8,20.8,8.9,0,0,0,0
304,8eb55dbb,23,1638,18,22,0,1,0,1,25,22,3,16.9,19.7,-2.8,0,0,0,0
305,8f056768,19,1466,16,16,12,3,4,2,36,17,19,32.5,15.7,16.8,0,0,0,0
306,8f0f2230,12,409,4,4,1,8,5,0,4,9,-5,5.6,7.1,-1.5,0,0,0,0
307,8f325097,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
308,8fe2a392,23,2070,23,23,23,0,0,1,42,31,11,31.3,33.1,-1.7,0,0,0,0
309,8ff2354e,20,1130,12,12,3,8,1,1,25,15,10,21.6,11.1,10.5,0,0,0,0
310,9050f964,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
311,90c1f9a4,1,14,0,0,0,1,9,0,1,0,1,0.3,0.1,0.2,0,0,0,0
312,90d88154,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
313,923f4dda,13,976,10,12,7,1,1,0,13,22,-9,13.7,14.9,-1.2,0,0,0,0
314,92432bc6,21,808,9,7,2,14,2,1,21,10,11,18.2,9.5,8.7,0,0,0,0
315,924f9191,13,1071,11,13,10,0,0,1,18,14,4,19.5,15.6,4.0,0,0,0,0
316,925bbcdc,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
317,92a16062,20,1321,14,15,8,5,4,1,17,22,-5,16.9,15.7,1.1,0,0,0,0
318,92d83c27,22,1202,13,13,5,9,0,1,27,23,4,19.5,17.2,2.3,0,0,0,0
319,9321b8ed,0,0,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0
320,934e1968,21,1623,18,19,10,2,0,1,36,23,13,34.6,21.0,13.5,0,0,0,0
321,93cba339,7,187,2,1,0,6,2,0,2,9,-7,3.1,5.4,-2.3,0,0,0,0
322,94302c52,19,1659,18,18,18,1,0,1,27,29,-2,23.1,20.6,2.6,0,0,0,0
323,943b9602,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
324,94c18565,22,1609,17,21,4,1,0,1,23,26,-3,23.7,19.7,4.0,0,0,0,0
325,95bb6ddc,11,780,8,8,4,3,2,2,19,12,7,17.6,9.1,8.5,0,0,0,0
326,9642c929,8,512,5,5,4,3,7,0,6,12,-6,6.7,7.8,-1.1,0,0,0,0
327,9662c9ec,16,554,6,5,2,11,6,1,3,12,-9,2.6,9.6,-7.0,0,0,0,0
328,96ad92d4,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
329,97d545ae,14,1135,12,13,12,1,0,1,17,19,-2,16.8,17.7,-0.9,0,0,0,0
330,99f7e9aa,11,328,3,3,1,8,8,1,6,8,-2,7.0,4.6,2.4,0,0,0,0
331,9a2e0ccc,20,988,11,10,1,10,3,1,19,19,0,16.6,14.9,1.7,0,0,0,0
332,9a2e3a23,7,415,4,6,0,1,1,1,8,8,0,5.8,7.3,-1.5,0,0,0,0
333,9ab16552,9,643,7,7,5,2,7,1,12,9,3,6.6,10.2,-3.6,0,0,0,0
334,9af1f9ff,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
335,9b688ae1,1,62,0,0,0,1,22,0,0,1,-1,1.1,0.6,0.5,0,0,0,0
336,9ceb7642,7,298,3,3,0,4,2,0,2,11,-9,2.6,7.5,-4.8,0,0,0,0
337,9dff291c,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0
338,9ec9c8b6,13,737,8,8,4,5,5,0,8,13,-5,9.1,12.2,-3.1,0,0,0,0
339,9efa1d25,22,1869,20,22,15,0,0,1,43,26,17,31.3,24.5,6.7,0,0,0,0
340,9f77012e,23,1881,20,23,13,0,0,0,14,36,-22,22.6,30.2,-7.6,0,0,0,0
341,9f941969,24,2160,24,24,24,0,0,0,26,56,-30,23.8,44.8,-21.0,0,0,0,0
342,9ff8ec4a,5,68,0,0,0,5,4,2,1,0,1,0.7,0.2,0.5,0,0,0,0
343,a1257b5e,1,90,1,1,1,0,7,0,2,3,-1,0.4,1.5,-1.0,0,0,0,0
344,a167537f,23,1757,19,20,10,3,0,2,45,21,24,35.4,22.6,12.8,0,0,0,0
345,a2a85828,14,343,3,2,0,12,8,1,8,7,1,5.8,5.5,0.2,0,0,0,0
346,a2b1ed42,4,95,1,1,0,3,0,0,0,3,-3,0.5,1.7,-1.2,0,0,0,0
347,a396fb61,19,1309,14,13,13,6,1,0,17,31,-14,13.9,26.1,-12.2,0,0,0,0
348,a3ddb1b9,3,46,0,0,0,3,1,1,2,7,-5,0.6,1.2,-0.6,0,0,0,0
349,a45241d5,1,22,0,0,0,1,0,0,0,1,-1,0.0,1.1,-1.1,0,0,0,0
350,a4effc55,9,660,7,7,5,2,3,0,8,14,-6,9.2,12.3,-3.1,0,0,0,0
351,a53b661f,8,469,5,6,0,2,0,0,3,11,-8,5.3,9.4,-4.1,0,0,0,0
352,a5ae8f8e,19,1431,15,16,15,3,0,1,28,31,-3,19.0,25.4,-6.5,0,0,0,0
353,a5ec3ede,18,1124,12,14,10,4,3,1,17,19,-2,16.7,17.6,-0.9,0,0,0,0
354,a65ce836,17,1000,11,10,7,7,5,2,25,15,10,18.4,14.5,3.9,0,0,0,0
355,a6c58494,17,1398,15,17,6,0,0,0,17,26,-9,19.5,18.4,1.1,0,0,0,0
356,a70b8345,19,1710,19,19,19,0,0,2,31,16,15,19.8,19.1,0.7,0,0,0,0
357,a73c8f95,23,2032,22,23,21,0,0,1,39,36,3,36.0,29.1,6.9,0,0,0,0
358,a8567629,18,1058,11,12,6,6,3,1,23,17,6,18.3,13.3,5.0,0,0,0,0
359,a8ee54ad,20,1244,13,14,10,6,2,1,35,15,20,23.6,13.2,10.4,0,0,0,0
360,a9142dc3,8,175,1,1,0,7,11,2,3,2,1,2.3,1.7,0.6,0,0,0,0
361,a92ab7be,23,2070,23,23,23,0,0,1,35,32,3,33.8,31.6,2.2,0,0,0,0
362,a93b6f4e,12,890,9,9,9,3,7,1,16,8,8,11.0,8.1,2.9,0,0,0,0
363,a9a6fc08,0,0,0,0,0,0,18,0,0,0,0,0.0,0.0,0.0,0,0,0,0
364,aad48be9,16,1135,12,12,10,4,4,1,20,23,-3,13.5,21.2,-7.7,0,0,0,0
365,ab096c6f,1,25,0,0,0,1,3,0,0,0,0,0.0,0.6,-0.6,0,0,0,0
366,ab3f1bdf,12,1056,11,12,11,0,10,1,13,22,-9,11.9,17.3,-5.4,0,0,0,0
367,ab5b7dc1,23,1741,19,20,13,3,0,0,15,37,-22,21.4,26.2,-4.8,0,0,0,0
