id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
d33c706e,15,90,35,0.17,0.43,16.7,2.0,0,1,12.8,12.0,2.2,3.0
e7986081,1,30,9,0.03,0.11,13.5,1.0,0,0,5.3,5.3,-4.3,-4.3
47af88b8,1,5,1,0.2,1.0,18.5,0.0,0,0,0.5,0.5,0.5,0.5
0d3585b5,1,18,8,0.06,0.13,14.6,0.0,0,0,2.1,2.1,-1.1,-1.1
e53ab10b,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
19cda00b,4,60,17,0.07,0.24,21.5,6.0,0,0,4.7,4.7,-0.7,-0.7
244bc2c8,14,58,22,0.16,0.41,16.2,0.0,5,5,12.5,8.6,1.5,0.4
fc62f087,0,4,0,0.0,0.0,14.6,0.0,0,0,0.2,0.2,-0.2,-0.2
6605d143,9,52,20,0.15,0.4,16.8,0.0,1,1,7.6,6.8,1.4,1.2
6605d143,0,2,0,0.0,0.0,9.2,0.0,0,0,0.4,0.4,-0.4,-0.4
11ff3d56,0,1,0,0.0,0.0,36.5,0.0,0,0,0.0,0.0,0.0,0.0
29939a1d,0,2,2,0.0,0.0,23.6,0.0,0,0,0.1,0.1,-0.1,-0.1
8104e41e,1,3,1,0.33,1.0,16.0,0.0,0,0,0.4,0.4,0.6,0.6
40774c6b,0,1,0,0.0,0.0,4.3,0.0,0,0,0.2,0.2,-0.2,-0.2
95bb6ddc,1,45,13,0.02,0.08,18.3,0.0,0,0,3.4,3.4,-2.4,-2.4
92b56413,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
6de23ab0,0,16,3,0.0,0.0,15.4,0.0,0,0,1.3,1.3,-1.3,-1.3
4be0b467,5,28,13,0.14,0.31,15.3,0.0,1,1,4.0,3.3,1.0,0.7
19053e31,7,44,17,0.16,0.41,19.8,1.0,0,0,4.8,4.8,2.2,2.2
9b5237b1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
eedea60b,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
7f622eef,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
ad82197c,3,18,6,0.17,0.5,11.6,0.0,0,0,2.4,2.4,0.6,0.6
b2336681,0,2,0,0.0,0.0,28.5,0.0,0,0,0.1,0.1,-0.1,-0.1
43e7a164,0,16,3,0.0,0.0,17.1,1.0,0,0,2.0,2.0,-2.0,-2.0
a1f3f5a0,0,9,1,0.0,0.0,16.8,0.0,0,0,0.5,0.5,-0.5,-0.5
fffea3e5,2,36,7,0.06,0.29,18.2,0.0,0,0,2.8,2.8,-0.8,-0.8
cc83b74d,6,35,16,0.11,0.25,13.5,1.0,2,2,8.4,6.8,-2.4,-2.8
ccb1c3af,0,5,0,0.0,0.0,26.6,0.0,0,0,0.1,0.1,-0.1,-0.1
0f26fd24,0,1,0,0.0,0.0,29.3,0.0,0,0,0.0,0.0,0.0,0.0
ce4f40c7,2,35,5,0.06,0.4,25.8,0.0,0,0,1.3,1.3,0.7,0.7
1bfe34dc,0,3,2,0.0,0.0,22.6,0.0,0,0,0.3,0.3,-0.3,-0.3
9826ea33,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
6481421d,0,15,3,0.0,0.0,22.8,0.0,0,0,0.6,0.6,-0.6,-0.6
9daeac61,0,7,2,0.0,0.0,21.3,0.0,0,0,0.6,0.6,-0.6,-0.6
309937e7,0,1,0,0.0,0.0,30.0,0.0,0,0,0.0,0.0,0.0,0.0
1a992676,4,11,4,0.36,1.0,17.0,0.0,0,0,1.6,1.6,2.4,2.4
fbf83734,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
ff0ab48c,2,20,3,0.1,0.67,21.1,0.0,0,0,1.1,1.1,0.9,0.9
9b6556d2,0,15,5,0.0,0.0,22.1,0.0,0,0,1.2,1.2,-1.2,-1.2
0cbc8baa,1,10,1,0.1,1.0,13.2,0.0,0,0,0.6,0.6,0.4,0.4
9ba7b4fa,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
72a0fb65,2,31,8,0.06,0.25,11.2,0.0,0,0,2.4,2.4,-0.4,-0.4
5b92d896,0,3,1,0.0,0.0,14.4,0.0,0,0,0.2,0.2,-0.2,-0.2
0033fb1b,4,25,10,0.16,0.4,16.8,6.0,0,0,3.6,3.6,0.4,0.4
0d7b6576,3,12,7,0.25,0.43,9.3,0.0,0,0,2.5,2.5,0.5,0.5
5c9ac7f0,2,8,4,0.25,0.5,9.0,0.0,0,0,1.5,1.5,0.5,0.5
a59d55b1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
bc7b4580,0,7,1,0.0,0.0,21.5,0.0,0,0,0.3,0.3,-0.3,-0.3
33508c78,2,8,2,0.0,0.0,20.1,1.0,2,2,3.2,1.6,-1.2,-1.6
45bb4303,0,1,1,0.0,0.0,31.1,0.0,0,0,0.0,0.0,0.0,0.0
45bb4303,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
9c221d14,1,11,1,0.09,1.0,10.8,0.0,0,0,1.2,1.2,-0.2,-0.2
745ca0a3,6,62,22,0.08,0.23,20.6,8.0,1,1,6.2,5.4,-0.2,-0.4
2c127b6f,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2693f6bc,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
767212e6,0,5,2,0.0,0.0,14.6,0.0,0,0,0.4,0.4,-0.4,-0.4
005c0807,6,61,22,0.08,0.23,20.0,5.0,1,1,5.9,5.1,0.1,-0.1
375622c5,0,4,2,0.0,0.0,23.6,0.0,0,0,0.1,0.1,-0.1,-0.1
caef7840,1,2,1,0.5,1.0,33.1,0.0,0,0,0.0,0.0,1.0,1.0
e288d4b3,2,21,8,0.1,0.25,18.9,0.0,0,0,2.2,2.2,-0.2,-0.2
4c4ffacc,0,3,0,0.0,0.0,12.6,0.0,0,0,0.4,0.4,-0.4,-0.4
5313ed43,2,40,12,0.05,0.17,20.3,0.0,0,0,2.9,2.9,-0.9,-0.9
132a82f1,0,1,0,0.0,0.0,13.1,0.0,0,0,0.1,0.1,-0.1,-0.1
