id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
7be09c86,4,230,2.6,2,1,2,0,1.33,5,3.0,2.0,2.23,6.2,2.7,3.5,1.23,0,0,0,0.0
7c1a0c67,6,540,6.0,6,6,0,0,0.83,3,9.0,-6.0,0.0,7.8,9.6,-1.8,0.0,0,0,0,0.0
7c2965bb,7,409,4.5,5,2,2,1,2.29,11,3.0,8.0,0.69,11.3,2.9,8.4,1.5,0,0,0,0.0
7c9fa389,5,367,4.1,4,4,1,0,1.57,5,9.0,-4.0,-1.5,6.3,7.7,-1.4,0.05,0,0,0,0.0
7cd6badb,4,190,2.1,2,1,2,0,1.75,4,2.0,2.0,2.23,4.4,3.2,1.2,0.14,0,0,0,0.0
7cd78926,8,698,7.8,8,7,0,0,1.17,11,14.0,-3.0,-0.39,6.7,12.9,-6.2,-0.07,0,0,0,0.0
7cf431a5,3,179,2.0,2,1,1,2,1.0,2,3.0,-1.0,0.0,2.3,1.0,1.2,-0.04,0,0,0,0.0
7cf8150a,1,10,0.1,0,0,1,1,2.25,0,0.0,0.0,0.51,0.0,0.0,0.0,1.53,0,0,0,0.0
7d036b4a,7,499,5.5,6,4,1,0,1.56,7,5.0,2.0,1.99,6.0,7.3,-1.3,0.34,0,0,0,0.0
7d393a9f,6,514,5.7,5,5,1,1,1.67,4,4.0,0.0,-0.87,6.6,9.5,-3.0,-1.25,0,0,0,0.0
7d48aed2,0,0,0.0,0,0,0,6,2.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
7dc7187e,2,152,1.7,2,1,0,0,0.5,1,3.0,-2.0,-2.29,1.8,3.1,-1.3,-1.84,0,0,0,0.0
7e219e84,1,4,0.0,0,0,1,2,3.0,1,0.0,1.0,22.97,0.4,0.5,-0.1,0.0,0,0,0,0.0
7e28d6f7,0,0,0.0,0,0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
7e56d3db,2,210,2.3,2,2,0,0,1.5,4,5.0,-1.0,-1.1,3.4,3.1,0.3,0.27,0,0,0,0.0
7e74e0c2,2,100,1.1,1,0,1,0,0.0,0,1.0,-1.0,0.53,0.7,1.7,-1.0,-0.04,0,0,0,0.0
