,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
867,c5cbbcff,2,173,1,2,1,0,0,0,1,3,-2,1.8,2.3,-0.5,0,0,0,0
868,c6220452,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
869,c631ba63,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
870,c63f6e46,4,159,1,2,0,2,0,0,1,1,0,2.8,1.7,1.1,0,0,0,0
871,c6486b01,6,462,5,5,2,1,0,1,10,6,4,5.4,7.0,-1.6,0,0,0,0
872,c678ddd7,3,300,3,3,3,0,4,0,4,4,0,5.1,3.3,1.8,0,0,0,0
873,c68b1b13,1,63,0,1,0,0,5,0,0,0,0,0.6,0.7,-0.1,0,0,0,0
874,c6cf860f,1,71,0,1,0,0,4,1,1,0,1,0.8,0.7,0.1,0,0,0,0
875,c707411f,1,90,1,1,1,0,1,0,1,2,-1,0.3,1.2,-0.9,0,0,0,0
876,c71e97ba,6,540,6,6,6,0,0,0,5,11,-6,3.6,7.1,-3.5,0,0,0,0
877,c738a5ec,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
878,c75f04f4,1,17,0,0,0,1,1,3,0,0,0,0.1,0.3,-0.2,0,0,0,0
879,c7842dab,5,376,4,4,3,1,2,2,8,2,6,4.8,6.1,-1.3,0,0,0,0
880,c8d1c3a5,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
881,c9817014,2,161,1,2,0,0,0,2,3,1,2,3.5,0.6,2.9,0,0,0,0
882,c997b942,4,198,2,1,1,3,3,2,5,1,4,4.0,0.7,3.3,0,0,0,0
