id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
51b41c5c,20,649,7,5,4,15,8,12,5,7,8.6,10.2,-1.6,0,0,0,0
51c30111,32,2186,24,27,11,5,4,43,25,18,35.3,25.5,9.8,0,0,0,0
51dbeea9,27,1513,16,16,11,11,8,42,17,25,30.6,18.8,11.8,0,0,0,0
5219ab4a,37,3046,33,35,15,2,0,51,42,9,42.4,36.7,5.7,0,0,0,0
5313ed43,38,3357,37,38,31,0,0,61,48,13,49.6,42.0,7.6,0,0,0,0
5314e067,4,158,1,0,0,4,13,0,2,-2,1.6,3.2,-1.6,0,0,0,0
53f6306f,6,83,0,0,0,6,4,2,5,-3,1.7,3.7,-2.1,0,0,0,0
5413ef36,3,200,2,2,1,1,7,5,3,2,2.6,3.8,-1.2,0,0,0,0
542cc80f,15,847,9,9,4,6,5,13,15,-2,9.9,16.7,-6.8,0,0,0,0
546bb36e,12,874,9,11,6,1,3,7,11,-4,8.9,11.8,-2.9,0,0,0,0
5475a510,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,0,0
54d51e22,21,1117,12,13,3,8,0,14,21,-7,12.8,16.9,-4.1,0,0,0,0
55d360a3,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,0,0
562a4799,30,2665,29,30,29,0,0,30,49,-19,23.0,47.3,-24.3,0,0,0,0
5630a6e0,5,67,0,0,0,5,2,2,2,0,2.6,1.0,1.6,0,0,0,0
574aa9ec,1,90,1,1,1,0,0,1,1,0,2.1,0.7,1.4,0,0,0,0
57a46f3f,13,238,2,2,0,11,20,8,3,5,5.7,2.0,3.8,0,0,0,0
58ad9383,38,3420,38,38,38,0,0,43,44,-1,37.7,46.4,-8.7,3420,38,38,38
58ae47b2,31,2592,28,28,22,3,0,45,30,15,45.3,29.3,16.0,0,0,0,0
59948ef7,33,1464,16,16,1,17,5,25,21,4,19.5,22.3,-2.7,0,0,0,0
59d93937,1,14,0,0,0,1,5,0,1,-1,0.4,0.3,0.1,0,0,0,0
59fcbd6d,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
5b146df3,31,2263,25,23,23,8,6,34,41,-7,28.8,35.1,-6.3,0,0,0,0
5b1bf5e3,29,1673,18,20,1,9,1,27,22,5,24.4,18.1,6.3,0,0,0,0
5b3cfa12,1,2,0,0,0,1,5,0,0,0,0.1,0.0,0.1,0,0,0,0
5b479568,31,960,10,7,0,24,1,18,16,2,16.4,13.7,2.7,0,0,0,0
5b92d896,24,1273,14,15,5,9,0,21,14,7,15.3,14.8,0.5,0,0,0,0
5b9512c5,24,2095,23,24,22,0,7,42,29,13,42.9,31.3,11.6,0,0,0,0
5c42e7ce,2,15,0,0,0,2,6,0,0,0,0.1,0.0,0.0,0,0,0,0
5c61496e,8,96,1,1,0,7,11,1,0,1,1.2,0.9,0.4,0,0,0,0
5c7895a0,4,16,0,0,0,4,9,1,0,1,0.6,0.6,0.0,0,0,0,0
5c9ac7f0,6,190,2,2,0,4,5,3,2,1,2.3,2.6,-0.3,0,0,0,0
5cdddffa,11,701,7,7,2,4,1,10,10,0,12.4,8.5,3.9,0,0,0,0
5ceba7fc,30,2296,25,26,15,4,0,49,32,17,46.4,34.8,11.7,0,0,0,0
5d0e0a1f,30,1639,18,18,9,12,6,42,24,18,30.7,22.4,8.2,0,0,0,0
5d8d7454,33,2516,28,28,19,5,0,47,30,17,40.6,30.0,10.6,0,0,0,0
5e080f73,32,1334,14,13,0,19,3,18,30,-12,17.6,24.1,-6.5,0,0,0,0
5e22e2a4,34,2518,28,28,23,6,1,62,36,26,46.2,32.4,13.8,0,0,0,0
5ea8ef20,38,3152,35,35,30,3,0,61,36,25,54.3,36.5,17.8,0,0,0,0
5ee6e943,19,1542,17,17,17,2,15,16,30,-14,12.9,31.1,-18.2,1542,19,17,17
5f011e05,24,1953,21,22,18,2,1,28,47,-19,25.7,37.1,-11.3,0,0,0,0
5f0241b2,1,23,0,0,0,1,6,2,1,1,0.3,0.3,0.0,23,1,0,0
5f26e0c5,24,1661,18,17,15,7,3,16,40,-24,19.7,30.5,-10.8,0,0,0,0
5f3eaaf5,30,2332,25,29,7,1,2,34,28,6,31.0,32.5,-1.5,0,0,0,0
5f724fac,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
6043997c,34,2984,33,33,33,1,0,54,33,21,50.4,36.6,13.7,0,0,0,0
60740e70,2,70,0,1,0,1,0,1,2,-1,0.5,1.2,-0.7,0,0,0,0
60f58477,17,573,6,5,0,12,10,5,8,-3,5.3,8.3,-3.1,0,0,0,0
6191093d,35,2961,32,35,18,0,0,48,41,7,39.3,44.1,-4.7,0,0,0,0
62124972,24,2116,23,23,23,1,14,20,36,-16,27.0,30.2,-3.2,2116,24,23,23
62e02107,5,95,1,1,1,4,4,2,1,1,2.5,0.7,1.8,0,0,0,0
