id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
1961b2aa,0,14,3,0.0,0.0,26.7,0,0,0,0.5,0.5,-0.5,-0.5
7a11550b,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
2bd83368,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
87f7500e,1,16,9,0.06,0.11,15.7,1,0,0,1.8,1.8,-0.8,-0.8
4468ec10,0,1,0,0.0,0.0,29.7,1,0,0,0.1,0.1,-0.1,-0.1
b0b4fd3e,6,50,17,0.12,0.35,17.0,2,0,0,4.6,4.6,1.4,1.4
58eee997,7,67,23,0.1,0.3,16.8,0,0,0,6.0,6.0,1.0,1.0
8aec0537,3,28,4,0.0,0.0,22.2,6,3,4,4.9,1.7,-1.9,-1.7
81d8091f,0,3,0,0.0,0.0,22.7,0,0,0,0.1,0.1,-0.1,-0.1
ab13a5aa,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
819b3158,13,52,21,0.23,0.57,17.3,4,1,2,9.0,7.4,4.0,4.6
a7588cdc,0,1,0,0.0,0.0,10.9,0,0,0,0.1,0.1,-0.1,-0.1
ba115a40,3,25,11,0.12,0.27,10.2,0,0,0,2.9,2.9,0.1,0.1
3c066877,0,1,1,0.0,0.0,26.1,0,0,0,0.0,0.0,0.0,0.0
aa849a12,8,45,19,0.18,0.42,15.6,1,0,0,5.8,5.8,2.2,2.2
bf8fad51,1,5,1,0.2,1.0,7.9,0,0,0,1.0,1.0,0.0,0.0
fed7cb61,4,33,16,0.12,0.25,13.1,0,0,0,5.5,5.5,-1.5,-1.5
c951a6df,0,16,2,0.0,0.0,20.4,0,0,0,0.7,0.7,-0.7,-0.7
5f1a2f31,0,1,0,0.0,0.0,10.7,0,0,0,0.1,0.1,-0.1,-0.1
5540c9dc,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
e5a76dfe,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
935e6b8f,1,14,4,0.07,0.25,19.1,0,0,0,1.3,1.3,-0.3,-0.3
989d5705,2,10,2,0.2,1.0,18.7,0,0,0,1.1,1.1,0.9,0.9
c0398aca,0,15,3,0.0,0.0,19.0,0,0,0,1.1,1.1,-1.1,-1.1
92e7e919,17,67,35,0.24,0.46,17.5,1,1,1,9.7,8.9,7.3,7.1
9a71e978,0,1,0,0.0,0.0,17.7,0,0,0,0.0,0.0,0.0,0.0
d79a8c87,0,14,2,0.0,0.0,12.8,0,0,0,1.0,1.0,-1.0,-1.0
d0042ab9,1,5,3,0.2,0.33,11.8,0,0,0,1.0,1.0,0.0,0.0
fcab00a0,1,5,2,0.2,0.5,22.7,2,0,0,0.7,0.7,0.3,0.3
15f3ec41,2,23,6,0.09,0.33,19.3,0,0,0,1.3,1.3,0.7,0.7
6d646ff7,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
8b04d6c1,2,14,7,0.14,0.29,24.0,0,0,0,1.1,1.1,0.9,0.9
03622183,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
c92e1a31,12,58,24,0.21,0.5,17.6,1,0,1,8.2,7.4,3.8,4.6
07802f7f,12,55,24,0.18,0.42,15.9,0,2,2,8.5,6.9,3.5,3.1
85f8571a,0,4,1,0.0,0.0,7.7,0,0,0,0.5,0.5,-0.5,-0.5
6ca5ec4b,1,15,3,0.07,0.33,18.7,0,0,0,0.9,0.9,0.1,0.1
ca2bc3df,0,1,1,0.0,0.0,32.6,0,0,0,0.0,0.0,0.0,0.0
3233eefd,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
08452314,0,18,3,0.0,0.0,18.1,0,0,0,1.5,1.5,-1.5,-1.5
c931d9f9,3,17,6,0.18,0.5,17.2,0,0,0,2.2,2.2,0.8,0.8
1265a93a,1,34,11,0.03,0.09,21.6,4,0,0,1.6,1.6,-0.6,-0.6
7c39363f,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
03edb878,1,4,2,0.25,0.5,11.7,0,0,0,1.1,1.1,-0.1,-0.1
b66315ae,9,55,16,0.16,0.56,13.7,0,0,0,8.7,8.7,0.3,0.3
b561db50,4,26,10,0.15,0.4,16.2,0,0,0,2.4,2.4,1.6,1.6
c17bfb65,4,43,19,0.07,0.16,15.4,0,1,1,5.4,4.6,-1.4,-1.6
9319781b,1,3,1,0.33,1.0,22.5,0,0,0,0.4,0.4,0.6,0.6
9e5708be,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
4fb9c88f,1,19,9,0.05,0.11,19.4,0,0,0,1.7,1.7,-0.7,-0.7
45db685d,7,5,0,0.0,0.0,47.9,0,7,9,7.3,0.2,-0.3,-0.2
d87e2cae,1,19,7,0.05,0.14,15.1,0,0,0,1.6,1.6,-0.6,-0.6
178ae8f8,9,46,26,0.2,0.35,14.4,0,0,0,6.4,6.4,2.6,2.6
fb614c44,2,10,3,0.2,0.67,14.8,0,0,0,2.2,2.2,-0.2,-0.2
2d61d13a,0,1,0,0.0,0.0,4.6,0,0,0,0.1,0.1,-0.1,-0.1
4047c976,0,4,2,0.0,0.0,20.4,0,0,0,0.5,0.5,-0.5,-0.5
21a66f6a,23,133,47,0.14,0.4,18.3,14,4,4,20.1,16.9,2.9,2.1
b9fbae28,0,10,3,0.0,0.0,21.3,0,0,0,0.6,0.6,-0.6,-0.6
3d50bcdb,0,1,0,0.0,0.0,25.8,0,0,0,0.0,0.0,0.0,0.0
c5b7c315,3,16,6,0.19,0.5,12.7,0,0,0,1.5,1.5,1.5,1.5
18b999f4,0,6,0,0.0,0.0,20.0,1,0,0,0.3,0.3,-0.3,-0.3
f25c8e3a,0,9,2,0.0,0.0,21.2,0,0,0,0.4,0.4,-0.4,-0.4
62d7ef38,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
d7492450,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
099e666f,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
88acf83f,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
d0f72bf1,0,7,2,0.0,0.0,12.2,0,0,0,0.8,0.8,-0.8,-0.8
43458538,0,3,1,0.0,0.0,13.8,0,0,0,0.6,0.6,-0.6,-0.6
282679b4,4,34,9,0.06,0.22,22.9,0,2,2,3.0,1.4,1.0,0.6
ea6bc03a,0,9,1,0.0,0.0,12.3,0,0,0,0.7,0.7,-0.7,-0.7
3935e52e,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
