id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
dc3fa3b5,10.0,8.0,3.0,6.0,1.0,4.0,14.0,10.0,3.0,0.0,3.0,6.0,16.0,7.0,0.0
5a7301ae,9.0,2.0,4.0,5.0,0.0,5.0,14.0,9.0,4.0,1.0,3.0,15.0,24.0,4.0,2.0
85686f86,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
d807c7f6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0
a6997e06,3.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,6.0,11.0,1.0
39583cfd,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
19cda00b,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65585e3a,7.0,4.0,4.0,3.0,0.0,3.0,5.0,2.0,4.0,0.0,4.0,2.0,9.0,2.0,0.0
79584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
31c69ef1,4.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,5.0,13.0,0.0
bf309d24,5.0,2.0,2.0,2.0,1.0,1.0,6.0,5.0,7.0,1.0,6.0,7.0,12.0,3.0,0.0
407feb71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c1b7c60,10.0,5.0,3.0,5.0,2.0,7.0,18.0,11.0,6.0,1.0,5.0,7.0,17.0,0.0,0.0
ac861941,14.0,9.0,6.0,6.0,2.0,5.0,10.0,5.0,8.0,4.0,4.0,5.0,19.0,23.0,1.0
