id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
528492ea,50.0,45.0,1.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Matches
e0921a4f,113.0,73.0,12.0,10.0,7.0,8.0,3.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,Matches
3bb7f478,92.0,76.0,0.0,3.0,7.0,5.0,1.0,17.0,14.0,0.0,0.0,2.0,1.0,0.0,Matches
6af30900,19.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
a9202def,31.0,21.0,0.0,0.0,2.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Matches
f503ea63,19.0,14.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
7afbd2c3,38.0,28.0,0.0,3.0,3.0,4.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,Matches
cf007308,59.0,42.0,2.0,5.0,4.0,3.0,3.0,9.0,6.0,1.0,0.0,0.0,1.0,1.0,Matches
0fee6bda,11.0,7.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,Matches
3f79a1c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
a39b9ef6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
9f5a610b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
9085dd7c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
aae9d04a,47.0,35.0,3.0,1.0,5.0,3.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,Matches
b7a5bc86,21.0,13.0,3.0,0.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Matches
157d29b6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
44510fde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
4e358a2d,17.0,13.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Matches
15d0c248,14.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches
d0dbca9f,10.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
eb76987d,31.0,25.0,4.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,Matches
9f9b9269,9.0,5.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Matches
9bb1ad91,15.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
a2565f79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
