id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
5722eced,24,11,2,15,7,10,33,23,13,1,12,3,27,4,0
574aa9ec,33,20,20,10,3,16,22,6,25,10,15,27,60,52,0
57a46f3f,11,4,2,6,3,4,5,1,5,1,4,1,12,0,1
58ad9383,2,1,2,0,0,2,5,3,1,0,1,2,4,17,3
58ae47b2,27,17,4,16,7,17,40,23,19,2,17,8,35,10,0
59948ef7,4,4,1,2,1,2,3,1,2,0,2,0,4,4,0
5b146df3,19,10,12,4,3,7,11,4,13,6,7,23,42,38,1
5b1bf5e3,38,23,10,18,10,8,44,36,24,3,21,17,55,4,0
5b5724d2,37,25,18,14,5,16,29,13,3,1,2,38,75,28,0
5b92d896,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0
5c61496e,2,1,2,0,0,0,1,1,1,0,1,0,2,0,0
5c9ac7f0,0,0,0,0,0,0,1,1,2,0,2,0,0,1,0
5ceba7fc,16,10,5,3,8,8,32,24,20,1,19,26,42,8,0
5d0e0a1f,38,18,18,12,8,13,24,11,26,5,21,18,56,38,1
5d5219b1,10,8,3,5,2,4,12,8,7,3,4,2,12,2,0
5d8d7454,37,19,23,11,3,21,34,13,14,1,13,33,70,32,0
5d93ccee,12,7,8,4,0,8,14,6,7,2,5,10,22,17,1
5e080f73,10,5,3,6,1,4,22,18,17,3,14,9,19,23,2
5e22e2a4,9,6,3,5,1,2,7,5,4,0,4,7,16,8,0
5ea9ebd4,26,20,10,14,2,11,39,28,6,0,6,2,28,8,0
5ee6e943,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5f0241b2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5f26e0c5,46,27,37,8,1,28,38,10,24,10,14,42,88,78,1
5f3eaaf5,27,14,11,9,7,17,36,19,24,1,23,15,42,15,1
5fdcb075,11,6,8,3,0,6,15,9,8,1,7,6,17,16,0
602fc7b5,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0
6043997c,12,10,2,8,2,4,6,2,8,5,3,10,22,32,1
60f58477,4,3,1,3,0,3,4,1,2,0,2,0,4,0,0
61590953,27,19,15,9,3,13,22,9,17,4,13,26,53,38,2
6191093d,58,30,18,37,3,23,54,31,33,4,29,21,79,19,0
62e02107,11,7,8,2,1,3,9,6,7,2,5,21,32,12,0
6481421d,10,6,4,4,2,4,22,18,5,1,4,10,20,4,0
64ba07c0,60,40,42,16,2,35,52,17,17,7,10,30,90,57,0
64c14d49,1,1,0,1,0,0,0,0,0,0,0,2,3,1,0
64f69877,33,16,11,19,3,8,34,26,23,0,23,4,37,4,0
6554bb97,1,0,0,1,0,1,3,2,3,1,2,2,3,3,0
6605d143,12,7,3,7,2,8,19,11,12,2,10,13,25,17,0
667b65da,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
6690ef25,21,19,16,5,0,14,21,7,23,13,10,34,55,58,0
677ee102,26,12,12,10,4,9,27,18,18,5,13,33,59,72,0
67b7357e,33,21,23,10,0,12,24,12,18,12,6,30,63,89,0
68a26d51,26,8,7,13,6,14,49,35,23,4,19,41,67,19,0
69384e5d,14,11,1,6,7,8,37,29,8,0,8,9,23,0,0
6a827d8e,25,12,11,14,0,13,26,13,10,2,8,26,51,12,0
6b2c894b,57,32,35,17,5,32,56,24,25,11,14,30,87,67,0
6b4436ba,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6bde367b,49,33,16,25,8,22,73,51,28,6,22,38,87,15,0
6be41a31,6,3,3,1,2,3,8,5,1,0,1,1,7,3,1
6c8ddd52,57,43,32,24,1,30,59,29,25,5,20,43,100,64,0
6d075c67,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
6de23ab0,10,7,8,1,1,5,14,9,19,15,4,33,43,53,1
6dfd8f05,60,34,42,16,2,24,45,21,36,3,33,45,105,76,0
6e2c94ad,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
6e5b5a45,36,20,20,13,3,11,37,26,17,8,9,29,65,33,1
6e7f1353,21,12,6,12,3,9,28,19,12,0,12,9,30,5,0
6f5ec8bb,39,22,22,15,2,24,38,14,25,9,16,39,78,51,3
