id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2bed3eab,Eric García,es ESP,DF,Barcelona,22-069,2001,10.1,918,77,403,492,29,4,918,3,1,33.3,2,66.7,617,3094,1804,17,14,0,3,0,698,2,Matches
7226539b,Francisco Garcia,es ESP,DF,Rayo Vallecano,23-217,1999,25.9,1733,68,447,784,527,17,1733,47,21,44.7,21,44.7,980,7108,4637,137,106,8,28,8,1020,119,Matches
b418dbd4,Raúl García,es ESP,"FW,MF",Athletic Club,36-251,1986,7.9,316,9,26,136,156,48,316,11,6,54.5,4,36.4,177,746,363,9,12,2,8,6,225,43,Matches
5c96b017,Rubén García,es ESP,"MF,FW",Osasuna,29-248,1993,7.9,477,9,55,198,228,19,477,12,6,50.0,6,50.0,264,1260,506,15,11,2,16,6,316,61,Matches
4a633cfe,Unai García,es ESP,DF,Osasuna,31-044,1992,15.1,768,70,374,375,28,7,768,6,4,66.7,1,16.7,404,1942,1104,10,5,0,4,4,452,3,Matches
9a26fa06,Felix Garreta,es ESP,DF,Betis,18-332,2004,1.0,47,7,25,22,0,0,47,0,0,,0,,30,98,47,0,0,0,0,0,30,0,Matches
475a738b,Sékou Gassama,sn SEN,FW,Valladolid,27-317,1995,0.4,12,1,1,4,7,4,12,0,0,,0,,7,25,16,1,0,1,1,0,8,1,Matches
19cae58d,Gavi,es ESP,"MF,FW",Barcelona,18-226,2004,18.1,998,18,97,529,385,50,998,43,17,39.5,17,39.5,642,3316,1516,31,39,6,43,20,741,105,Matches
63d17038,Paulo Gazzaniga,ar ARG,GK,Girona,31-076,1992,16.0,655,564,653,2,0,0,655,1,1,100.0,0,0.0,392,1969,971,0,0,0,3,1,287,0,Matches
fea23125,David Gil,es ESP,GK,Cádiz,29-067,1994,1.0,31,24,31,0,0,0,31,0,0,,0,,12,110,24,0,0,0,0,0,2,0,Matches
6652cf96,Óscar Gil,es ESP,DF,Espanyol,25-327,1997,18.8,928,59,282,401,256,17,928,28,14,50.0,12,42.9,410,2189,969,28,21,1,36,9,428,73,Matches
18017beb,Álvaro Giménez,es ESP,FW,Cádiz,31-304,1991,0.2,5,0,0,2,3,0,5,1,0,0.0,1,100.0,3,6,0,0,0,0,1,0,3,2,Matches
0e5ddc7c,Dani Gómez,es ESP,"MF,FW",Espanyol,24-232,1998,0.8,24,0,4,9,12,3,24,0,0,,0,,14,90,19,1,1,0,2,1,15,6,Matches
4c2e9442,Maxi Gómez,uy URU,FW,Valencia,26-217,1996,1.2,27,2,2,9,16,8,27,2,0,0.0,2,100.0,19,93,64,1,0,3,3,1,21,1,Matches
5a626448,Moi Gómez,es ESP,"MF,FW",Osasuna,28-269,1994,22.5,1390,18,191,827,391,16,1390,33,23,69.7,8,24.2,935,5274,2267,31,38,5,26,17,1015,60,Matches
6e4df551,Papu Gómez,ar ARG,"MF,FW",Sevilla,35-032,1988,7.4,444,8,52,221,175,14,444,15,3,20.0,6,40.0,335,2160,928,19,25,3,13,11,368,42,Matches
bc6f5f06,Sergi Gómez,es ESP,DF,Espanyol,30-356,1992,17.8,954,122,499,440,22,11,954,0,0,,0,,498,2093,927,2,2,0,4,0,576,1,Matches
4ac7608e,Diego González,es ESP,DF,Elche,28-050,1995,9.3,438,67,293,131,16,7,438,2,1,50.0,1,50.0,225,1186,637,1,0,0,1,3,246,2,Matches
49d028db,Édgar González,es ESP,DF,Betis,25-352,1997,12.7,741,118,430,297,16,10,741,3,1,33.3,0,0.0,369,1403,683,2,3,1,5,1,468,1,Matches
1fc474ae,Giovanni González,uy URU,DF,Mallorca,28-180,1994,7.8,371,24,133,156,83,14,371,15,7,46.7,6,40.0,170,780,404,9,6,3,7,2,204,30,Matches
2c56a792,Nicolás González,es ESP,MF,Valencia,21-075,2002,7.6,517,12,88,302,131,11,517,21,15,71.4,3,14.3,306,1446,656,10,18,1,5,7,358,13,Matches
56545648,Roberto González,es ESP,"FW,MF",Betis,22-072,2001,0.6,35,0,0,21,14,1,35,2,0,0.0,1,50.0,17,95,31,1,1,1,1,0,25,1,Matches
6f5f82c0,Andoni Gorosabel,es ESP,DF,Real Sociedad,26-227,1996,10.1,672,16,142,331,202,7,672,12,5,41.7,5,41.7,328,1545,732,17,13,1,7,5,404,56,Matches
