id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
5458f670,Hugo Novoa,es ESP,"DF,FW",RB Leipzig,20-069,2003,2.0,135,1,21,58,58,11,135,10,5,50.0,4,40.0,71,460,124,5,1,3,1,7,86,20,Matches
bdedffac,Ørjan Nyland,no NOR,GK,RB Leipzig,32-182,1990,1.0,31,25,31,0,0,0,31,0,0,,0,,25,140,46,0,0,0,0,0,18,0,Matches
57ec75bf,Tim Oermann,de GER,DF,Bochum,19-156,2003,2.2,69,16,51,18,0,0,69,0,0,,0,,32,179,82,0,0,0,1,0,38,0,Matches
dd2e62da,Finn Ole Becker,de GER,MF,Hoffenheim,22-276,2000,0.5,27,0,3,12,12,3,27,1,0,0.0,1,100.0,15,88,44,2,1,1,1,0,15,1,Matches
86adbcc7,Mathias Olesen,lu LUX,MF,Köln,21-355,2001,3.9,120,3,28,71,22,3,120,2,1,50.0,1,50.0,58,248,79,0,2,0,4,6,65,6,Matches
ae44e8e2,Dani Olmo,es ESP,"MF,FW",RB Leipzig,24-308,1998,8.3,474,3,44,211,225,36,474,34,17,50.0,15,44.1,276,1366,665,17,15,9,26,20,346,50,Matches
c631f952,Jonas Omlin,ch SUI,GK,M'Gladbach,29-060,1994,6.3,355,264,353,2,0,0,355,0,0,,0,,209,900,549,0,0,0,0,0,216,0,Matches
f26834c7,Karim Onisiwo,at AUT,"FW,MF",Mainz 05,30-359,1992,20.3,734,5,24,291,430,119,734,72,25,34.7,38,52.8,428,2556,1019,56,30,25,83,35,523,170,Matches
20030c06,Willi Orban,hu HUN,DF,RB Leipzig,30-128,1992,21.8,1931,225,967,915,62,37,1931,8,4,50.0,3,37.5,1286,5857,2950,12,10,1,6,6,1379,5,Matches
86c75897,Ivan Ordets,ua UKR,DF,Bochum,30-246,1992,17.5,779,106,434,302,44,27,779,0,0,,0,,286,944,344,1,3,0,6,2,346,8,Matches
0a16eb36,Jordi Osei-Tutu,eng ENG,"DF,FW",Bochum,24-160,1998,7.2,301,14,75,107,124,21,301,22,10,45.5,12,54.5,162,1433,660,21,10,8,25,10,149,37,Matches
9662c9ec,Patrick Osterhage,de GER,"MF,FW",Bochum,23-038,2000,6.2,259,17,72,125,67,7,259,10,3,30.0,6,60.0,128,608,213,5,6,1,13,3,138,9,Matches
1cbe4984,Paulo Otávio,br BRA,DF,Wolfsburg,28-108,1994,18.3,1224,73,423,551,262,18,1224,34,14,41.2,18,52.9,592,3287,1908,32,21,1,18,6,641,61,Matches
