goals,shot,shot_on_target,tot_shot_dist,fk,pk,att_pk,xG,npxG,G__xG,npG__npxG,season,comp,id
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,93ee387c
3,19,7,444.6,1,0,0,1.1,1.1,1.9,1.9,18,ENG,94b2001f
2,19,6,450.3,0,0,0,1.6,1.6,0.4,0.4,18,ENG,960acc0a
1,24,6,547.2,5,0,0,1.2,1.2,-0.2,-0.2,18,ENG,96bb8cc2
0,2,0,63.4,0,0,0,0.0,0.0,0.0,0.0,18,ENG,96e0490d
0,3,0,105.9,0,0,0,0.1,0.1,-0.1,-0.1,18,ENG,97572117
1,9,5,143.1,0,0,0,0.8,0.8,0.2,0.2,18,ENG,977ffc24
10,97,39,2231.0,16,0,0,7.0,7.0,3.0,3.0,18,ENG,980522ec
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,984a5a64
3,20,7,350.0,0,0,0,2.6,2.6,0.4,0.4,18,ENG,987718f5
2,25,6,492.5,0,0,0,2.0,2.0,0.0,0.0,18,ENG,989d5705
2,13,6,236.6,0,0,0,1.2,1.2,0.8,0.8,18,ENG,98be0d02
0,11,0,207.9,0,0,0,1.5,1.5,-1.5,-1.5,18,ENG,99813635
5,19,8,252.7,0,0,0,2.8,2.8,2.2,2.2,18,ENG,9a104dee
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,9a8c6673
0,4,1,103.6,0,0,0,0.1,0.1,-0.1,-0.1,18,ENG,9a9c05db
0,8,2,203.2,0,0,0,0.3,0.3,-0.3,-0.3,18,ENG,9aa186b2
0,19,4,328.7,0,0,0,1.3,1.3,-1.3,-1.3,18,ENG,9aacb284
1,15,5,285.0,0,0,0,1.1,1.1,-0.1,-0.1,18,ENG,9c318325
0,12,5,256.8,0,0,0,0.4,0.4,-0.4,-0.4,18,ENG,9c94165b
1,20,6,496.0,1,0,0,0.6,0.6,0.4,0.4,18,ENG,9d107085
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,9d597f08
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,9dab6e3b
14,66,32,897.6,0,2,2,13.7,12.1,0.3,-0.1,18,ENG,9dbb75ca
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,9e525177
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,9e53837d
2,33,13,412.5,0,0,0,3.7,3.7,-1.7,-1.7,18,ENG,9f472354
2,54,16,1177.2,4,0,0,3.0,3.0,-1.0,-1.0,18,ENG,9f736ed2
0,1,0,20.5,0,0,0,0.0,0.0,0.0,0.0,18,ENG,9fa0a0b8
2,24,4,441.6,0,0,0,1.8,1.8,0.2,0.2,18,ENG,9feb8f24
2,12,4,252.0,0,0,0,0.6,0.6,1.4,1.4,18,ENG,a0666d3e
1,3,1,14.7,0,0,0,1.1,1.1,-0.1,-0.1,18,ENG,a1232f4e
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,a179d516
7,61,20,1183.4,6,0,0,5.2,5.2,1.8,1.8,18,ENG,a1d5bd30
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,a32204c9
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,a36d4785
12,69,34,1200.6,1,2,2,7.7,6.2,4.3,3.8,18,ENG,a39bb753
0,1,0,13.0,0,0,0,0.1,0.1,-0.1,-0.1,18,ENG,a3b03921
1,3,1,22.8,0,0,0,0.4,0.4,0.6,0.6,18,ENG,a440d8ca
1,13,3,153.4,0,0,0,0.8,0.8,0.2,0.2,18,ENG,a498e276
0,1,1,10.1,0,0,0,0.1,0.1,-0.1,-0.1,18,ENG,a53649b7
0,2,0,64.4,0,0,0,0.0,0.0,0.0,0.0,18,ENG,a634b9d2
3,27,8,572.4,1,0,0,1.8,1.8,1.2,1.2,18,ENG,a65ce836
0,11,0,273.9,0,0,0,0.5,0.5,-0.5,-0.5,18,ENG,a67a09fb
0,1,0,20.9,0,0,0,0.1,0.1,-0.1,-0.1,18,ENG,a6951bf8
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,a6de6361
0,6,2,129.0,0,0,0,0.2,0.2,-0.2,-0.2,18,ENG,a6e316c1
0,8,0,215.2,0,0,0,0.2,0.2,-0.2,-0.2,18,ENG,a9142dc3
0,4,2,92.0,0,0,0,0.2,0.2,-0.2,-0.2,18,ENG,aa51343f
6,25,12,337.5,0,0,0,3.7,3.7,2.3,2.3,18,ENG,aa5859cb
0,5,1,88.0,0,0,0,0.3,0.3,-0.3,-0.3,18,ENG,aa8e289e
3,58,17,725.0,0,1,2,10.2,8.6,-7.2,-6.6,18,ENG,ab070c55
1,44,15,937.2,0,0,0,2.2,2.2,-1.2,-1.2,18,ENG,ab651565
0,2,1,29.4,0,0,0,0.5,0.5,-0.5,-0.5,18,ENG,ab7263c1
2,20,6,284.0,0,0,0,3.4,3.4,-1.4,-1.4,18,ENG,abe66106
3,34,15,744.6,0,0,0,2.4,2.4,0.6,0.6,18,ENG,ac05f970
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,ac7d7378
0,32,7,560.0,1,0,0,2.0,2.0,-2.0,-2.0,18,ENG,ac861941
3,14,4,169.4,0,0,0,1.7,1.7,1.3,1.3,18,ENG,ad1ffcfd
0,38,11,934.8,4,0,0,2.3,2.3,-2.3,-2.3,18,ENG,ad7b19ef
0,6,0,157.2,0,0,0,0.2,0.2,-0.2,-0.2,18,ENG,ae0a7ddf
8,37,18,481.0,0,0,0,7.0,7.0,1.0,1.0,18,ENG,af721f98
0,9,2,283.5,3,0,1,1.6,0.9,-1.6,-0.9,18,ENG,aff418dc
0,3,1,48.6,0,0,0,0.6,0.6,-0.6,-0.6,18,ENG,b070482d
2,30,6,549.0,0,0,0,1.7,1.7,0.3,0.3,18,ENG,b0c71810
2,18,7,331.2,0,0,0,1.3,1.3,0.7,0.7,18,ENG,b1313ec4
2,5,2,123.5,2,2,2,2.1,0.5,-0.1,-0.5,18,ENG,b18095b6
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,b1b25949
1,11,2,121.0,0,0,0,1.9,1.9,-0.9,-0.9,18,ENG,b217ef29
0,1,0,18.5,0,0,0,0.0,0.0,0.0,0.0,18,ENG,b27b49b4
2,62,14,1382.6,2,0,0,3.0,3.0,-1.0,-1.0,18,ENG,b28bbd58
9,64,26,960.0,0,0,0,9.2,9.2,-0.2,-0.2,18,ENG,b2bc3b1f
7,79,29,1311.4,1,0,0,7.0,7.0,0.0,0.0,18,ENG,b318a643
18,86,33,1281.4,0,1,1,16.2,15.3,1.8,1.7,18,ENG,b400bde0
3,28,8,459.2,0,0,0,1.8,1.8,1.2,1.2,18,ENG,b581987a
0,8,3,68.8,0,0,0,1.6,1.6,-1.6,-1.6,18,ENG,b63f4077
13,54,30,648.0,0,0,2,13.8,12.2,-0.8,0.8,18,ENG,b66315ae
4,13,6,110.5,0,0,0,1.7,1.7,2.3,2.3,18,ENG,b6964eb6
2,20,6,420.0,0,0,0,1.4,1.4,0.6,0.6,18,ENG,b7d082af
2,20,6,410.0,1,0,0,1.6,1.6,0.4,0.4,18,ENG,b827d5b3
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,b92dd711
2,15,4,273.0,0,0,0,2.3,2.3,-0.3,-0.3,18,ENG,b98570d1
1,25,5,642.5,0,0,0,0.8,0.8,0.2,0.2,18,ENG,b9fbae28
2,13,5,354.9,0,0,0,0.4,0.4,1.6,1.6,18,ENG,ba1e04b3
0,24,3,525.6,0,0,0,1.0,1.0,-1.0,-1.0,18,ENG,ba23a904
1,28,9,666.4,1,0,0,1.5,1.5,-0.5,-0.5,18,ENG,bb5fbd2b
0,3,0,55.5,0,0,0,0.4,0.4,-0.4,-0.4,18,ENG,bcf30f17
0,1,0,19.6,0,0,0,0.1,0.1,-0.1,-0.1,18,ENG,bd1d1cbb
1,5,1,57.0,0,0,0,0.5,0.5,0.5,0.5,18,ENG,bd8a7d05
0,8,1,133.6,0,0,0,0.5,0.5,-0.5,-0.5,18,ENG,bda6ffd4
2,18,4,394.2,3,0,0,0.8,0.8,1.2,1.2,18,ENG,be927d03
0,1,1,18.1,0,0,0,0.1,0.1,-0.1,-0.1,18,ENG,bf54c8cc
1,11,4,249.7,2,0,0,0.9,0.9,0.1,0.1,18,ENG,c0e27d1a
0,5,1,117.5,3,0,0,0.4,0.4,-0.4,-0.4,18,ENG,c204f844
5,34,13,418.2,0,0,0,6.7,6.7,-1.7,-1.7,18,ENG,c24dba2a
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,c3e39f12
0,2,0,39.8,0,0,0,0.1,0.1,-0.1,-0.1,18,ENG,c5942695
8,53,19,720.8,0,0,0,7.6,7.6,0.4,0.4,18,ENG,c596fcb0
0,15,1,172.5,0,0,0,1.1,1.1,-1.1,-1.1,18,ENG,c5b7c315
0,2,0,36.6,0,0,0,0.1,0.1,-0.1,-0.1,18,ENG,c5bdb6e3
1,3,3,60.0,0,0,0,0.1,0.1,0.9,0.9,18,ENG,c5f13182
1,4,1,39.6,0,0,0,0.3,0.3,0.7,0.7,18,ENG,c61f1719
0,8,2,202.4,3,0,0,0.4,0.4,-0.4,-0.4,18,ENG,c6896eab
10,70,26,1078.0,0,0,0,10.6,10.6,-0.6,-0.6,18,ENG,c691bfe2
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,c7aee75b
3,29,10,504.6,0,0,0,4.1,4.1,-1.1,-1.1,18,ENG,c92e1a31
1,14,9,309.4,0,0,0,1.0,1.0,0.0,0.0,18,ENG,c951a6df
5,52,16,1014.0,0,0,0,3.8,3.8,1.2,1.2,18,ENG,ca2bc3df
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,ca9178af
0,1,0,10.0,0,0,0,0.4,0.4,-0.4,-0.4,18,ENG,caa1a7f0
2,19,4,205.2,1,0,0,2.0,2.0,0.0,0.0,18,ENG,caffaf5a
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,cb4f24c6
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,cc2d7ad5
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,cc70a1d5
1,12,5,258.0,1,0,0,1.0,1.0,0.0,0.0,18,ENG,cd1acf9d
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,cde3309f
1,20,7,420.0,0,0,0,1.3,1.2,-0.3,-0.2,18,ENG,ce4246f5
5,32,13,464.0,0,0,0,5.5,5.5,-0.5,-0.5,18,ENG,ce5143da
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,ce9c203e
9,69,17,1097.1,0,0,0,9.1,9.1,-0.1,-0.1,18,ENG,cea4ee8f
5,30,10,387.0,0,0,0,3.7,3.7,1.3,1.3,18,ENG,cee31595
3,13,4,257.4,0,0,0,0.9,0.9,2.1,2.1,18,ENG,cf15bbb1
0,4,1,117.2,0,0,0,0.1,0.1,-0.1,-0.1,18,ENG,cfd5e123
0,3,1,51.3,0,0,0,0.2,0.2,-0.2,-0.2,18,ENG,cfe6238d
0,6,1,69.0,0,0,0,0.6,0.6,-0.6,-0.6,18,ENG,d0042ab9
0,6,2,111.0,0,0,0,0.5,0.5,-0.5,-0.5,18,ENG,d07e3b41
1,16,6,408.0,0,0,0,0.6,0.6,0.4,0.4,18,ENG,d080ed5e
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,d0b3ceb9
0,6,1,148.8,0,0,0,0.2,0.2,-0.2,-0.2,18,ENG,d2424d1b
1,9,2,88.2,0,0,0,0.8,0.8,0.2,0.2,18,ENG,d2bff301
0,7,2,207.2,0,0,0,0.2,0.2,-0.2,-0.2,18,ENG,d328a254
2,20,5,250.0,0,0,0,1.9,1.9,0.1,0.1,18,ENG,d368feb8
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,d436eb94
5,22,8,391.6,0,0,0,1.7,1.7,3.3,3.3,18,ENG,d4cb83cc
5,30,12,615.0,1,0,0,1.8,1.8,3.2,3.2,18,ENG,d56543a0
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,d596e193
10,29,17,423.4,1,1,2,8.4,6.8,1.6,2.2,18,ENG,d5dd5f1f
0,11,2,293.7,1,0,0,0.3,0.3,-0.3,-0.3,18,ENG,d6f88a1d
0,5,2,60.5,0,0,0,0.4,0.4,-0.4,-0.4,18,ENG,d7492450
3,14,5,501.2,0,0,0,1.5,1.5,1.5,1.5,18,ENG,d790907f
0,1,0,10.0,0,0,0,0.1,0.1,-0.1,-0.1,18,ENG,d79a8c87
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,d822a850
2,30,8,369.0,0,0,0,2.8,2.8,-0.8,-0.8,18,ENG,d8931174
0,1,0,25.3,0,0,0,0.0,0.0,0.0,0.0,18,ENG,d93c2511
2,22,5,413.6,0,0,0,1.2,1.2,0.8,0.8,18,ENG,d9cfca3d
7,65,20,1228.5,4,1,1,7.3,6.5,-0.3,-0.5,18,ENG,da052c14
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,da2b8db3
0,9,1,119.7,0,0,0,0.5,0.5,-0.5,-0.5,18,ENG,da7b447d
0,10,3,138.0,0,0,0,1.4,1.4,-1.4,-1.4,18,ENG,dc6f5bdd
3,36,16,1443.6,1,0,0,2.3,2.3,0.7,0.7,18,ENG,dd0daf32
1,22,7,490.6,0,0,0,1.8,1.8,-0.8,-0.8,18,ENG,de112b84
0,2,0,37.6,0,0,0,0.4,0.4,-0.4,-0.4,18,ENG,def899bd
0,1,0,32.9,1,0,0,0.1,0.1,-0.1,-0.1,18,ENG,df540668
0,27,6,772.2,1,0,0,2.1,2.1,-2.1,-2.1,18,ENG,e06683ca
1,12,3,277.2,0,0,0,0.5,0.5,0.5,0.5,18,ENG,e0900238
0,5,1,139.5,0,0,0,0.2,0.2,-0.2,-0.2,18,ENG,e0991c04
0,2,2,36.4,0,0,0,0.1,0.1,-0.1,-0.1,18,ENG,e0bc6fdc
9,54,20,858.6,2,0,0,7.2,7.2,1.8,1.8,18,ENG,e2716bd0
32,142,64,2172.6,4,1,2,24.1,22.6,7.9,8.4,18,ENG,e342ad68
0,5,0,104.5,0,0,0,0.2,0.2,-0.2,-0.2,18,ENG,e3a5814e
8,93,39,2259.9,15,0,0,5.1,5.1,2.9,2.9,18,ENG,e46012d4
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,e514ab62
6,57,21,815.1,4,0,0,8.3,8.3,-2.3,-2.3,18,ENG,e58a03c6
1,9,3,186.3,0,0,0,0.4,0.4,0.6,0.6,18,ENG,e5d01ecf
1,66,17,1828.2,8,0,0,2.4,2.4,-1.4,-1.4,18,ENG,e61b8aee
3,35,11,588.0,0,0,0,3.0,3.0,0.0,0.0,18,ENG,e726e11e
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,e76cb9cc
1,22,7,323.4,0,0,0,3.5,3.5,-2.5,-2.5,18,ENG,e77dc3b2
3,23,8,289.8,0,0,0,2.2,2.2,0.8,0.8,18,ENG,e7ca0439
0,12,1,282.0,0,0,0,0.4,0.4,-0.4,-0.4,18,ENG,e860c42f
0,8,2,212.8,0,0,0,0.2,0.2,-0.2,-0.2,18,ENG,e9208654
0,7,3,121.1,0,0,0,0.5,0.5,-0.5,-0.5,18,ENG,e92cd3f7
2,32,7,524.8,0,0,0,3.5,3.5,-1.5,-1.5,18,ENG,e97fd090
2,18,8,201.6,0,0,0,1.4,1.4,0.6,0.6,18,ENG,eaeca114
1,38,9,722.0,1,0,0,2.8,2.8,-1.8,-1.8,18,ENG,eb58eef0
1,18,2,486.0,0,0,0,0.7,0.7,0.3,0.3,18,ENG,eb7822d7
0,11,1,181.5,0,0,0,1.3,1.3,-1.3,-1.3,18,ENG,ebd0a048
0,25,5,660.0,8,0,0,1.8,1.8,-1.8,-1.8,18,ENG,ec7e6ad1
0,12,2,297.6,0,0,0,0.4,0.4,-0.4,-0.4,18,ENG,ec9a28ce
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,ed1e53f3
1,3,2,44.1,0,0,0,0.7999999999999999,0.7999999999999999,0.19999999999999998,0.19999999999999998,18,ENG,eed56f6c
7,56,25,929.6,0,0,0,6.1,6.1,0.9,0.9,18,ENG,ef619b0b
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,efe6f6ac
2,16,4,286.4,1,0,0,1.7,1.7,0.3,0.3,18,ENG,f0021247
10,39,11,975.0,3,3,6,8.6,3.8,1.4,3.2,18,ENG,f07be45a
0,8,2,166.4,0,0,0,0.5,0.5,-0.5,-0.5,18,ENG,f15a50e8
4,27,15,310.5,0,0,0,3.5,3.5,0.5,0.5,18,ENG,f1e8372d
1,8,2,84.0,0,0,0,0.7,0.7,0.3,0.3,18,ENG,f25b010f
12,47,19,686.2,0,4,6,11.9,7.5,0.1,0.5,18,ENG,f2f29dda
1,1,1,29.5,1,0,0,0.1,0.1,1.0,1.0,18,ENG,f3709655
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,f42456eb
7,65,22,1105.0,9,0,0,4.1,4.1,2.9,2.9,18,ENG,f4290206
0,2,0,52.2,0,0,0,0.2,0.2,-0.2,-0.2,18,ENG,f520049f
5,42,13,550.2,0,0,0,6.8,6.8,-1.8,-1.8,18,ENG,f586779e
0,1,0,34.4,0,0,0,0.0,0.0,0.0,0.0,18,ENG,f5deef4c
0,8,1,94.4,0,0,0,0.6,0.6,-0.6,-0.6,18,ENG,f5e6d08d
2,9,2,84.6,0,0,0,1.9,1.9,0.1,0.1,18,ENG,f5efb153
0,4,0,60.8,0,0,0,0.5,0.5,-0.5,-0.5,18,ENG,f631c17f
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,f6d7d690
2,54,18,1171.8,6,0,0,3.5,3.5,-1.5,-1.5,18,ENG,f72293fc
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,f76e6b4e
0,10,1,207.0,0,0,0,0.4,0.4,-0.4,-0.4,18,ENG,f7d50789
0,11,3,271.7,0,0,0,0.4,0.4,-0.4,-0.4,18,ENG,f7ee69fb
2,29,8,501.7,0,0,0,2.2,2.2,-0.2,-0.2,18,ENG,f874dd44
2,10,5,78.0,0,0,0,2.1,2.1,-0.1,-0.1,18,ENG,f8fcd2a5
5,95,22,1434.5,2,0,0,10.3,10.3,-5.3,-5.3,18,ENG,fa031b34
0,1,0,16.2,0,0,0,0.1,0.1,-0.1,-0.1,18,ENG,faf55ce4
2,19,8,256.5,0,0,0,2.4,2.4,-0.4,-0.4,18,ENG,fb2dec57
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,fc166e49
0,10,2,190.0,1,0,0,1.2,1.2,-1.2,-1.2,18,ENG,fd3f57ce
0,36,5,799.2,0,0,0,1.9,1.9,-1.9,-1.9,18,ENG,fdd85f94
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,ENG,fe012aca
4,13,4,339.3,0,2,2,2.4,0.8,1.6,1.2,18,ENG,ff527768
1,20,4,434.0,3,0,0,1.2,1.2,-0.2,-0.2,18,ENG,ff9fcd4d
1,7,4,95.9,0,0,0,1.5,1.5,-0.5,-0.5,18,ENG,ffec9769
10,61,31,1067.5,3,1,1,8.9,8.1,1.1,0.9,19,ENG,00459419
0,2,0,30.2,0,0,0,0.1,0.1,-0.1,-0.1,19,ENG,00963611
1,16,2,353.6,3,0,0,1.2,1.2,-0.2,-0.2,19,ENG,01226327
5,52,16,915.2,0,0,0,6.2,6.2,-1.2,-1.2,19,ENG,02b29014
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,ENG,03e48abb
2,15,7,249.0,0,0,0,1.6,1.6,0.4,0.4,19,ENG,0420d84f
0,5,1,199.0,0,0,0,0.2,0.2,-0.2,-0.2,19,ENG,0442183b
0,1,0,15.2,0,0,0,0.1,0.1,-0.1,-0.1,19,ENG,059948df
0,1,0,27.4,0,0,0,0.0,0.0,0.0,0.0,19,ENG,074d8166
7,53,19,816.2,0,3,3,9.4,7.0,-2.4,-3.0,19,ENG,07802f7f
0,1,0,20.4,0,0,0,0.0,0.0,0.0,0.0,19,ENG,07ace8c3
0,21,6,491.4,0,0,0,0.8,0.8,-0.8,-0.8,19,ENG,08452314
0,2,0,50.8,0,0,0,0.1,0.1,-0.1,-0.1,19,ENG,08aa17d0
0,3,0,68.4,0,0,0,0.1,0.1,-0.1,-0.1,19,ENG,099e666f
1,34,8,329.8,0,0,0,5.0,5.0,-4.0,-4.0,19,ENG,09fec029
1,15,4,187.5,0,0,0,1.3,1.3,-0.3,-0.3,19,ENG,0bad4516
0,15,3,184.5,0,0,0,1.3,1.3,-1.3,-1.3,19,ENG,0d267745
1,6,3,63.0,0,0,0,1.8,1.8,-0.8,-0.8,19,ENG,0d4ceb32
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,ENG,0d85a4e8
3,8,4,108.8,0,0,0,1.4,1.4,1.6,1.6,19,ENG,0db5d2c8
5,26,8,410.8,1,1,1,3.8,3.0,1.2,1.0,19,ENG,0f7533cd
1,30,7,696.0,0,0,0,1.6,1.6,-0.6,-0.6,19,ENG,101da2b5
1,19,6,488.3,3,0,0,0.9,0.9,0.1,0.1,19,ENG,10efd0e1
0,4,3,108.0,0,0,0,0.1,0.1,-0.1,-0.1,19,ENG,111c3236
3,26,7,416.0,0,0,0,3.0,3.0,0.0,0.0,19,ENG,119b9a8e
0,1,0,28.7,0,0,0,0.0,0.0,0.0,0.0,19,ENG,11b9265b
5,35,16,479.5,0,0,0,6.1,6.1,-1.1,-1.1,19,ENG,129af0db
3,17,5,397.8,4,0,0,1.0,1.0,2.0,2.0,19,ENG,12aa7661
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,ENG,12c50af5
0,2,0,45.0,0,0,0,0.1,0.1,-0.1,-0.1,19,ENG,1598599e
0,2,0,30.0,0,0,0,0.1,0.1,-0.1,-0.1,19,ENG,15d561fa
3,22,9,158.4,0,0,0,3.3,3.3,-0.3,-0.3,19,ENG,15ea812b
0,6,3,75.6,0,0,0,0.7,0.7,-0.7,-0.7,19,ENG,15f3ec41
5,11,6,150.7,0,0,0,1.7,1.7,3.3,3.3,19,ENG,16380240
0,3,0,63.0,0,0,0,0.1,0.1,-0.1,-0.1,19,ENG,165bed61
2,32,10,364.8,0,0,0,4.6,4.6,-2.6,-2.6,19,ENG,16ceb862
0,8,3,140.8,0,0,0,0.4,0.4,-0.4,-0.4,19,ENG,17370b95
1,12,3,207.6,0,0,0,0.8,0.8,0.2,0.2,19,ENG,1770bd68
9,58,24,812.0,0,0,0,8.8,8.8,0.2,0.2,19,ENG,178ae8f8
7,37,17,473.6,0,0,0,6.6,6.6,0.4,0.4,19,ENG,189cee7b
1,27,6,499.5,0,0,0,2.5,2.5,-1.5,-1.5,19,ENG,18b896d6
0,1,0,8.0,0,0,0,0.1,0.1,-0.1,-0.1,19,ENG,18b999f4
0,14,1,221.2,2,0,0,0.7,0.7,-0.7,-0.7,19,ENG,1900032e
0,5,0,114.0,0,0,0,0.2,0.2,-0.2,-0.2,19,ENG,1931bde9
1,21,5,447.3,0,0,0,1.6,1.6,-0.6,-0.6,19,ENG,1961b2aa
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,ENG,19b8b0b9
2,61,23,902.8,0,0,0,5.8,5.8,-3.8,-3.8,19,ENG,19ba6c6d
1,6,1,75.6,0,0,0,0.7,0.7,0.3,0.3,19,ENG,1a2935f6
0,4,1,77.6,0,0,0,0.3,0.3,-0.3,-0.3,19,ENG,1a4ef233
0,12,1,316.8,0,0,0,0.3,0.3,-0.3,-0.3,19,ENG,1ae30132
2,18,6,376.2,0,0,0,1.2,1.2,0.8,0.8,19,ENG,1b7ec703
4,34,10,850.0,11,0,0,1.3,1.3,2.7,2.7,19,ENG,1b84dbe1
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,ENG,1bebde9d
2,22,5,402.6,0,0,0,1.2,1.2,0.8,0.8,19,ENG,1c7012b8
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,ENG,1cb49278
3,22,7,259.6,0,0,0,2.4,2.4,0.6,0.6,19,ENG,1d6ac165
0,9,2,257.4,1,0,0,0.3,0.3,-0.3,-0.3,19,ENG,1d8c99b0
0,3,1,81.6,1,0,0,0.1,0.1,-0.1,-0.1,19,ENG,1e0b6a73
5,43,21,649.3,0,0,0,5.7,5.7,-0.7,-0.7,19,ENG,1ecb65be
1,14,4,208.6,0,0,0,1.3,1.3,-0.3,-0.3,19,ENG,1f9a3a04
1,7,1,151.2,0,0,0,0.5,0.5,0.5,0.5,19,ENG,20b104bc
0,2,0,24.2,0,0,0,0.1,0.1,-0.1,-0.1,19,ENG,21166ff4
1,8,3,176.8,4,0,0,0.5,0.5,0.5,0.5,19,ENG,21512407
17,98,42,1666.0,5,4,4,14.4,11.3,2.6,1.7,19,ENG,21a66f6a
1,5,3,82.0,0,0,0,0.5,0.5,0.5,0.5,19,ENG,24396398
1,24,7,386.4,0,0,0,2.9,2.9,-1.9,-1.9,19,ENG,2513a588
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,ENG,2628fd2b
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,ENG,2642bf6c
1,5,2,99.5,0,0,0,0.4,0.4,0.6,0.6,19,ENG,26679cdf
12,63,28,926.1,0,2,2,13.8,12.2,-1.8,-2.2,19,ENG,2691c772
0,2,1,27.8,0,0,0,0.4,0.4,-0.4,-0.4,19,ENG,2696b6a9
1,11,4,220.0,3,0,0,1.1,1.1,-0.1,-0.1,19,ENG,26f6dca8
2,20,4,282.0,2,0,0,1.8,1.8,0.2,0.2,19,ENG,282f75f3
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,ENG,2876eaa3
0,1,0,23.2,0,0,0,0.0,0.0,0.0,0.0,19,ENG,28b40c9c
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,ENG,28d596a0
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,ENG,2928dca2
3,19,6,362.9,3,0,0,1.6,1.6,1.4,1.4,19,ENG,29733c72
5,27,10,450.9,0,0,0,4.0,4.0,1.0,1.0,19,ENG,2973d8ff
0,15,3,370.5,0,0,0,0.9,0.9,-0.9,-0.9,19,ENG,2acd49b9
0,4,0,101.2,0,0,0,0.1,0.1,-0.1,-0.1,19,ENG,2afc7272
10,56,24,946.4,5,0,0,6.7,6.7,3.3,3.3,19,ENG,2b114be3
1,25,5,555.0,0,0,0,1.1,1.1,-0.1,-0.1,19,ENG,2b471f99
10,45,19,783.0,0,0,0,6.3,6.3,3.7,3.7,19,ENG,2b622f01
3,7,3,80.5,0,0,0,0.5,0.5,2.5,2.5,19,ENG,2b91cf8e
1,17,9,287.3,1,0,0,1.5,1.5,-0.5,-0.5,19,ENG,2c0f8e9e
12,46,13,1380.0,16,10,11,10.9,2.2,1.1,-0.2,19,ENG,2ce2508a
0,16,5,296.0,0,0,0,0.7,0.7,-0.7,-0.7,19,ENG,2e4f5f03
0,23,4,542.8,0,0,0,0.9,0.9,-0.9,-0.9,19,ENG,2f4c5a52
1,9,2,198.0,0,0,0,1.0,1.0,0.0,0.0,19,ENG,2f7acede
