sca,sca_pass_live,sca_pass_dead,sca_take_on,sca_shot,sca_fouled,sca_def,gca,gca_pass_live,gca_pass_dead,gca_take_on,gca_shot,gca_fouled,gca_def,season,comp,id
59,51,2,1,2,3,0,10,8,1,0,0,1,0,18,ENG,a65ce836
40,21,15,0,3,0,1,4,3,1,0,0,0,0,18,ENG,a67a09fb
2,2,0,0,0,0,0,1,1,0,0,0,0,0,18,ENG,a6951bf8
2,1,1,0,0,0,0,0,0,0,0,0,0,0,18,ENG,a6de6361
21,14,2,1,2,1,1,1,1,0,0,0,0,0,18,ENG,a6e316c1
19,17,0,0,1,1,0,0,0,0,0,0,0,0,18,ENG,a9142dc3
4,3,0,1,0,0,0,1,1,0,0,0,0,0,18,ENG,aa51343f
32,22,0,3,3,3,1,6,2,0,2,1,1,0,18,ENG,aa5859cb
23,20,1,1,0,1,0,0,0,0,0,0,0,0,18,ENG,aa8e289e
68,43,0,5,12,8,0,13,8,0,1,1,3,0,18,ENG,ab070c55
79,59,8,9,0,2,1,6,6,0,0,0,0,0,18,ENG,ab651565
5,4,0,0,1,0,0,1,1,0,0,0,0,0,18,ENG,ab7263c1
41,27,6,2,1,4,1,3,2,0,0,0,1,0,18,ENG,abe66106
38,24,1,6,1,6,0,5,1,0,2,1,1,0,18,ENG,ac05f970
1,1,0,0,0,0,0,1,1,0,0,0,0,0,18,ENG,ac7d7378
40,37,0,0,2,1,0,4,4,0,0,0,0,0,18,ENG,ac861941
22,19,0,1,2,0,0,1,1,0,0,0,0,0,18,ENG,ad1ffcfd
84,37,34,2,3,5,3,6,3,1,0,1,1,0,18,ENG,ad7b19ef
55,48,4,1,1,1,0,2,2,0,0,0,0,0,18,ENG,ae0a7ddf
36,23,0,6,3,3,1,9,3,0,3,1,1,1,18,ENG,af721f98
17,7,2,3,1,4,0,1,1,0,0,0,0,0,18,ENG,aff418dc
1,0,0,0,0,0,1,0,0,0,0,0,0,0,18,ENG,b070482d
54,30,4,11,3,5,1,8,5,0,3,0,0,0,18,ENG,b0c71810
22,14,0,3,3,2,0,3,1,0,1,0,1,0,18,ENG,b1313ec4
46,35,9,1,0,1,0,4,2,1,1,0,0,0,18,ENG,b18095b6
2,1,1,0,0,0,0,0,0,0,0,0,0,0,18,ENG,b1b25949
24,21,0,0,2,1,0,2,2,0,0,0,0,0,18,ENG,b217ef29
3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,b27b49b4
138,80,20,16,7,10,5,11,8,1,0,0,2,0,18,ENG,b28bbd58
139,79,0,35,6,17,2,14,9,0,3,0,2,0,18,ENG,b2bc3b1f
72,51,0,8,7,6,0,7,6,0,1,0,0,0,18,ENG,b318a643
142,95,1,21,9,16,0,27,19,0,2,0,6,0,18,ENG,b400bde0
17,11,0,2,3,1,0,1,0,0,0,1,0,0,18,ENG,b581987a
11,6,0,1,2,2,0,1,0,0,0,0,1,0,18,ENG,b63f4077
61,41,1,4,11,2,2,14,6,1,2,3,2,0,18,ENG,b66315ae
7,7,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,b6964eb6
39,26,0,5,2,0,6,0,0,0,0,0,0,0,18,ENG,b7d082af
79,51,15,9,1,3,0,11,10,1,0,0,0,0,18,ENG,b827d5b3
3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,b92dd711
42,35,1,0,1,2,3,3,3,0,0,0,0,0,18,ENG,b98570d1
95,86,0,4,3,0,2,8,7,0,0,1,0,0,18,ENG,b9fbae28
26,24,0,0,0,1,1,2,2,0,0,0,0,0,18,ENG,ba1e04b3
48,40,2,0,3,1,2,3,2,0,0,1,0,0,18,ENG,ba23a904
48,36,6,4,0,2,0,4,3,0,0,0,1,0,18,ENG,bb5fbd2b
3,2,0,1,0,0,0,0,0,0,0,0,0,0,18,ENG,bcf30f17
7,5,1,1,0,0,0,1,1,0,0,0,0,0,18,ENG,bd1d1cbb
11,7,2,0,1,0,1,0,0,0,0,0,0,0,18,ENG,bd8a7d05
6,5,0,0,0,1,0,1,1,0,0,0,0,0,18,ENG,bda6ffd4
63,44,9,4,2,3,1,8,6,0,0,1,1,0,18,ENG,be927d03
12,9,0,1,0,2,0,0,0,0,0,0,0,0,18,ENG,bf54c8cc
7,6,0,0,0,1,0,3,2,0,0,0,1,0,18,ENG,c0e27d1a
14,13,0,1,0,0,0,3,3,0,0,0,0,0,18,ENG,c204f844
28,24,0,0,3,1,0,3,1,0,0,2,0,0,18,ENG,c24dba2a
1,0,1,0,0,0,0,1,0,1,0,0,0,0,18,ENG,c3e39f12
1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,ENG,c5942695
47,32,3,2,5,5,0,7,6,0,0,0,1,0,18,ENG,c596fcb0
15,13,0,0,1,1,0,0,0,0,0,0,0,0,18,ENG,c5b7c315
4,3,0,1,0,0,0,0,0,0,0,0,0,0,18,ENG,c5bdb6e3
6,4,0,2,0,0,0,1,0,0,1,0,0,0,18,ENG,c5f13182
7,6,0,0,0,0,1,0,0,0,0,0,0,0,18,ENG,c61f1719
20,9,6,0,1,2,2,2,1,1,0,0,0,0,18,ENG,c6896eab
105,79,0,13,6,6,1,14,10,0,3,1,0,0,18,ENG,c691bfe2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,c7aee75b
32,22,0,5,3,2,0,5,4,0,0,0,1,0,18,ENG,c92e1a31
28,22,0,2,2,0,2,2,2,0,0,0,0,0,18,ENG,c951a6df
67,47,0,12,6,2,0,9,3,0,3,2,1,0,18,ENG,ca2bc3df
3,2,0,0,0,1,0,0,0,0,0,0,0,0,18,ENG,ca9178af
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,caa1a7f0
14,10,0,0,3,1,0,2,1,0,0,0,1,0,18,ENG,caffaf5a
4,3,1,0,0,0,0,1,1,0,0,0,0,0,18,ENG,cb4f24c6
13,10,1,1,0,1,0,0,0,0,0,0,0,0,18,ENG,cc2d7ad5
10,6,4,0,0,0,0,0,0,0,0,0,0,0,18,ENG,cc70a1d5
42,29,7,2,2,0,2,3,2,0,1,0,0,0,18,ENG,cd1acf9d
3,2,1,0,0,0,0,0,0,0,0,0,0,0,18,ENG,cde3309f
22,17,0,2,2,0,1,2,2,0,0,0,0,0,18,ENG,ce4246f5
42,27,0,3,4,8,0,5,4,0,0,0,1,0,18,ENG,ce5143da
2,1,1,0,0,0,0,1,0,1,0,0,0,0,18,ENG,ce9c203e
133,104,1,5,6,14,3,19,14,0,0,3,2,0,18,ENG,cea4ee8f
53,47,0,1,4,1,0,2,1,0,0,1,0,0,18,ENG,cee31595
46,38,6,1,0,1,0,2,1,0,0,0,1,0,18,ENG,cf15bbb1
20,17,3,0,0,0,0,0,0,0,0,0,0,0,18,ENG,cfd5e123
23,18,2,3,0,0,0,0,0,0,0,0,0,0,18,ENG,cfe6238d
16,12,0,1,1,2,0,0,0,0,0,0,0,0,18,ENG,d0042ab9
24,18,0,3,1,2,0,4,4,0,0,0,0,0,18,ENG,d07e3b41
47,41,1,0,2,1,2,4,3,0,0,1,0,0,18,ENG,d080ed5e
12,5,7,0,0,0,0,0,0,0,0,0,0,0,18,ENG,d0b3ceb9
46,34,4,3,0,5,0,4,4,0,0,0,0,0,18,ENG,d2424d1b
13,13,0,0,0,0,0,1,1,0,0,0,0,0,18,ENG,d2bff301
6,4,0,1,0,0,1,0,0,0,0,0,0,0,18,ENG,d328a254
13,11,0,2,0,0,0,1,1,0,0,0,0,0,18,ENG,d368feb8
3,2,1,0,0,0,0,0,0,0,0,0,0,0,18,ENG,d436eb94
29,23,1,1,3,1,0,2,2,0,0,0,0,0,18,ENG,d4cb83cc
71,52,12,1,2,4,0,5,3,1,0,0,1,0,18,ENG,d56543a0
4,1,3,0,0,0,0,0,0,0,0,0,0,0,18,ENG,d596e193
30,21,0,4,4,1,0,8,5,0,1,1,1,0,18,ENG,d5dd5f1f
18,14,2,0,0,0,2,1,1,0,0,0,0,0,18,ENG,d6f88a1d
4,3,0,0,1,0,0,0,0,0,0,0,0,0,18,ENG,d7492450
17,14,0,0,0,3,0,1,0,0,0,0,1,0,18,ENG,d790907f
5,5,0,0,0,0,0,1,1,0,0,0,0,0,18,ENG,d79a8c87
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,d822a850
49,34,1,7,3,3,1,6,6,0,0,0,0,0,18,ENG,d8931174
7,6,0,0,0,1,0,0,0,0,0,0,0,0,18,ENG,d93c2511
12,8,0,2,1,1,0,2,2,0,0,0,0,0,18,ENG,d9cfca3d
83,38,1,15,12,12,5,4,1,0,1,2,0,0,18,ENG,da052c14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,da2b8db3
12,12,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,da7b447d
9,6,1,1,0,0,1,1,1,0,0,0,0,0,18,ENG,dc6f5bdd
86,62,9,5,5,4,1,10,7,2,1,0,0,0,18,ENG,dd0daf32
28,18,1,4,3,2,0,3,2,0,0,1,0,0,18,ENG,de112b84
13,12,0,0,0,1,0,0,0,0,0,0,0,0,18,ENG,def899bd
7,4,2,0,1,0,0,0,0,0,0,0,0,0,18,ENG,df540668
22,19,0,0,1,1,1,0,0,0,0,0,0,0,18,ENG,e06683ca
16,13,0,1,1,1,0,1,1,0,0,0,0,0,18,ENG,e0900238
6,5,0,1,0,0,0,0,0,0,0,0,0,0,18,ENG,e0991c04
2,1,0,0,0,0,1,1,1,0,0,0,0,0,18,ENG,e0bc6fdc
141,123,6,2,3,7,0,20,19,0,0,1,0,0,18,ENG,e2716bd0
161,103,12,27,9,9,1,33,16,1,14,1,1,0,18,ENG,e342ad68
18,14,0,4,0,0,0,0,0,0,0,0,0,0,18,ENG,e3a5814e
215,152,43,8,6,5,1,34,30,2,1,1,0,0,18,ENG,e46012d4
2,0,2,0,0,0,0,0,0,0,0,0,0,0,18,ENG,e514ab62
47,36,0,1,6,4,0,6,5,0,0,1,0,0,18,ENG,e58a03c6
38,30,1,3,2,2,0,4,3,0,1,0,0,0,18,ENG,e5d01ecf
113,85,19,3,3,1,2,18,11,5,0,1,0,1,18,ENG,e61b8aee
49,35,0,7,2,5,0,7,4,0,0,0,3,0,18,ENG,e726e11e
12,7,3,2,0,0,0,0,0,0,0,0,0,0,18,ENG,e76cb9cc
22,18,0,1,2,1,0,1,1,0,0,0,0,0,18,ENG,e77dc3b2
7,4,0,0,3,0,0,1,0,0,0,1,0,0,18,ENG,e7ca0439
48,41,2,1,2,1,1,4,3,0,0,0,0,1,18,ENG,e860c42f
34,28,4,0,0,0,2,2,2,0,0,0,0,0,18,ENG,e9208654
14,8,0,3,2,0,1,1,1,0,0,0,0,0,18,ENG,e92cd3f7
73,48,0,12,3,8,2,8,5,0,1,1,1,0,18,ENG,e97fd090
20,17,0,3,0,0,0,5,5,0,0,0,0,0,18,ENG,eaeca114
56,47,0,4,4,0,1,5,5,0,0,0,0,0,18,ENG,eb58eef0
68,61,1,4,1,1,0,5,5,0,0,0,0,0,18,ENG,eb7822d7
10,7,0,1,2,0,0,1,1,0,0,0,0,0,18,ENG,ebd0a048
76,41,28,3,3,0,1,10,4,5,0,1,0,0,18,ENG,ec7e6ad1
12,9,0,0,1,1,1,1,1,0,0,0,0,0,18,ENG,ec9a28ce
7,4,0,2,0,1,0,3,2,0,1,0,0,0,18,ENG,ed1e53f3
10,9,0,0,0,1,0,0,0,0,0,0,0,0,18,ENG,eed56f6c
63,53,0,4,3,3,0,13,10,0,1,0,2,0,18,ENG,ef619b0b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,efe6f6ac
34,18,10,3,0,3,0,2,1,0,0,0,1,0,18,ENG,f0021247
65,46,13,0,4,0,2,8,5,1,0,2,0,0,18,ENG,f07be45a
23,19,1,1,1,0,1,1,1,0,0,0,0,0,18,ENG,f15a50e8
28,19,0,0,6,2,1,4,1,0,0,2,0,1,18,ENG,f1e8372d
14,13,0,0,1,0,0,1,1,0,0,0,0,0,18,ENG,f25b010f
43,32,0,2,3,5,1,4,2,0,0,0,2,0,18,ENG,f2f29dda
1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,f3709655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,f42456eb
81,64,5,2,6,3,1,7,7,0,0,0,0,0,18,ENG,f4290206
3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,f520049f
42,19,0,11,5,5,2,2,1,0,0,1,0,0,18,ENG,f586779e
6,5,1,0,0,0,0,1,1,0,0,0,0,0,18,ENG,f5deef4c
4,3,0,0,0,0,1,0,0,0,0,0,0,0,18,ENG,f5e6d08d
16,15,0,1,0,0,0,0,0,0,0,0,0,0,18,ENG,f5efb153
10,7,0,1,1,1,0,3,2,0,0,0,1,0,18,ENG,f631c17f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,f6d7d690
117,53,42,9,7,6,0,9,5,2,0,2,0,0,18,ENG,f72293fc
2,1,1,0,0,0,0,1,0,1,0,0,0,0,18,ENG,f76e6b4e
20,16,0,3,1,0,0,0,0,0,0,0,0,0,18,ENG,f7d50789
50,42,0,2,2,2,2,2,2,0,0,0,0,0,18,ENG,f7ee69fb
85,76,2,1,2,3,1,8,7,0,0,1,0,0,18,ENG,f874dd44
22,18,2,0,2,0,0,3,2,0,0,1,0,0,18,ENG,f8fcd2a5
93,53,0,13,11,14,2,12,4,0,2,3,3,0,18,ENG,fa031b34
7,6,1,0,0,0,0,0,0,0,0,0,0,0,18,ENG,faf55ce4
21,14,0,3,0,4,0,2,0,0,2,0,0,0,18,ENG,fb2dec57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,fc166e49
18,11,3,2,1,1,0,0,0,0,0,0,0,0,18,ENG,fd3f57ce
64,48,0,6,5,3,2,7,6,0,1,0,0,0,18,ENG,fdd85f94
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG,fe012aca
56,45,5,0,1,4,1,1,1,0,0,0,0,0,18,ENG,ff527768
38,22,6,3,3,4,0,3,1,0,1,0,1,0,18,ENG,ff9fcd4d
17,12,1,3,0,1,0,4,3,0,1,0,0,0,18,ENG,ffec9769
66,52,0,5,7,2,0,8,7,0,0,1,0,0,19,ENG,00459419
2,0,0,1,1,0,0,0,0,0,0,0,0,0,19,ENG,00963611
53,36,11,0,1,4,1,6,4,2,0,0,0,0,19,ENG,01226327
83,72,2,4,5,0,0,9,5,1,1,2,0,0,19,ENG,02b29014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,03e48abb
49,41,2,3,1,1,1,3,3,0,0,0,0,0,19,ENG,0420d84f
14,11,2,0,1,0,0,3,3,0,0,0,0,0,19,ENG,0442183b
3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,059948df
2,1,0,0,1,0,0,1,0,0,0,1,0,0,19,ENG,074d8166
61,43,0,9,4,3,2,7,2,0,1,0,3,1,19,ENG,07802f7f
4,2,2,0,0,0,0,0,0,0,0,0,0,0,19,ENG,07ace8c3
21,10,4,2,1,2,2,2,0,1,0,1,0,0,19,ENG,08452314
14,13,1,0,0,0,0,0,0,0,0,0,0,0,19,ENG,08aa17d0
16,16,0,0,0,0,0,2,2,0,0,0,0,0,19,ENG,099e666f
34,26,4,0,4,0,0,4,3,0,0,1,0,0,19,ENG,09fec029
26,19,4,0,2,0,1,0,0,0,0,0,0,0,19,ENG,0bad4516
9,8,0,1,0,0,0,2,2,0,0,0,0,0,19,ENG,0d267745
8,6,0,0,2,0,0,3,3,0,0,0,0,0,19,ENG,0d4ceb32
3,1,2,0,0,0,0,0,0,0,0,0,0,0,19,ENG,0d85a4e8
24,20,1,0,0,1,2,1,1,0,0,0,0,0,19,ENG,0db5d2c8
37,25,0,3,5,4,0,7,4,0,1,2,0,0,19,ENG,0f7533cd
72,61,0,1,2,4,4,10,8,0,0,0,1,1,19,ENG,101da2b5
104,64,34,2,3,1,0,7,4,2,1,0,0,0,19,ENG,10efd0e1
14,14,0,0,0,0,0,2,2,0,0,0,0,0,19,ENG,111c3236
40,37,0,1,2,0,0,6,6,0,0,0,0,0,19,ENG,119b9a8e
7,6,0,1,0,0,0,1,1,0,0,0,0,0,19,ENG,11b9265b
29,23,0,2,1,3,0,1,1,0,0,0,0,0,19,ENG,129af0db
61,23,35,2,0,0,1,9,3,3,2,0,0,1,19,ENG,12aa7661
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,12c50af5
21,19,0,0,0,2,0,2,0,0,0,0,2,0,19,ENG,1598599e
2,1,0,0,1,0,0,0,0,0,0,0,0,0,19,ENG,15d561fa
27,20,0,0,6,1,0,3,2,0,0,1,0,0,19,ENG,15ea812b
15,13,0,1,1,0,0,2,1,0,1,0,0,0,19,ENG,15f3ec41
84,68,13,2,1,0,0,9,8,0,0,1,0,0,19,ENG,16380240
14,12,0,1,0,1,0,3,2,0,1,0,0,0,19,ENG,165bed61
30,28,0,0,1,0,1,4,3,0,0,1,0,0,19,ENG,16ceb862
28,20,2,1,1,4,0,1,1,0,0,0,0,0,19,ENG,17370b95
22,15,0,4,3,0,0,2,2,0,0,0,0,0,19,ENG,1770bd68
89,53,1,12,10,13,0,11,5,0,1,3,2,0,19,ENG,178ae8f8
19,12,0,2,2,3,0,3,1,0,0,0,2,0,19,ENG,189cee7b
32,26,0,0,5,0,1,3,1,0,0,2,0,0,19,ENG,18b896d6
2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,18b999f4
14,11,0,1,1,1,0,0,0,0,0,0,0,0,19,ENG,1900032e
8,6,1,0,0,1,0,0,0,0,0,0,0,0,19,ENG,1931bde9
46,34,0,7,3,2,0,2,1,0,1,0,0,0,19,ENG,1961b2aa
3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,19b8b0b9
33,27,0,0,5,1,0,4,3,0,0,0,1,0,19,ENG,19ba6c6d
6,5,0,0,0,1,0,2,1,0,0,0,1,0,19,ENG,1a2935f6
11,10,1,0,0,0,0,0,0,0,0,0,0,0,19,ENG,1a4ef233
20,16,2,1,0,1,0,0,0,0,0,0,0,0,19,ENG,1ae30132
14,13,0,0,0,1,0,2,2,0,0,0,0,0,19,ENG,1b7ec703
111,63,40,2,4,0,2,9,6,2,0,1,0,0,19,ENG,1b84dbe1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,1bebde9d
35,30,0,1,2,0,2,4,4,0,0,0,0,0,19,ENG,1c7012b8
3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,1cb49278
14,12,0,0,2,0,0,0,0,0,0,0,0,0,19,ENG,1d6ac165
39,22,14,0,1,2,0,3,2,0,0,1,0,0,19,ENG,1d8c99b0
26,24,1,1,0,0,0,4,3,0,1,0,0,0,19,ENG,1e0b6a73
57,38,1,1,7,10,0,6,4,1,0,1,0,0,19,ENG,1ecb65be
24,18,1,0,2,1,2,2,2,0,0,0,0,0,19,ENG,1f9a3a04
44,30,5,2,0,7,0,4,3,1,0,0,0,0,19,ENG,20b104bc
1,0,0,0,1,0,0,0,0,0,0,0,0,0,19,ENG,21166ff4
92,61,23,1,4,2,1,14,9,3,0,2,0,0,19,ENG,21512407
86,58,1,12,8,7,0,14,9,0,1,2,2,0,19,ENG,21a66f6a
12,9,0,1,1,1,0,0,0,0,0,0,0,0,19,ENG,24396398
52,42,0,4,4,2,0,6,5,0,0,1,0,0,19,ENG,2513a588
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,2628fd2b
11,7,4,0,0,0,0,0,0,0,0,0,0,0,19,ENG,2642bf6c
9,7,0,0,1,0,1,2,2,0,0,0,0,0,19,ENG,26679cdf
51,30,0,0,9,11,1,6,2,0,0,3,1,0,19,ENG,2691c772
2,1,0,0,0,1,0,0,0,0,0,0,0,0,19,ENG,2696b6a9
18,11,0,2,3,2,0,3,1,0,0,1,1,0,19,ENG,26f6dca8
21,20,0,0,0,1,0,2,2,0,0,0,0,0,19,ENG,282f75f3
1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,2876eaa3
11,8,1,0,1,1,0,0,0,0,0,0,0,0,19,ENG,28b40c9c
1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,28d596a0
20,19,0,0,0,0,1,2,2,0,0,0,0,0,19,ENG,2928dca2
66,51,7,2,2,4,0,7,5,0,0,0,2,0,19,ENG,29733c72
21,10,0,4,6,1,0,3,1,0,0,2,0,0,19,ENG,2973d8ff
50,43,0,1,1,3,2,7,7,0,0,0,0,0,19,ENG,2acd49b9
16,14,0,0,1,1,0,3,3,0,0,0,0,0,19,ENG,2afc7272
87,53,9,14,6,4,1,15,13,0,2,0,0,0,19,ENG,2b114be3
48,38,0,5,2,3,0,4,1,0,0,2,1,0,19,ENG,2b471f99
72,51,1,7,3,8,2,7,4,0,1,2,0,0,19,ENG,2b622f01
6,4,0,0,1,1,0,0,0,0,0,0,0,0,19,ENG,2b91cf8e
45,33,0,5,2,5,0,6,4,0,0,2,0,0,19,ENG,2c0f8e9e
115,62,39,0,6,3,5,7,5,2,0,0,0,0,19,ENG,2ce2508a
94,87,1,3,1,2,0,18,17,0,1,0,0,0,19,ENG,2e4f5f03
37,32,1,1,2,1,0,6,5,0,0,1,0,0,19,ENG,2f4c5a52
29,27,1,0,1,0,0,3,3,0,0,0,0,0,19,ENG,2f7acede
85,44,29,5,4,2,1,7,6,1,0,0,0,0,19,ENG,2f90f6b8
20,12,0,1,0,7,0,1,1,0,0,0,0,0,19,ENG,2ff964a0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,31dce0c8
2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,3201b03d
24,21,0,0,2,1,0,3,3,0,0,0,0,0,19,ENG,321a71a7
1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,3233eefd
18,14,3,1,0,0,0,3,2,0,1,0,0,0,19,ENG,32f60ed8
26,22,0,1,1,2,0,3,1,0,1,0,1,0,19,ENG,3312f911
8,8,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,33508c78
56,31,9,4,4,7,1,2,2,0,0,0,0,0,19,ENG,33af5b9e
4,2,2,0,0,0,0,0,0,0,0,0,0,0,19,ENG,34ccf6fa
72,32,30,0,2,3,5,3,2,0,0,0,0,1,19,ENG,3515d404
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,356a9a62
12,7,0,0,5,0,0,1,0,0,0,1,0,0,19,ENG,3626f7d9
2,0,2,0,0,0,0,0,0,0,0,0,0,0,19,ENG,36c2ca73
51,32,10,4,3,0,2,1,1,0,0,0,0,0,19,ENG,3727dd3c
61,28,26,1,4,1,1,2,0,2,0,0,0,0,19,ENG,3730fcbc
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,381d7d54
3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,3831b9fe
3,2,0,1,0,0,0,0,0,0,0,0,0,0,19,ENG,38c7feef
90,60,0,9,14,7,0,9,4,0,1,2,2,0,19,ENG,3925dbd6
49,42,1,4,0,1,1,10,9,0,0,0,1,0,19,ENG,3935e52e
87,64,3,16,1,1,2,17,7,2,8,0,0,0,19,ENG,39583cfd
55,43,0,3,4,2,3,9,7,0,0,1,0,1,19,ENG,3a24769f
5,4,1,0,0,0,0,1,1,0,0,0,0,0,19,ENG,3a949a25
5,2,3,0,0,0,0,1,0,1,0,0,0,0,19,ENG,3bb7b8b4
1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,3be1a627
81,68,1,7,2,1,2,8,6,0,2,0,0,0,19,ENG,3ca7254a
29,18,6,1,2,1,1,2,1,0,0,1,0,0,19,ENG,3e5e4e63
50,36,0,9,5,0,0,4,2,0,1,1,0,0,19,ENG,3ea50f67
138,113,7,9,6,2,1,13,12,0,0,0,1,0,19,ENG,3eb22ec9
12,10,0,0,2,0,0,1,1,0,0,0,0,0,19,ENG,3f2d59fe
26,21,3,0,2,0,0,1,1,0,0,0,0,0,19,ENG,3fe6bd8c
21,18,0,1,1,1,0,1,0,0,0,0,1,0,19,ENG,4047c976
18,13,2,0,3,0,0,2,2,0,0,0,0,0,19,ENG,4115ce4e
2,1,0,0,1,0,0,0,0,0,0,0,0,0,19,ENG,41cc19c2
9,7,0,0,0,1,1,0,0,0,0,0,0,0,19,ENG,41fb0f4e
6,6,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,422862ea
83,61,0,10,3,9,0,12,9,0,0,0,3,0,19,ENG,43458538
39,33,1,1,1,2,1,6,6,0,0,0,0,0,19,ENG,436a9dd0
11,7,0,1,2,1,0,1,1,0,0,0,0,0,19,ENG,43a166b4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,44361ade
55,35,1,8,6,4,1,6,4,0,1,0,1,0,19,ENG,4468ec10
37,26,4,0,3,1,3,3,2,0,0,0,0,1,19,ENG,44781702
67,59,1,1,6,0,0,9,9,0,0,0,0,0,19,ENG,44bfb6c5
12,9,2,0,1,0,0,1,0,0,0,1,0,0,19,ENG,450ab6fc
3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,4535e4bb
59,41,1,4,7,6,0,9,4,0,1,1,3,0,19,ENG,45963054
27,23,0,4,0,0,0,2,2,0,0,0,0,0,19,ENG,45da6694
73,70,0,0,0,1,2,5,5,0,0,0,0,0,19,ENG,45db685d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,46b5375e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,4701e130
9,8,0,0,1,0,0,0,0,0,0,0,0,0,19,ENG,47a34c4f
85,50,26,2,7,0,0,3,2,1,0,0,0,0,19,ENG,47b7e3af
6,4,2,0,0,0,0,0,0,0,0,0,0,0,19,ENG,4806ec67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,4830e0af
83,58,17,1,3,4,0,12,10,1,0,1,0,0,19,ENG,495945ef
31,25,0,0,6,0,0,3,2,0,0,1,0,0,19,ENG,4b511457
1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,4b6bcb0d
116,90,0,9,10,3,4,17,12,0,3,1,1,0,19,ENG,4c370d81
91,60,1,11,10,7,2,19,14,0,2,2,1,0,19,ENG,4d034881
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ENG,4e015693
48,33,1,1,9,4,0,7,5,0,0,2,0,0,19,ENG,4e9a0555
35,24,6,0,3,1,1,3,1,2,0,0,0,0,19,ENG,4f974391
7,6,1,0,0,0,0,0,0,0,0,0,0,0,19,ENG,50b51fac
15,15,0,0,0,0,0,2,2,0,0,0,0,0,19,ENG,51b41c5c
30,27,2,1,0,0,0,5,5,0,0,0,0,0,19,ENG,51cf8561
5,2,0,0,3,0,0,1,0,0,0,1,0,0,19,ENG,52105203
49,31,7,2,1,7,1,9,5,2,0,0,2,0,19,ENG,52611641
24,20,2,1,1,0,0,6,5,1,0,0,0,0,19,ENG,5271c8f1
15,10,1,2,1,1,0,2,2,0,0,0,0,0,19,ENG,531a4aa8
11,10,0,0,0,1,0,0,0,0,0,0,0,0,19,ENG,5343eb4e
2,1,1,0,0,0,0,0,0,0,0,0,0,0,19,ENG,53af52f3
67,60,2,1,1,2,1,10,9,0,0,0,1,0,19,ENG,53cad200
18,10,1,1,5,1,0,2,2,0,0,0,0,0,19,ENG,5534217d
39,36,0,0,2,1,0,6,6,0,0,0,0,0,19,ENG,56f7a928
35,31,1,1,0,0,2,1,1,0,0,0,0,0,19,ENG,57df7a11
8,5,0,3,0,0,0,0,0,0,0,0,0,0,19,ENG,58eee997
35,22,0,4,5,4,0,5,2,0,0,2,1,0,19,ENG,59e6e5bf
2,2,0,0,0,0,0,1,1,0,0,0,0,0,19,ENG,5a4280b1
