att_tackle,cmp_tackle,att_tackle_def,att_tackle_mid,att_tackle_att,cmp_drib_tackle,att_drib_tackle,uns_drib_tackle,block,block_shot,block_pass,intercept,tackle_plus_intercept,clearance,error,season,comp,id
1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,22,CL,f090a37a
5,2,4,1,0,3,5,2,3,1,2,6,11,27,0,22,CL,f0da930c
3,2,2,1,0,1,4,3,2,0,2,1,4,0,0,22,CL,f1b55719
16,7,9,5,2,8,16,8,12,2,10,4,20,17,1,22,CL,f20e4cc9
15,8,4,9,2,6,18,12,12,0,12,3,18,7,0,22,CL,f25c8e3a
7,5,3,3,1,5,5,0,3,0,3,6,13,6,0,22,CL,f315ca93
5,0,2,2,1,1,14,13,10,1,9,5,10,5,0,22,CL,f3600c02
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,22,CL,f38cc3b3
2,1,0,1,1,2,2,0,0,0,0,0,2,1,0,22,CL,f3945e07
10,6,6,2,2,6,13,7,8,0,8,8,18,5,0,22,CL,f4290206
8,3,4,4,0,3,6,3,0,0,0,3,11,2,0,22,CL,f449640d
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22,CL,f4797849
4,3,2,2,0,3,3,0,2,0,2,2,6,0,0,22,CL,f49c4ae9
0,0,0,0,0,0,4,4,2,0,2,2,2,6,0,22,CL,f4b52308
1,1,0,1,0,1,5,4,1,0,1,1,2,0,0,22,CL,f4c69aa6
7,3,5,2,0,2,5,3,3,0,3,3,10,11,0,22,CL,f512a009
1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,22,CL,f5c8b425
5,5,3,2,0,4,5,1,7,6,1,4,9,19,0,22,CL,f5deef4c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,CL,f5dfc256
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,22,CL,f620b04f
7,2,6,1,0,4,10,6,6,0,6,4,11,4,0,22,CL,f63cda26
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,CL,f6798fc3
7,5,6,1,0,3,10,7,7,6,1,10,17,17,0,22,CL,f6ac68c1
3,3,1,2,0,3,4,1,7,1,6,6,9,1,0,22,CL,f7036e1c
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,22,CL,f7b10c66
8,3,3,3,2,5,15,10,4,0,4,3,11,6,0,22,CL,f7e87032
5,3,1,3,1,2,3,1,2,0,2,0,5,0,0,22,CL,f833a830
9,5,7,2,0,6,12,6,8,4,4,5,14,8,0,22,CL,f8342731
11,8,1,7,3,7,12,5,9,1,8,1,12,2,0,22,CL,f86cd5df
5,4,2,2,1,3,6,3,4,2,2,2,7,5,0,22,CL,f93c876b
7,5,3,3,1,4,4,0,3,0,3,2,9,2,0,22,CL,f9acca3a
8,4,4,3,1,3,4,1,0,0,0,1,9,1,0,22,CL,f9b1b7bf
8,4,4,2,2,4,12,8,3,1,2,10,18,2,0,22,CL,f9c927de
8,6,3,4,1,2,11,9,6,2,4,6,14,7,0,22,CL,f9edc384
2,1,1,1,0,0,4,4,1,0,1,0,2,0,0,22,CL,fa265f6d
7,4,2,4,1,5,6,1,3,1,2,2,9,1,1,22,CL,fa274d97
3,1,1,2,0,3,7,4,4,2,2,1,4,1,0,22,CL,fa661778
9,4,6,2,1,6,14,8,7,6,1,11,20,14,0,22,CL,fb46125f
2,2,1,0,1,1,1,0,1,0,1,0,2,1,0,22,CL,fb5d47b3
19,11,13,6,0,8,20,12,9,1,8,15,34,7,0,22,CL,fb6530de
6,2,5,1,0,1,3,2,3,0,3,3,9,6,0,22,CL,fb938d24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,CL,fbd6378b
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22,CL,fc4e7637
6,2,5,1,0,1,3,2,6,3,3,5,11,9,0,22,CL,fc62f087
2,2,1,1,0,0,3,3,4,1,3,4,6,9,0,22,CL,fcb27134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,CL,fcb38f57
11,9,4,4,3,5,9,4,5,1,4,0,11,6,0,22,CL,fd51b456
9,5,9,0,0,4,8,4,4,2,2,3,12,0,0,22,CL,fe154b26
19,12,14,3,2,10,19,9,13,4,9,11,30,34,0,22,CL,fe29c96e
6,5,5,1,0,2,5,3,3,2,1,6,12,3,0,22,CL,fe641c1a
5,2,0,2,3,1,5,4,7,0,7,3,8,6,0,22,CL,fed7cb61
0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,22,CL,ff74841d
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22,CL,ffec9769
8,5,5,2,1,1,3,2,10,7,3,4,12,16,0,22,CL,ffed43e3
3,2,2,0,1,1,8,7,4,2,2,2,5,14,0,23,CL,0076ab7f
0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,23,CL,009a4f60
4,4,2,2,0,2,3,1,5,0,5,1,5,0,0,23,CL,00f518d8
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,23,CL,01b8a2b2
6,3,2,2,2,4,7,3,10,2,8,5,11,3,0,23,CL,01c3aff5
4,1,2,2,0,1,2,1,4,0,4,2,6,2,0,23,CL,01e5f06e
2,0,0,1,1,2,3,1,9,2,7,0,2,0,1,23,CL,01eb744d
2,1,1,1,0,1,1,0,3,0,3,2,4,3,0,23,CL,02c15616
3,0,2,1,0,2,3,1,3,1,2,1,4,0,0,23,CL,032f894e
0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,23,CL,03998238
0,0,0,0,0,0,1,1,1,0,1,0,0,4,0,23,CL,03df04ff
11,8,3,6,2,5,10,5,10,0,10,2,13,1,0,23,CL,042e8a49
7,4,2,3,2,1,4,3,5,2,3,10,17,10,0,23,CL,048a1cbc
7,2,4,3,0,4,9,5,2,0,2,1,8,1,0,23,CL,049a888d
3,2,0,0,3,2,4,2,1,0,1,2,5,3,0,23,CL,04e17fd5
2,2,0,2,0,0,0,0,1,1,0,1,3,0,1,23,CL,04e531b6
7,3,1,5,1,5,6,1,8,5,3,5,12,9,0,23,CL,05439de2
8,5,3,5,0,4,9,5,10,5,5,7,15,17,0,23,CL,05d548d8
6,2,2,3,1,2,3,1,2,0,2,2,8,0,0,23,CL,05e19d6a
5,4,3,1,1,2,2,0,7,3,4,3,8,13,0,23,CL,0670ee51
2,1,1,1,0,1,3,2,2,1,1,4,6,0,0,23,CL,06a1d642
9,5,3,6,0,7,11,4,11,6,5,11,20,25,0,23,CL,08511d65
3,1,3,0,0,2,3,1,7,6,1,7,10,22,0,23,CL,08990838
0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,23,CL,08f5afaa
0,0,0,0,0,0,1,1,2,1,1,2,2,3,0,23,CL,08fe932d
15,5,5,6,4,7,16,9,15,1,14,11,26,7,0,23,CL,0959c2a2
12,7,8,3,1,9,11,2,4,2,2,5,17,9,0,23,CL,0a084b35
5,3,4,1,0,4,4,0,4,1,3,1,6,3,0,23,CL,0a69de7b
11,7,6,5,0,3,9,6,7,5,2,11,22,38,0,23,CL,0a6dbbf7
5,2,3,2,0,5,9,4,2,1,1,3,8,4,0,23,CL,0a89e877
12,7,8,4,0,8,12,4,7,0,7,8,20,4,0,23,CL,0ab1f153
5,5,5,0,0,2,8,6,4,2,2,7,12,4,0,23,CL,0b5a292a
1,1,0,1,0,0,1,1,2,0,2,0,1,0,0,23,CL,0ba976e4
19,11,10,8,1,11,15,4,4,2,2,6,25,14,0,23,CL,0c7a48f8
4,2,0,3,1,4,6,2,1,0,1,1,5,0,0,23,CL,0ca476cc
15,11,14,1,0,7,13,6,14,5,9,10,25,29,0,23,CL,0d267745
10,6,7,3,0,4,6,2,6,4,2,4,14,24,0,23,CL,0d4fd3a0
3,2,2,1,0,0,0,0,2,0,2,5,8,6,0,23,CL,0d82903c
7,2,2,5,0,2,8,6,7,0,7,5,12,1,1,23,CL,0d9b2d31
17,13,5,11,1,8,13,5,7,3,4,4,21,7,0,23,CL,0db169ae
6,3,2,4,0,5,15,10,4,1,3,9,15,12,0,23,CL,0df2b165
6,3,2,3,1,0,1,1,6,0,6,0,6,2,0,23,CL,0e6bc38c
0,0,0,0,0,0,1,1,4,3,1,1,1,3,0,23,CL,0f41e2ee
4,1,2,1,1,2,2,0,0,0,0,2,6,5,0,23,CL,0fdcef0e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,10549b49
0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,23,CL,10745192
0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,23,CL,119b9a8e
8,4,7,1,0,5,5,0,10,7,3,14,22,54,1,23,CL,121101a4
14,8,10,4,0,6,13,7,10,1,9,7,21,10,0,23,CL,1265a93a
0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,23,CL,129af0db
8,5,4,3,1,7,9,2,2,0,2,0,8,1,0,23,CL,12dcbdcc
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,23,CL,12e7ac0a
12,7,7,5,0,8,13,5,1,0,1,4,16,9,0,23,CL,132a82f1
4,4,4,0,0,2,5,3,1,0,1,5,9,5,0,23,CL,1338e42b
1,1,0,0,1,0,2,2,0,0,0,2,3,1,0,23,CL,1339039e
7,5,3,4,0,5,6,1,7,2,5,1,8,9,0,23,CL,133faa84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,13d23b29
12,8,9,3,0,8,11,3,7,4,3,5,17,11,0,23,CL,141b0bd2
27,18,12,12,3,9,28,19,13,5,8,6,33,0,2,23,CL,1467af0d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,148af9a8
2,2,0,2,0,1,1,0,2,1,1,3,5,4,0,23,CL,14b8fcdf
8,4,3,5,0,4,15,11,6,0,6,12,20,7,0,23,CL,15413fa5
4,2,0,1,3,0,5,5,1,0,1,2,6,1,0,23,CL,15ab5a2b
17,9,9,6,2,11,19,8,9,3,6,9,26,7,0,23,CL,15b287da
0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,23,CL,15ea94de
2,1,1,0,1,2,4,2,0,0,0,3,5,1,0,23,CL,15f3ec41
0,0,0,0,0,0,4,4,1,0,1,0,0,2,0,23,CL,15fd5593
4,2,1,1,2,1,3,2,7,0,7,3,7,2,0,23,CL,162efffd
3,1,0,0,3,1,3,2,4,0,4,1,4,6,0,23,CL,163bbd4a
5,4,1,4,0,2,7,5,4,0,4,2,7,9,0,23,CL,16ceb862
10,6,9,1,0,4,7,3,6,3,3,5,15,16,1,23,CL,17370b95
3,2,2,1,0,1,2,1,2,0,2,0,3,1,0,23,CL,178ae8f8
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,23,CL,1840e36d
2,2,1,1,0,0,0,0,2,0,2,0,2,2,0,23,CL,184ad240
3,3,1,1,1,1,2,1,0,0,0,1,4,0,0,23,CL,1880614f
9,6,5,4,0,6,6,0,6,2,4,4,13,20,0,23,CL,18b896d6
2,2,2,0,0,2,4,2,3,1,2,2,4,7,0,23,CL,18dd3219
6,5,2,1,3,4,5,1,4,1,3,1,7,1,0,23,CL,1971591f
9,6,7,2,0,0,6,6,3,1,2,6,15,1,0,23,CL,19a967ab
7,6,2,3,2,2,4,2,4,1,3,5,12,1,0,23,CL,19cae58d
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23,CL,19cda00b
7,1,2,3,2,3,9,6,3,0,3,4,11,13,0,23,CL,1a799243
1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,23,CL,1a992676
10,4,9,1,0,6,9,3,13,4,9,9,19,35,0,23,CL,1adcf39e
8,4,4,3,1,3,9,6,6,0,6,14,22,5,0,23,CL,1b82f8df
4,3,1,3,0,1,3,2,5,1,4,3,7,2,0,23,CL,1bacc518
2,1,0,1,1,1,2,1,2,0,2,2,4,0,0,23,CL,1bf33a9a
4,1,2,1,1,1,1,0,2,2,0,3,7,4,0,23,CL,1cb49278
12,9,6,5,1,8,8,0,4,0,4,7,19,6,0,23,CL,1daec722
5,3,1,1,3,3,10,7,9,1,8,4,9,3,0,23,CL,1e1378e1
2,2,0,2,0,0,0,0,1,1,0,0,2,0,0,23,CL,1e4319ac
10,6,7,3,0,5,5,0,3,1,2,4,14,20,0,23,CL,1f3afdcb
1,0,0,1,0,1,2,1,2,0,2,2,3,0,0,23,CL,1f44ac21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,CL,1f994616
8,3,6,2,0,5,6,1,4,2,2,6,14,18,1,23,CL,1fbbfbde
9,5,5,2,2,7,10,3,12,7,5,8,17,26,0,23,CL,20030c06
2,2,1,1,0,1,1,0,2,0,2,2,4,7,0,23,CL,20730eae
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,CL,20b9f052
4,2,2,2,0,1,4,3,0,0,0,1,5,1,0,23,CL,213f0daf
7,4,6,1,0,2,5,3,5,1,4,7,14,2,0,23,CL,2146785a
1,1,1,0,0,0,0,0,1,1,0,0,1,2,0,23,CL,2180c761
1,0,0,1,0,0,3,3,2,1,1,2,3,6,0,23,CL,21a66f6a
16,9,12,4,0,9,12,3,8,3,5,11,27,22,0,23,CL,230a2fac
7,3,3,1,3,4,9,5,2,1,1,1,8,4,0,23,CL,23610943
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,CL,23a10591
13,9,8,4,1,6,9,3,6,1,5,10,23,20,0,23,CL,24051310
8,5,2,5,1,3,12,9,2,0,2,2,10,6,0,23,CL,24228180
6,3,1,3,2,4,8,4,8,1,7,0,6,5,0,23,CL,2475dcc6
17,8,12,5,0,6,8,2,7,7,0,3,20,29,1,23,CL,25146df0
9,3,6,1,2,3,6,3,4,1,3,0,9,2,0,23,CL,25b74470
11,6,5,3,3,3,5,2,4,2,2,5,16,4,0,23,CL,262e5a82
8,4,5,3,0,6,9,3,6,3,3,8,16,26,0,23,CL,2784f898
15,10,10,3,2,11,16,5,9,2,7,4,19,12,0,23,CL,27d0a506
17,13,8,8,1,6,16,10,10,0,10,1,18,2,0,23,CL,28b1f3ce
19,14,13,5,1,9,15,6,14,3,11,8,27,5,0,23,CL,28c6e925
0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,23,CL,28d596a0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,292a652a
9,5,5,4,0,4,12,8,5,4,1,16,25,16,0,23,CL,2946f9a1
0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,23,CL,29b7b767
6,2,5,1,0,3,3,0,7,5,2,7,13,17,1,23,CL,29c91632
7,2,1,6,0,3,7,4,3,1,2,6,13,1,0,23,CL,29fbdc88
4,2,2,2,0,2,5,3,6,3,3,4,8,2,1,23,CL,2a0c8ba4
2,1,0,2,0,0,1,1,3,0,3,0,2,2,0,23,CL,2a9f6b4d
21,11,6,10,5,9,18,9,10,2,8,4,25,2,0,23,CL,2b0852db
8,7,0,4,4,4,8,4,3,0,3,5,13,0,0,23,CL,2b114be3
3,2,1,1,1,1,1,0,2,0,2,0,3,0,0,23,CL,2b622f01
1,0,0,1,0,0,3,3,3,0,3,3,4,0,0,23,CL,2b65fe46
4,2,3,1,0,2,3,1,1,0,1,4,8,5,0,23,CL,2bed3eab
1,0,1,0,0,0,0,0,2,1,1,0,1,0,0,23,CL,2bef2bca
2,2,0,1,1,0,6,6,6,0,6,6,8,1,0,23,CL,2c0558b8
7,3,0,6,1,0,0,0,3,0,3,0,7,0,0,23,CL,2c0f8e9e
3,1,3,0,0,2,3,1,1,0,1,2,5,3,0,23,CL,2ccd89a3
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,CL,2d65a822
19,12,13,4,2,9,13,4,1,0,1,3,22,8,0,23,CL,2d970560
6,4,5,0,1,3,7,4,7,4,3,3,9,10,1,23,CL,2dce876a
2,0,1,1,0,1,4,3,2,0,2,2,4,5,0,23,CL,2e4f5f03
0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,23,CL,2ef08833
2,1,2,0,0,1,4,3,7,1,6,3,5,0,0,23,CL,2ef7c612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,2f33776f
11,9,6,4,1,3,4,1,5,1,4,2,13,2,0,23,CL,2f90f6b8
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,CL,3061e1ec
3,1,1,1,1,0,1,1,3,1,2,1,4,8,0,23,CL,307877be
14,9,4,7,3,9,12,3,8,4,4,7,21,6,0,23,CL,30d75bfb
9,6,7,2,0,4,5,1,11,9,2,4,13,24,0,23,CL,30f5ffa9
6,3,3,1,2,1,3,2,4,0,4,1,7,0,0,23,CL,316de854
14,10,9,5,0,8,10,2,8,4,4,4,18,15,0,23,CL,31c69ef1
6,3,4,2,0,5,9,4,3,0,3,2,8,2,0,23,CL,3235182a
3,1,0,1,2,1,1,0,4,1,3,0,3,2,0,23,CL,3260690c
6,4,1,3,2,5,6,1,0,0,0,1,7,0,0,23,CL,32e8417f
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23,CL,32feb0cf
1,1,1,0,0,0,1,1,1,0,1,2,3,0,0,23,CL,33144cc5
5,1,2,3,0,3,4,1,2,0,2,4,9,1,0,23,CL,335fa267
4,1,4,0,0,2,6,4,7,3,4,5,9,21,0,23,CL,33651873
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,3376a776
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,33887998
0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,23,CL,3392603d
12,6,11,1,0,6,8,2,12,6,6,9,21,27,0,23,CL,33a6a650
11,8,7,2,2,4,8,4,5,3,2,4,15,2,0,23,CL,33b8d077
8,7,3,3,2,2,6,4,4,1,3,4,12,3,0,23,CL,3423f250
3,2,0,2,1,1,2,1,3,0,3,0,3,2,0,23,CL,343c0d52
3,2,2,1,0,2,2,0,1,1,0,0,3,0,0,23,CL,34693494
10,8,6,4,0,4,7,3,5,3,2,3,13,16,1,23,CL,34e12499
2,0,2,0,0,0,2,2,5,2,3,0,2,6,0,23,CL,34e4343c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,353eb529
19,11,12,6,1,9,21,12,6,0,6,8,27,26,1,23,CL,35d64857
2,0,1,1,0,0,3,3,4,0,4,1,3,0,0,23,CL,366be751
4,2,1,1,2,1,4,3,4,1,3,3,7,1,0,23,CL,36a3ff67
5,5,0,5,0,3,5,2,2,0,2,4,9,6,1,23,CL,374d5158
1,0,0,0,1,0,0,0,1,1,0,4,5,2,0,23,CL,37557ec4
8,1,7,1,0,3,5,2,3,1,2,10,18,14,0,23,CL,37d39918
4,2,3,1,0,1,5,4,11,0,11,2,6,1,0,23,CL,37dc1a48
1,1,1,0,0,1,2,1,0,0,0,2,3,1,0,23,CL,384d58d9
1,1,0,0,1,1,1,0,0,0,0,1,2,0,0,23,CL,38c7feef
4,3,2,1,1,3,3,0,1,0,1,0,4,0,0,23,CL,38f8ce7f
5,3,2,2,1,2,5,3,10,2,8,4,9,11,0,23,CL,392a7aea
5,3,3,2,0,3,4,1,1,0,1,1,6,3,0,23,CL,3935e52e
7,3,0,5,2,1,4,3,9,2,7,7,14,1,0,23,CL,395451fc
9,4,8,0,1,5,10,5,3,0,3,0,9,4,0,23,CL,3aca6420
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23,CL,3b0108d6
8,6,3,4,1,1,11,10,8,1,7,13,21,1,0,23,CL,3b029691
2,2,2,0,0,1,1,0,0,0,0,1,3,0,0,23,CL,3b12b11f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,3b387cc7
7,3,1,5,1,4,7,3,4,0,4,3,10,5,0,23,CL,3b61c9ec
12,7,4,7,1,6,8,2,5,2,3,5,17,4,0,23,CL,3b8674e6
0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,CL,3bb7b8b4
2,1,1,1,0,2,4,2,7,1,6,0,2,11,0,23,CL,3bb7f478
4,3,1,2,1,1,5,4,8,2,6,2,6,2,0,23,CL,3c6089ab
12,6,2,10,0,5,9,4,3,0,3,4,16,1,0,23,CL,3cd7820a
5,2,4,1,0,1,5,4,2,1,1,4,9,16,0,23,CL,3ce20eda
3,2,2,0,1,3,3,0,1,0,1,3,6,4,0,23,CL,3cefcaef
1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,23,CL,3d50bcdb
7,2,5,2,0,5,7,2,3,0,3,7,14,16,0,23,CL,3e9bd29d
14,5,3,4,7,8,21,13,3,0,3,5,19,2,0,23,CL,3eb22ec9
6,3,2,1,3,3,4,1,7,0,7,1,7,1,0,23,CL,3effaa34
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23,CL,3f034750
2,1,2,0,0,1,2,1,5,1,4,5,7,5,0,23,CL,3f10bd22
5,3,2,3,0,2,4,2,4,1,3,3,8,0,0,23,CL,407feb71
7,5,4,2,1,4,7,3,0,0,0,2,9,3,0,23,CL,40d08dcd
3,2,2,0,1,1,2,1,0,0,0,0,3,0,0,23,CL,40f65c01
4,1,1,3,0,1,1,0,9,6,3,8,12,14,1,23,CL,41034650
14,4,10,2,2,5,9,4,1,0,1,7,21,6,0,23,CL,415568b5
15,12,10,5,0,6,9,3,5,0,5,4,19,14,0,23,CL,41c12f75
0,0,0,0,0,0,1,1,6,3,3,4,4,5,0,23,CL,41eebdf5
0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,23,CL,41f0b196
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,23,CL,41f32541
0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,23,CL,420c18a1
1,1,0,1,0,0,0,0,2,2,0,0,1,2,0,23,CL,4288f249
0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,23,CL,42fd9c7f
11,7,9,1,1,7,10,3,3,1,2,1,12,2,0,23,CL,433dc9a2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,CL,43a166b4
13,7,8,5,0,4,11,7,9,3,6,13,26,28,0,23,CL,441197b8
7,6,0,5,2,3,6,3,3,2,1,5,12,13,1,23,CL,44781702
3,1,0,2,1,2,5,3,1,1,0,2,5,3,0,23,CL,44eb9093
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,4535e4bb
0,0,0,0,0,0,0,0,3,1,2,1,1,0,0,23,CL,4567a0b4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,45736cec
11,8,7,3,1,4,6,2,10,5,5,13,24,20,0,23,CL,45a03961
1,0,0,1,0,1,2,1,4,0,4,5,6,3,0,23,CL,45af8a54
2,1,1,1,0,0,4,4,1,0,1,0,2,1,0,23,CL,45b9b619
14,6,8,4,2,5,7,2,13,0,13,11,25,6,0,23,CL,45db685d
0,0,0,0,0,0,1,1,3,2,1,0,0,1,0,23,CL,4601e194
11,6,6,5,0,7,11,4,13,5,8,8,19,8,0,23,CL,46152b69
2,1,1,1,0,1,1,0,0,0,0,1,3,1,0,23,CL,4737cebe
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23,CL,47420f02
0,0,0,0,0,0,1,1,0,0,0,1,1,3,0,23,CL,47b7e3af
6,4,3,1,2,3,4,1,10,4,6,5,11,11,0,23,CL,481c9ece
1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,23,CL,48b3dd60
18,10,8,9,1,7,26,19,15,4,11,18,36,7,0,23,CL,49296448
12,6,7,4,1,8,13,5,9,3,6,3,15,16,0,23,CL,4958bfb2
2,0,1,1,0,0,5,5,3,0,3,0,2,3,1,23,CL,49fe9070
4,2,2,0,2,2,3,1,3,1,2,0,4,0,0,23,CL,4a1a9578
16,9,5,10,1,6,9,3,4,1,3,2,18,5,0,23,CL,4a56052c
7,3,5,1,1,4,6,2,3,1,2,3,10,15,0,23,CL,4a5839fa
0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,23,CL,4ab12002
8,5,6,2,0,4,7,3,8,4,4,2,10,26,1,23,CL,4b3e1a38
9,6,6,2,1,3,5,2,3,1,2,0,9,5,0,23,CL,4b803b3c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,4c184730
8,6,0,3,5,4,11,7,6,0,6,1,9,10,0,23,CL,4c2a5d34
8,2,3,5,0,1,2,1,7,0,7,6,14,2,0,23,CL,4c370d81
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,4c62d0c8
14,8,4,8,2,7,12,5,10,1,9,18,32,3,0,23,CL,4c6facae
7,3,5,2,0,7,8,1,1,1,0,3,10,2,0,23,CL,4d1666ff
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23,CL,4d1c4a5d
3,3,2,1,0,0,1,1,5,0,5,1,4,1,0,23,CL,4d77b365
0,0,0,0,0,0,1,1,2,1,1,4,4,1,1,23,CL,4da9191b
1,1,0,0,1,0,1,1,2,0,2,1,2,0,0,23,CL,4dbd0916
3,2,0,2,1,0,4,4,2,1,1,1,4,1,0,23,CL,4e219ad2
11,7,3,5,3,2,6,4,11,2,9,1,12,1,0,23,CL,4f1e6a0b
10,7,4,5,1,5,5,0,5,0,5,4,14,2,0,23,CL,4f255115
15,8,7,7,1,6,8,2,6,3,3,7,22,16,0,23,CL,4f28a6ff
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,23,CL,4f565d77
2,0,0,2,0,1,1,0,3,0,3,1,3,0,0,23,CL,4fb9c88f
1,1,0,0,1,1,3,2,3,0,3,2,3,1,0,23,CL,501055d8
15,6,9,3,3,5,7,2,11,1,10,6,21,14,0,23,CL,505486d6
3,1,1,2,0,3,6,3,3,1,2,3,6,3,0,23,CL,50871bcc
4,4,3,1,0,1,1,0,4,3,1,1,5,5,1,23,CL,51a3c4c8
6,4,5,1,0,5,10,5,6,4,2,3,9,20,0,23,CL,51a56075
6,1,3,3,0,2,5,3,4,1,3,5,11,2,0,23,CL,5219ab4a
2,0,1,1,0,2,4,2,6,6,0,2,4,14,0,23,CL,52ec54d0
2,2,1,1,0,2,2,0,0,0,0,0,2,0,0,23,CL,53070b63
7,3,2,3,2,2,6,4,2,0,2,1,8,0,0,23,CL,536cebe5
7,5,5,1,1,5,5,0,5,0,5,3,10,6,1,23,CL,53cad200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL,5458f670
7,5,1,6,0,1,6,5,3,0,3,3,10,1,0,23,CL,54b4dc4e
2,1,1,1,0,0,3,3,2,1,1,1,3,0,0,23,CL,55126f3b
4,4,4,0,0,3,6,3,4,4,0,4,8,15,0,23,CL,5515376c
2,2,2,0,0,0,3,3,2,0,2,0,2,7,0,23,CL,5521f419
3,2,1,0,2,2,4,2,0,0,0,2,5,1,0,23,CL,555d5edd
1,1,0,0,1,1,3,2,2,1,1,2,3,9,0,23,CL,555f3a0b
5,2,1,3,1,2,6,4,2,0,2,0,5,1,0,23,CL,55a1cac2
1,1,1,0,0,1,4,3,2,0,2,4,5,2,1,23,CL,55abe554
4,2,1,1,2,1,2,1,3,2,1,2,6,3,0,23,CL,56413b1f
6,3,1,5,0,3,7,4,8,3,5,5,11,19,0,23,CL,56f6f826
3,0,3,0,0,1,6,5,1,0,1,1,4,1,0,23,CL,57760e66
14,7,8,6,0,5,14,9,7,1,6,11,25,9,0,23,CL,577efaec
15,8,9,3,3,8,16,8,15,4,11,13,28,8,0,23,CL,57d88cf9
2,1,1,1,0,0,1,1,0,0,0,2,4,5,0,23,CL,5853ac44
1,1,0,0,1,1,2,1,0,0,0,1,2,0,0,23,CL,58ae47b2
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,23,CL,58c6b67c
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,CL,58f077c0
4,1,2,1,1,2,4,2,3,1,2,1,5,0,0,23,CL,5976f83e
8,8,1,6,1,4,7,3,2,0,2,4,12,2,1,23,CL,5ab0ea87
