id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
cc55da2a,Muhammet Akpınar,tr TUR,FW,tr Trabzonspor,17,2002,3,201,67,37.2,2.2,2,81,1,1,40,0,0.00,0,4,-4,-1.79,-0.73,1.0,3.1,-2.1,-0.95,-0.12,Matches
96cf436e,Nana Akwasi Asare,gh GHA,DF,be Gent,33,1986,5,450,90,62.5,5.0,5,90,5,0,,1,2.00,11,7,+4,+0.80,+1.13,5.2,7.4,-2.2,-0.43,-0.44,Matches
834d0be5,Lucas Alario,ar ARG,FW,de Leverkusen,26,1992,3,175,58,38.9,1.9,2,85,1,1,6,1,2.00,5,2,+3,+1.54,+0.89,4.0,1.6,+2.5,+1.26,+1.23,Matches
5294a83f,Luis Alberto,es ESP,MF,it Lazio,26,1992,4,208,52,38.5,2.3,2,69,0,2,36,0,1.50,3,3,0,0.00,+0.81,2.4,3.1,-0.8,-0.33,-0.22,Matches
bb08bce9,Omar Alderete,py PAR,DF,ch Basel,22,1996,10,900,90,90.9,10.0,10,90,10,0,,0,2.20,20,8,+12,+1.20,+0.20,15.7,12.9,+2.8,+0.28,-0.19,Matches
d849ef0f,Alef,br BRA,MF,cy APOEL,24,1995,4,231,58,32.1,2.6,2,90,2,2,26,4,1.75,1,3,-2,-0.78,-0.78,1.9,3.7,-1.8,-0.69,-0.29,Matches
d68cb24c,Danijel Aleksić,rs SRB,MF,tr Başakşehir,28,1991,7,436,62,46.9,4.8,5,78,2,2,24,1,1.43,6,5,+1,+0.21,+0.94,5.0,7.5,-2.4,-0.54,-0.07,Matches
cd6a1a59,Almoatasembellah Ali,ly LBY,MF,pt Vitória,23,1996,1,90,90,16.7,1.0,1,90,1,0,,3,2.71,3,2,+1,+1.00,+1.80,0.4,2.0,-1.6,-1.63,-1.26,Matches
261dfc43,Marco Alia,al ALB,GK,it Lazio,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
8870154f,Bobby Allain,fr FRA,GK,gr Olympiacos,27,1991,1,90,90,23.1,1.0,1,90,1,0,,2,0.00,0,1,-1,-1.00,-1.00,1.1,2.0,-0.9,-0.89,-0.08,Matches
e6697917,Domingos André Ribeiro Almeida,pt POR,MF,pt Vitória,19,2000,1,63,63,11.7,0.7,1,63,0,0,,1,1.75,2,1,+1,+1.43,+2.18,1.5,1.2,+0.3,+0.38,+1.09,Matches
bdf8165d,Richard Almeida,az AZE,MF,az Qarabağ Ağdam,30,1989,6,491,82,90.9,5.5,5,90,5,1,41,0,1.14,8,11,-3,-0.55,-0.55,9.9,5.6,+4.3,+0.78,+1.48,Matches
cb7786d5,Stathis Aloneftis,cy CYP,"FW,MF",cy APOEL,36,1983,2,68,34,9.4,0.8,1,61,0,1,7,5,0.00,0,1,-1,-1.32,-1.19,0.1,1.4,-1.3,-1.72,-1.36,Matches
7e28d6f7,José Alonso Lara,es ESP,MF,es Sevilla,19,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
8ce30c57,Éder Álvarez Balanta,co COL,MF,be Club Brugge,26,1993,1,46,46,25.6,0.5,1,46,0,0,,0,1.00,1,1,0,0.00,+3.36,0.8,0.6,+0.2,+0.36,+2.52,Matches
8b3ab7ad,Edson Álvarez,mx MEX,DF,nl Ajax,21,1997,1,66,66,36.7,0.7,1,66,0,0,,1,0.00,0,1,-1,-1.36,-1.36,0.0,0.7,-0.7,-0.90,-0.89,Matches
00eba9c9,Selim Amallah,ma MAR,"MF,FW",be Standard Liège,22,1996,5,277,55,51.3,3.1,3,82,1,2,16,0,1.00,4,5,-1,-0.32,+0.02,3.6,6.9,-3.3,-1.08,-0.06,Matches
f3b1d9a2,Amath,sn SEN,"FW,MF",es Getafe,23,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
555d5edd,Nadiem Amiri,de GER,MF,de Leverkusen,22,1996,3,203,68,45.1,2.3,2,90,2,1,23,0,2.00,5,2,+3,+1.33,+0.60,4.2,1.9,+2.3,+1.01,+0.91,Matches
314c2af0,Stephan Andersen,dk DEN,GK,dk FC Copenhagen,37,1981,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
6ea23758,Andrés Andrade Cedeño,pa PAN,DF,at LASK,20,1998,1,79,79,8.8,0.9,1,79,0,0,,0,0.00,1,1,0,0.00,-0.33,0.8,0.9,-0.1,-0.14,-0.46,Matches
ef8f266e,Pål André Helland,no NOR,FW,no Rosenborg,29,1990,3,97,32,18.0,1.1,1,74,0,2,12,1,0.33,1,1,0,0.00,+1.63,1.0,0.9,+0.1,+0.06,+0.46,Matches
db2e8273,Marc Andre Schmerböck,at AUT,"FW,MF",at Wolfsberger AC,25,1994,4,11,3,2.0,0.1,0,,0,4,3,1,1.00,0,0,0,0.00,+0.17,0.2,0.2,+0.1,+0.50,+1.35,Matches
4e3f5992,Oleksandr Andriyevskyi,ua UKR,MF,ua Dynamo Kyiv,25,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
108fe016,Marcos Antônio,br BRA,MF,ua Shakhtar,19,2000,6,438,73,81.1,4.9,5,85,3,1,11,0,2.17,8,9,-1,-0.21,-3.73,7.9,5.6,+2.3,+0.48,+0.65,Matches
ba3378a5,Marcus Antonsson,se SWE,"MF,FW",se Malmö,28,1991,4,275,69,38.2,3.1,3,86,2,1,18,4,1.55,2,7,-5,-1.64,-2.24,2.6,4.0,-1.5,-0.48,-0.23,Matches
91976866,Mirko Antonucci,it ITA,MF,it Roma,20,1999,2,28,14,3.5,0.3,0,,0,2,14,2,1.00,0,1,-1,-3.21,-3.90,0.9,1.2,-0.3,-1.08,-1.53,Matches
c63f6e46,Youssef El-Arabi,ma MAR,FW,gr Olympiacos,32,1987,4,373,93,95.6,4.1,4,93,3,0,,0,1.00,3,4,-1,-0.24,-0.24,3.6,7.1,-3.5,-0.91,-0.64,Matches
58afe001,Mauro Arambarri,uy URU,MF,es Getafe,23,1995,6,440,73,54.3,4.9,5,88,3,1,1,1,2.00,6,4,+2,+0.41,+0.17,7.4,4.0,+3.4,+0.69,+0.02,Matches
56413b1f,Charles Aránguiz,cl CHI,MF,de Leverkusen,30,1989,3,251,84,55.8,2.8,3,84,2,0,,0,3.00,6,1,+5,+1.79,+1.79,5.6,1.5,+4.0,+1.45,+2.13,Matches
bd46bd6d,Marco Aratore,ch SUI,FW,ch Lugano,28,1991,6,385,64,71.3,4.3,4,78,2,2,37,0,0.50,1,3,-2,-0.47,+0.11,4.6,5.7,-1.1,-0.26,+0.65,Matches
b1313ec4,Scott Arfield,ca CAN,"MF,FW",sct Rangers,30,1988,10,612,61,68.0,6.8,6,90,5,4,18,0,1.88,10,8,+2,+0.29,+0.61,9.8,9.3,+0.5,+0.08,+0.94,Matches
30643ce2,Ari,ru RUS,FW,ru Krasnodar,33,1985,4,219,55,40.6,2.4,2,77,0,2,33,1,2.25,5,1,+4,+1.64,+3.89,4.9,1.9,+3.0,+1.22,+1.86,Matches
328f7d51,Joe Aribo,ng NGA,"FW,MF",sct Rangers,23,1996,8,320,40,35.6,3.6,3,77,2,5,18,1,2.07,4,4,0,0.00,-0.16,3.5,5.2,-1.7,-0.48,-0.40,Matches
1858bbf7,Giedrius Arlauskis,lt LTU,GK,ro CFR Cluj,31,1987,8,720,90,100.0,8.0,8,90,8,0,,0,1.75,7,5,+2,+0.25,,10.1,11.4,-1.3,-0.16,,Matches
86e119e0,Maximilian Arnold,de GER,MF,de Wolfsburg,25,1994,9,789,88,87.7,8.8,9,88,8,0,,0,1.56,14,12,+2,+0.23,+0.23,12.5,10.5,+2.0,+0.23,-0.85,Matches
19c8b5d1,Muhammet Arslantaş,tr TUR,FW,tr Başakşehir,18,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
a820e429,Arthur,br BRA,FW,ch Basel,21,1998,11,646,59,65.3,7.2,7,74,1,4,31,0,2.27,15,5,+10,+1.39,+0.61,11.5,10.0,+1.5,+0.21,-0.25,Matches
ee47f156,Serkan Asan,tr TUR,DF,tr Trabzonspor,20,1999,3,270,90,50.0,3.0,3,90,3,0,,0,0.00,1,6,-5,-1.67,-0.67,1.4,5.1,-3.7,-1.24,-0.72,Matches
13ddc856,Takuma Asano,jp JPN,"FW,MF",rs Partizan,24,1994,6,506,84,93.7,5.6,6,84,3,0,,0,1.50,10,9,+1,+0.18,+2.82,9.1,7.3,+1.8,+0.32,-1.91,Matches
6b767188,Gjermund Åsen,no NOR,"MF,FW",no Rosenborg,28,1991,5,288,58,53.3,3.2,3,87,2,2,14,1,0.00,1,7,-6,-1.87,-1.16,3.3,4.7,-1.4,-0.42,-0.24,Matches
552e00b9,Majeed Ashimeru,gh GHA,MF,at RB Salzburg,21,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
5d5219b1,Roger Assalé,ci CIV,"FW,MF",ch Young Boys,25,1993,6,453,76,83.9,5.0,6,76,2,0,,0,1.33,7,5,+2,+0.40,+1.43,7.4,6.3,+1.1,+0.22,+0.05,Matches
d5dd5f1f,Pierre-Emerick Aubameyang,ga GAB,FW,eng Arsenal,30,1989,6,408,68,54.4,4.5,4,98,4,2,9,0,1.67,6,4,+2,+0.44,-0.87,10.6,4.6,+6.0,+1.43,+0.32,Matches
